Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate
0 days 00:34:54.453000,33,,1.0,0 days 00:00:03.846000,,,0 days 00:00:32.907000,0 days 00:00:32.116000,,0 days 00:34:22.387000,0 days 00:34:54.922000,194.0,239.0,260.0,240.0,False,INTERMEDIATE,1.0,True,1,0 days 00:33:15.688000,Red Bull Racing,VER,2,False,2021-04-18 13:03:15.707
0 days 00:37:23.616000,33,0 days 00:02:29.163000,2.0,,,0 days 00:00:49.545000,0 days 00:00:52.445000,0 days 00:00:47.173000,0 days 00:35:43.998000,0 days 00:36:36.443000,0 days 00:37:23.616000,132.0,63.0,213.0,167.0,False,INTERMEDIATE,2.0,True,1,0 days 00:34:54.453000,Red Bull Racing,VER,24,False,2021-04-18 13:04:54.472
0 days 00:39:46.863000,33,0 days 00:02:23.247000,3.0,,,0 days 00:00:44.241000,0 days 00:00:52.556000,0 days 00:00:46.450000,0 days 00:38:07.857000,0 days 00:39:00.413000,0 days 00:39:46.863000,143.0,66.0,215.0,175.0,False,INTERMEDIATE,3.0,True,1,0 days 00:37:23.616000,Red Bull Racing,VER,4,False,2021-04-18 13:07:23.635
0 days 00:42:07.195000,33,0 days 00:02:20.332000,4.0,,,0 days 00:00:43.754000,0 days 00:00:51.135000,0 days 00:00:45.443000,0 days 00:40:30.617000,0 days 00:41:21.752000,0 days 00:42:07.195000,157.0,104.0,195.0,163.0,False,INTERMEDIATE,4.0,True,1,0 days 00:39:46.863000,Red Bull Racing,VER,4,False,2021-04-18 13:09:46.882
0 days 00:44:32.886000,33,0 days 00:02:25.691000,5.0,,,0 days 00:00:47.126000,0 days 00:00:50.985000,0 days 00:00:47.580000,0 days 00:42:54.321000,0 days 00:43:45.306000,0 days 00:44:32.886000,141.0,143.0,206.0,135.0,False,INTERMEDIATE,5.0,True,1,0 days 00:42:07.195000,Red Bull Racing,VER,4,False,2021-04-18 13:12:07.214
0 days 00:46:53.690000,33,0 days 00:02:20.804000,6.0,,,0 days 00:00:43.747000,0 days 00:00:47.998000,0 days 00:00:49.059000,0 days 00:45:16.633000,0 days 00:46:04.631000,0 days 00:46:53.690000,154.0,109.0,261.0,82.0,False,INTERMEDIATE,6.0,True,1,0 days 00:44:32.886000,Red Bull Racing,VER,4,False,2021-04-18 13:14:32.905
0 days 00:48:29.993000,33,0 days 00:01:36.303000,7.0,,,0 days 00:00:31.703000,0 days 00:00:33.028000,0 days 00:00:31.572000,0 days 00:47:25.393000,0 days 00:47:58.421000,0 days 00:48:29.993000,187.0,240.0,263.0,251.0,False,INTERMEDIATE,7.0,True,1,0 days 00:46:53.690000,Red Bull Racing,VER,1,False,2021-04-18 13:16:53.709
0 days 00:50:02.918000,33,0 days 00:01:32.925000,8.0,,,0 days 00:00:29.970000,0 days 00:00:32.208000,0 days 00:00:30.747000,0 days 00:48:59.963000,0 days 00:49:32.171000,0 days 00:50:02.918000,194.0,244.0,265.0,257.0,False,INTERMEDIATE,8.0,True,1,0 days 00:48:29.993000,Red Bull Racing,VER,1,True,2021-04-18 13:18:30.012
0 days 00:51:33.871000,33,0 days 00:01:30.953000,9.0,,,0 days 00:00:29.321000,0 days 00:00:31.407000,0 days 00:00:30.225000,0 days 00:50:32.239000,0 days 00:51:03.646000,0 days 00:51:33.871000,198.0,246.0,266.0,271.0,False,INTERMEDIATE,9.0,True,1,0 days 00:50:02.918000,Red Bull Racing,VER,1,True,2021-04-18 13:20:02.937
0 days 00:53:04.001000,33,0 days 00:01:30.130000,10.0,,,0 days 00:00:28.895000,0 days 00:00:31.269000,0 days 00:00:29.966000,0 days 00:52:02.766000,0 days 00:52:34.035000,0 days 00:53:04.001000,202.0,244.0,266.0,277.0,False,INTERMEDIATE,10.0,True,1,0 days 00:51:33.871000,Red Bull Racing,VER,2,True,2021-04-18 13:21:33.890
0 days 00:54:33.169000,33,0 days 00:01:29.168000,11.0,,,0 days 00:00:28.656000,0 days 00:00:30.869000,0 days 00:00:29.643000,0 days 00:53:32.657000,0 days 00:54:03.526000,0 days 00:54:33.169000,204.0,247.0,267.0,277.0,False,INTERMEDIATE,11.0,True,1,0 days 00:53:04.001000,Red Bull Racing,VER,1,True,2021-04-18 13:23:04.020
0 days 00:56:01.983000,33,0 days 00:01:28.814000,12.0,,,0 days 00:00:28.477000,0 days 00:00:30.857000,0 days 00:00:29.480000,0 days 00:55:01.646000,0 days 00:55:32.503000,0 days 00:56:01.983000,,244.0,268.0,279.0,False,INTERMEDIATE,12.0,True,1,0 days 00:54:33.169000,Red Bull Racing,VER,1,True,2021-04-18 13:24:33.188
