Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate
0 days 00:34:16.815000,33,,1.0,0 days 00:00:04.827000,,,0 days 00:00:36.535000,0 days 00:00:20.724000,,0 days 00:33:56.247000,0 days 00:34:17.009000,192.0,187.0,250.0,258.0,False,SOFT,6.0,False,1,0 days 00:32:54.677000,Red Bull Racing,VER,1,False,2021-05-23 13:02:55.440
0 days 00:35:34.295000,33,0 days 00:01:17.480000,2.0,,,0 days 00:00:20.615000,0 days 00:00:36.346000,0 days 00:00:20.519000,0 days 00:34:37.430000,0 days 00:35:13.776000,0 days 00:35:34.295000,193.0,191.0,250.0,259.0,False,SOFT,7.0,False,1,0 days 00:34:16.815000,Red Bull Racing,VER,1,True,2021-05-23 13:04:17.578
0 days 00:36:51.593000,33,0 days 00:01:17.298000,3.0,,,0 days 00:00:20.460000,0 days 00:00:36.305000,0 days 00:00:20.533000,0 days 00:35:54.755000,0 days 00:36:31.060000,0 days 00:36:51.593000,199.0,191.0,251.0,258.0,False,SOFT,8.0,False,1,0 days 00:35:34.295000,Red Bull Racing,VER,1,True,2021-05-23 13:05:35.058
0 days 00:38:08.830000,33,0 days 00:01:17.237000,4.0,,,0 days 00:00:20.609000,0 days 00:00:36.124000,0 days 00:00:20.504000,0 days 00:37:12.202000,0 days 00:37:48.326000,0 days 00:38:08.830000,,192.0,251.0,260.0,False,SOFT,9.0,False,1,0 days 00:36:51.593000,Red Bull Racing,VER,1,True,2021-05-23 13:06:52.356
0 days 00:39:25.722000,33,0 days 00:01:16.892000,5.0,,,0 days 00:00:20.444000,0 days 00:00:36.046000,0 days 00:00:20.402000,0 days 00:38:29.274000,0 days 00:39:05.320000,0 days 00:39:25.722000,196.0,191.0,252.0,260.0,False,SOFT,10.0,False,1,0 days 00:38:08.830000,Red Bull Racing,VER,1,True,2021-05-23 13:08:09.593
0 days 00:40:42.869000,33,0 days 00:01:17.147000,6.0,,,0 days 00:00:20.460000,0 days 00:00:36.213000,0 days 00:00:20.474000,0 days 00:39:46.182000,0 days 00:40:22.395000,0 days 00:40:42.869000,197.0,191.0,251.0,259.0,False,SOFT,11.0,False,1,0 days 00:39:25.722000,Red Bull Racing,VER,1,True,2021-05-23 13:09:26.485
0 days 00:41:59.591000,33,0 days 00:01:16.722000,7.0,,,0 days 00:00:20.355000,0 days 00:00:35.944000,0 days 00:00:20.423000,0 days 00:41:03.224000,0 days 00:41:39.168000,0 days 00:41:59.591000,198.0,193.0,252.0,261.0,False,SOFT,12.0,False,1,0 days 00:40:42.869000,Red Bull Racing,VER,1,True,2021-05-23 13:10:43.632
0 days 00:43:16.711000,33,0 days 00:01:17.120000,8.0,,,0 days 00:00:20.463000,0 days 00:00:36.182000,0 days 00:00:20.475000,0 days 00:42:20.054000,0 days 00:42:56.236000,0 days 00:43:16.711000,200.0,191.0,251.0,261.0,False,SOFT,13.0,False,1,0 days 00:41:59.591000,Red Bull Racing,VER,1,True,2021-05-23 13:12:00.354
0 days 00:44:33.621000,33,0 days 00:01:16.910000,9.0,,,0 days 00:00:20.425000,0 days 00:00:36.001000,0 days 00:00:20.484000,0 days 00:43:37.136000,0 days 00:44:13.137000,0 days 00:44:33.621000,196.0,191.0,251.0,260.0,False,SOFT,14.0,False,1,0 days 00:43:16.711000,Red Bull Racing,VER,1,True,2021-05-23 13:13:17.474
0 days 00:45:50.565000,33,0 days 00:01:16.944000,10.0,,,0 days 00:00:20.370000,0 days 00:00:36.125000,0 days 00:00:20.449000,0 days 00:44:53.991000,0 days 00:45:30.116000,0 days 00:45:50.565000,197.0,191.0,252.0,261.0,False,SOFT,15.0,False,1,0 days 00:44:33.621000,Red Bull Racing,VER,1,True,2021-05-23 13:14:34.384
0 days 00:47:06.830000,33,0 days 00:01:16.265000,11.0,,,0 days 00:00:20.135000,0 days 00:00:35.898000,0 days 00:00:20.232000,0 days 00:46:10.700000,0 days 00:46:46.598000,0 days 00:47:06.830000,200.0,191.0,253.0,260.0,False,SOFT,16.0,False,1,0 days 00:45:50.565000,Red Bull Racing,VER,1,True,2021-05-23 13:15:51.328
0 days 00:48:23.169000,33,0 days 00:01:16.339000,12.0,,,0 days 00:00:20.108000,0 days 00:00:35.895000,0 days 00:00:20.336000,0 days 00:47:26.938000,0 days 00:48:02.833000,0 days 00:48:23.169000,202.0,192.0,252.0,261.0,False,SOFT,17.0,False,1,0 days 00:47:06.830000,Red Bull Racing,VER,1,True,2021-05-23 13:17:07.593
0 days 00:49:39.123000,33,0 days 00:01:15.954000,13.0,,,0 days 00:00:20.062000,0 days 00:00:35.654000,0 days 00:00:20.238000,0 days 00:48:43.231000,0 days 00:49:18.885000,0 days 00:49:39.123000,201.0,191.0,252.0,261.0,False,SOFT,18.0,False,1,0 days 00:48:23.169000,Red Bull Racing,VER,1,True,2021-05-23 13:18:23.932
0 days 00:50:55.428000,33,0 days 00:01:16.305000,14.0,,,0 days 00:00:20.137000,0 days 00:00:35.880000,0 days 00:00:20.288000,0 days 00:49:59.260000,0 days 00:50:35.140000,0 days 00:50:55.428000,,192.0,253.0,261.0,False,SOFT,19.0,False,1,0 days 00:49:39.123000,Red Bull Racing,VER,1,True,2021-05-23 13:19:39.886
0 days 00:52:11.246000,33,0 days 00:01:15.818000,15.0,,,0 days 00:00:20.037000,0 days 00:00:35.683000,0 days 00:00:20.098000,0 days 00:51:15.465000,0 days 00:51:51.148000,0 days 00:52:11.246000,200.0,194.0,252.0,263.0,False,SOFT,20.0,False,1,0 days 00:50:55.428000,Red Bull Racing,VER,1,True,2021-05-23 13:20:56.191
0 days 00:53:27.006000,33,0 days 00:01:15.760000,16.0,,,0 days 00:00:20.033000,0 days 00:00:35.658000,0 days 00:00:20.069000,0 days 00:52:31.279000,0 days 00:53:06.937000,0 days 00:53:27.006000,203.0,193.0,253.0,262.0,False,SOFT,21.0,False,1,0 days 00:52:11.246000,Red Bull Racing,VER,1,True,2021-05-23 13:22:12.009
0 days 00:54:42.996000,33,0 days 00:01:15.990000,17.0,,,0 days 00:00:20.052000,0 days 00:00:35.700000,0 days 00:00:20.238000,0 days 00:53:47.058000,0 days 00:54:22.758000,0 days 00:54:42.996000,206.0,194.0,253.0,262.0,False,SOFT,22.0,False,1,0 days 00:53:27.006000,Red Bull Racing,VER,1,True,2021-05-23 13:23:27.769
0 days 00:55:58.913000,33,0 days 00:01:15.917000,18.0,,,0 days 00:00:19.961000,0 days 00:00:35.716000,0 days 00:00:20.240000,0 days 00:55:02.957000,0 days 00:55:38.673000,0 days 00:55:58.913000,204.0,192.0,253.0,263.0,False,SOFT,23.0,False,1,0 days 00:54:42.996000,Red Bull Racing,VER,1,True,2021-05-23 13:24:43.759
0 days 00:57:14.568000,33,0 days 00:01:15.655000,19.0,,,0 days 00:00:19.958000,0 days 00:00:35.556000,0 days 00:00:20.141000,0 days 00:56:18.871000,0 days 00:56:54.427000,0 days 00:57:14.568000,203.0,194.0,254.0,264.0,False,SOFT,24.0,False,1,0 days 00:55:58.913000,Red Bull Racing,VER,1,True,2021-05-23 13:25:59.676
0 days 00:58:30.652000,33,0 days 00:01:16.084000,20.0,,,0 days 00:00:20.113000,0 days 00:00:35.659000,0 days 00:00:20.312000,0 days 00:57:34.681000,0 days 00:58:10.340000,0 days 00:58:30.652000,206.0,192.0,254.0,265.0,False,SOFT,25.0,False,1,0 days 00:57:14.568000,Red Bull Racing,VER,1,True,2021-05-23 13:27:15.331
0 days 00:59:46.836000,33,0 days 00:01:16.184000,21.0,,,0 days 00:00:20.040000,0 days 00:00:35.831000,0 days 00:00:20.313000,0 days 00:58:50.692000,0 days 00:59:26.523000,0 days 00:59:46.836000,200.0,192.0,255.0,265.0,False,SOFT,26.0,False,1,0 days 00:58:30.652000,Red Bull Racing,VER,1,True,2021-05-23 13:28:31.415
0 days 01:01:02.980000,33,0 days 00:01:16.144000,22.0,,,,0 days 00:00:35.744000,0 days 00:00:20.360000,,0 days 01:00:42.775000,0 days 01:01:03.168000,203.0,192.0,255.0,266.0,False,SOFT,27.0,False,1,0 days 00:59:46.836000,Red Bull Racing,VER,1,False,2021-05-23 13:29:47.599
