Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate
0 days 04:19:26.477000,33,,1,0 days 04:16:05.434000,,,0 days 00:01:36.992000,0 days 00:00:53.620000,,0 days 04:18:32.857000,0 days 04:19:26.547000,140.0,132.0,159.0,121.0,False,WET,2.0,False,2,0 days 04:15:59.115000,Red Bull Racing,VER,1,False,2021-08-29 16:17:00.242
0 days 04:22:44.826000,33,,2,,,0 days 00:00:54.169000,0 days 00:01:32.540000,0 days 00:00:51.665000,0 days 04:20:20.657000,0 days 04:21:53.161000,0 days 04:22:44.922000,178.0,116.0,157.0,129.0,False,WET,3.0,False,2,0 days 04:19:26.477000,Red Bull Racing,VER,1,False,2021-08-29 16:20:27.604
0 days 04:26:08.782000,33,,3,,0 days 04:26:04.656000,0 days 00:00:52.264000,0 days 00:01:32.729000,0 days 00:00:59.005000,0 days 04:23:37.097000,0 days 04:25:09.777000,0 days 04:26:09.006000,166.0,110.0,,125.0,False,WET,4.0,False,2,0 days 04:22:44.826000,Red Bull Racing,VER,1,False,2021-08-29 16:23:45.953
0 days 04:19:28.494000,63,,1,0 days 04:16:08.396000,,,0 days 00:01:36.790000,0 days 00:00:54.536000,,0 days 04:18:33.958000,0 days 04:19:28.523000,150.0,119.0,162.0,119.0,False,WET,1.0,False,2,0 days 04:15:59.115000,Williams,RUS,1,False,2021-08-29 16:17:00.242
0 days 04:22:47.213000,63,,2,,,0 days 00:00:54.706000,0 days 00:01:32.105000,0 days 00:00:51.993000,0 days 04:20:23.115000,0 days 04:21:55.255000,0 days 04:22:47.329000,197.0,120.0,160.0,142.0,False,WET,2.0,False,2,0 days 04:19:28.494000,Williams,RUS,1,False,2021-08-29 16:20:29.621
0 days 04:26:10.603000,63,,3,,0 days 04:26:06.501000,0 days 00:00:51.848000,0 days 00:01:32.934000,0 days 00:00:58.604000,0 days 04:23:39.119000,0 days 04:25:11.999000,0 days 04:26:10.671000,171.0,115.0,,146.0,False,WET,3.0,False,2,0 days 04:22:47.213000,Williams,RUS,1,False,2021-08-29 16:23:48.340
0 days 04:19:29.050000,44,,1,0 days 04:16:11.245000,,,0 days 00:01:36.890000,0 days 00:00:53.917000,,0 days 04:18:35.133000,0 days 04:19:29.120000,144.0,104.0,154.0,120.0,False,UNKNOWN,1.0,False,1,0 days 04:15:59.115000,Mercedes,HAM,1,False,2021-08-29 16:17:00.242
0 days 04:22:48.191000,44,,2,,,0 days 00:00:55.741000,0 days 00:01:32.236000,0 days 00:00:51.124000,0 days 04:20:24.848000,0 days 04:21:57.067000,0 days 04:22:48.242000,158.0,94.0,164.0,159.0,False,UNKNOWN,2.0,False,1,0 days 04:19:29.050000,Mercedes,HAM,1,False,2021-08-29 16:20:30.177
0 days 04:26:13.302000,44,,3,,0 days 04:26:08.180000,0 days 00:00:53.382000,0 days 00:01:31.206000,0 days 00:01:00.572000,0 days 04:23:41.540000,0 days 04:25:12.730000,0 days 04:26:13.436000,167.0,116.0,,114.0,False,UNKNOWN,3.0,False,1,0 days 04:22:48.191000,Mercedes,HAM,1,False,2021-08-29 16:23:49.318
0 days 04:19:30.972000,3,,1,0 days 04:16:14.826000,,,0 days 00:01:36.334000,0 days 00:00:54.696000,,0 days 04:18:36.276000,0 days 04:19:31.012000,132.0,125.0,136.0,150.0,False,UNKNOWN,1.0,True,1,0 days 04:15:59.115000,McLaren,RIC,1,False,2021-08-29 16:17:00.242
0 days 04:22:50.097000,3,,2,,,0 days 00:00:55.219000,0 days 00:01:31.923000,0 days 00:00:52.045000,0 days 04:20:26.181000,0 days 04:21:58.052000,0 days 04:22:50.218000,156.0,91.0,160.0,197.0,False,UNKNOWN,2.0,True,1,0 days 04:19:30.972000,McLaren,RIC,1,False,2021-08-29 16:20:32.099
0 days 04:26:16.573000,3,,3,,0 days 04:26:11.601000,0 days 00:00:54.072000,0 days 00:01:30.090000,0 days 00:01:02.308000,0 days 04:23:44.201000,0 days 04:25:14.265000,0 days 04:26:16.755000,154.0,130.0,,183.0,False,UNKNOWN,3.0,True,1,0 days 04:22:50.097000,McLaren,RIC,1,False,2021-08-29 16:23:51.224
0 days 04:19:33.897000,5,,1,0 days 04:16:19.164000,,,0 days 00:01:37.122000,0 days 00:00:55.188000,,0 days 04:18:38.709000,0 days 04:19:33.990000,173.0,95.0,127.0,173.0,False,UNKNOWN,3.0,False,1,0 days 04:15:59.115000,Aston Martin,VET,1,False,2021-08-29 16:17:00.242
0 days 04:22:52.420000,5,,2,,,0 days 00:00:54.306000,0 days 00:01:32.277000,0 days 00:00:51.913000,0 days 04:20:28.230000,0 days 04:22:00.509000,0 days 04:22:52.516000,129.0,122.0,175.0,194.0,False,UNKNOWN,4.0,False,1,0 days 04:19:33.897000,Aston Martin,VET,1,False,2021-08-29 16:20:35.024
0 days 04:26:20.875000,5,,3,,0 days 04:26:14.189000,0 days 00:00:52.916000,0 days 00:01:31.267000,0 days 00:01:04.298000,0 days 04:23:45.366000,0 days 04:25:16.577000,0 days 04:26:21.268000,178.0,129.0,,202.0,False,UNKNOWN,5.0,False,1,0 days 04:22:52.420000,Aston Martin,VET,1,False,2021-08-29 16:23:53.547
0 days 04:19:36.620000,10,,1,0 days 04:16:22.073000,,,0 days 00:01:36.460000,0 days 00:00:56.332000,,0 days 04:18:40.288000,0 days 04:19:37.076000,149.0,124.0,167.0,194.0,False,UNKNOWN,1.0,False,1,0 days 04:15:59.115000,AlphaTauri,GAS,1,False,2021-08-29 16:17:00.242
0 days 04:22:55.916000,10,,2,,,0 days 00:00:54.363000,0 days 00:01:30.553000,0 days 00:00:54.368000,0 days 04:20:31.001000,0 days 04:22:01.548000,0 days 04:22:56.014000,182.0,125.0,163.0,182.0,False,UNKNOWN,2.0,False,1,0 days 04:19:36.620000,AlphaTauri,GAS,1,False,2021-08-29 16:20:37.747
0 days 04:26:25.138000,10,,3,,0 days 04:26:17.408000,0 days 00:00:51.854000,0 days 00:01:30.865000,0 days 00:01:06.519000,0 days 04:23:47.828000,0 days 04:25:18.619000,0 days 04:26:25.211000,180.0,126.0,,192.0,False,UNKNOWN,3.0,False,1,0 days 04:22:55.916000,AlphaTauri,GAS,1,False,2021-08-29 16:23:57.043
0 days 04:19:38.093000,31,,1,0 days 04:16:26.148000,,,0 days 00:01:33.383000,0 days 00:00:56.607000,,0 days 04:18:41.486000,0 days 04:19:38.130000,173.0,133.0,171.0,180.0,False,UNKNOWN,1.0,False,1,0 days 04:15:59.115000,Alpine,OCO,1,False,2021-08-29 16:17:00.242
0 days 04:22:56.547000,31,,2,,,0 days 00:00:58.745000,0 days 00:01:25.828000,0 days 00:00:53.947000,0 days 04:20:36.772000,0 days 04:22:02.608000,0 days 04:22:56.638000,210.0,139.0,171.0,175.0,False,UNKNOWN,2.0,False,1,0 days 04:19:38.093000,Alpine,OCO,1,False,2021-08-29 16:20:39.220
0 days 04:26:26.622000,31,,3,,0 days 04:26:18.895000,0 days 00:00:54.742000,0 days 00:01:28.837000,0 days 00:01:06.524000,0 days 04:23:51.261000,0 days 04:25:20.098000,0 days 04:26:26.756000,189.0,131.0,,182.0,False,UNKNOWN,3.0,False,1,0 days 04:22:56.547000,Alpine,OCO,1,False,2021-08-29 16:23:57.674
0 days 04:19:39.098000,16,,1,0 days 04:16:29.578000,,,0 days 00:01:29.989000,0 days 00:00:56.823000,,0 days 04:18:42.275000,0 days 04:19:39.123000,222.0,136.0,149.0,192.0,False,UNKNOWN,1.0,False,1,0 days 04:15:59.115000,Ferrari,LEC,1,False,2021-08-29 16:17:00.242
0 days 04:22:58.210000,16,,2,,,0 days 00:00:59.842000,0 days 00:01:24.586000,0 days 00:00:54.753000,0 days 04:20:38.871000,0 days 04:22:03.489000,0 days 04:22:58.304000,170.0,127.0,155.0,166.0,False,UNKNOWN,2.0,False,1,0 days 04:19:39.098000,Ferrari,LEC,1,False,2021-08-29 16:20:40.225
0 days 04:26:29.451000,16,,3,,0 days 04:26:20.329000,0 days 00:00:55.385000,0 days 00:01:27.900000,0 days 00:01:07.960000,0 days 04:23:53.591000,0 days 04:25:21.543000,0 days 04:26:29.877000,173.0,139.0,,,False,UNKNOWN,3.0,False,1,0 days 04:22:58.210000,Ferrari,LEC,1,False,2021-08-29 16:23:59.337
0 days 04:19:41.981000,6,,1,0 days 04:16:33.050000,,,0 days 00:01:27.578000,0 days 00:00:58.139000,,0 days 04:18:43.842000,0 days 04:19:42.017000,171.0,127.0,149.0,161.0,False,WET,1.0,True,2,0 days 04:15:59.115000,Williams,LAT,1,False,2021-08-29 16:17:00.242
0 days 04:23:00.771000,6,,2,,,0 days 00:00:58.061000,0 days 00:01:25.074000,0 days 00:00:55.732000,0 days 04:20:40.019000,0 days 04:22:05.039000,0 days 04:23:00.885000,163.0,127.0,145.0,,False,WET,2.0,True,2,0 days 04:19:41.981000,Williams,LAT,1,False,2021-08-29 16:20:43.108
0 days 04:26:31.139000,6,,3,,0 days 04:26:22.131000,0 days 00:00:55.110000,0 days 00:01:28.592000,0 days 00:01:06.688000,0 days 04:23:55.908000,0 days 04:25:24.451000,0 days 04:26:31.583000,162.0,118.0,,140.0,False,WET,3.0,True,2,0 days 04:23:00.771000,Williams,LAT,1,False,2021-08-29 16:24:01.898
0 days 04:19:42.635000,55,,1,0 days 04:16:35.238000,,,0 days 00:01:25.427000,0 days 00:00:58.115000,,0 days 04:18:44.520000,0 days 04:19:42.696000,210.0,136.0,161.0,194.0,False,UNKNOWN,1.0,False,1,0 days 04:15:59.115000,Ferrari,SAI,1,False,2021-08-29 16:17:00.242
0 days 04:23:01.545000,55,,2,,,0 days 00:00:58.724000,0 days 00:01:24.409000,0 days 00:00:55.793000,0 days 04:20:41.343000,0 days 04:22:05.752000,0 days 04:23:01.618000,163.0,138.0,163.0,187.0,False,UNKNOWN,2.0,False,1,0 days 04:19:42.635000,Ferrari,SAI,1,False,2021-08-29 16:20:43.762
0 days 04:26:32.603000,55,,3,,0 days 04:26:24.348000,0 days 00:00:57.385000,0 days 00:01:26.232000,0 days 00:01:07.481000,0 days 04:23:58.920000,0 days 04:25:25.122000,0 days 04:26:33.009000,195.0,122.0,,135.0,False,UNKNOWN,3.0,False,1,0 days 04:23:01.545000,Ferrari,SAI,1,False,2021-08-29 16:24:02.672
0 days 04:19:47.124000,14,,1,0 days 04:16:41.190000,,,0 days 00:01:23.599000,0 days 00:01:00.543000,,0 days 04:18:46.689000,0 days 04:19:47.124000,156.0,137.0,171.0,150.0,False,UNKNOWN,1.0,False,1,0 days 04:15:59.115000,Alpine,ALO,1,False,2021-08-29 16:17:00.242
0 days 04:23:05.125000,14,,2,,,0 days 00:00:57.174000,0 days 00:01:23.375000,0 days 00:00:57.520000,0 days 04:20:44.230000,0 days 04:22:07.606000,0 days 04:23:05.205000,176.0,135.0,159.0,139.0,False,UNKNOWN,2.0,False,1,0 days 04:19:47.124000,Alpine,ALO,1,False,2021-08-29 16:20:48.251
0 days 04:26:36.688000,14,,3,,0 days 04:26:26.782000,0 days 00:00:56.004000,0 days 00:01:27.393000,0 days 00:01:08.220000,0 days 04:24:01.093000,0 days 04:25:28.468000,0 days 04:26:37.117000,181.0,129.0,,157.0,False,UNKNOWN,3.0,False,1,0 days 04:23:05.125000,Alpine,ALO,1,False,2021-08-29 16:24:06.252
0 days 04:19:48.892000,77,,1,0 days 04:16:43.184000,,,0 days 00:01:21.074000,0 days 00:01:01.158000,,0 days 04:18:47.734000,0 days 04:19:48.961000,190.0,138.0,176.0,168.0,False,UNKNOWN,1.0,False,1,0 days 04:15:59.115000,Mercedes,BOT,1,False,2021-08-29 16:17:00.242
0 days 04:23:06.894000,77,,2,,,0 days 00:00:58.411000,0 days 00:01:22.024000,0 days 00:00:57.601000,0 days 04:20:47.436000,0 days 04:22:09.293000,0 days 04:23:06.991000,198.0,137.0,172.0,131.0,False,UNKNOWN,2.0,False,1,0 days 04:19:48.892000,Mercedes,BOT,1,False,2021-08-29 16:20:50.019
0 days 04:26:38.642000,77,,3,,0 days 04:26:28.946000,0 days 00:00:56.820000,0 days 00:01:26.713000,0 days 00:01:08.230000,0 days 04:24:03.699000,0 days 04:25:30.415000,0 days 04:26:39.039000,180.0,118.0,,155.0,False,UNKNOWN,3.0,False,1,0 days 04:23:06.894000,Mercedes,BOT,1,False,2021-08-29 16:24:08.021
0 days 04:19:50.633000,99,,1,0 days 04:16:47.072000,,,0 days 00:01:20.343000,0 days 00:01:01.243000,,0 days 04:18:49.390000,0 days 04:19:50.686000,153.0,135.0,164.0,173.0,False,WET,1.0,False,2,0 days 04:15:59.115000,Alfa Romeo Racing,GIO,1,False,2021-08-29 16:17:00.242
0 days 04:23:08.755000,99,,2,,,0 days 00:00:58.328000,0 days 00:01:21.342000,0 days 00:00:58.532000,0 days 04:20:48.881000,0 days 04:22:10.225000,0 days 04:23:08.880000,171.0,131.0,170.0,110.0,False,WET,2.0,False,2,0 days 04:19:50.633000,Alfa Romeo Racing,GIO,1,False,2021-08-29 16:20:51.760
0 days 04:26:41.340000,99,,3,,0 days 04:26:31.060000,0 days 00:00:56.479000,0 days 00:01:26.564000,0 days 00:01:09.553000,0 days 04:24:05.223000,0 days 04:25:31.852000,0 days 04:26:41.775000,167.0,134.0,,132.0,False,WET,3.0,False,2,0 days 04:23:08.755000,Alfa Romeo Racing,GIO,1,False,2021-08-29 16:24:09.882
0 days 04:19:53.563000,4,,1,0 days 04:16:56.766000,,,0 days 00:01:15.041000,0 days 00:01:02.819000,,0 days 04:18:50.744000,0 days 04:19:53.630000,205.0,144.0,167.0,173.0,False,UNKNOWN,1.0,False,1,0 days 04:15:59.115000,McLaren,NOR,1,False,2021-08-29 16:17:00.242
0 days 04:23:11.964000,4,,2,,,0 days 00:01:00.429000,0 days 00:01:17.961000,0 days 00:01:00.087000,0 days 04:20:53.916000,0 days 04:22:11.927000,0 days 04:23:12.113000,198.0,140.0,151.0,94.0,False,UNKNOWN,2.0,False,1,0 days 04:19:53.563000,McLaren,NOR,1,False,2021-08-29 16:20:54.690
0 days 04:26:47.824000,4,,3,,0 days 04:26:33.054000,0 days 00:00:57.001000,0 days 00:01:24.044000,0 days 00:01:14.788000,0 days 04:24:09.053000,0 days 04:25:33.036000,0 days 04:26:48.239000,196.0,141.0,,122.0,False,UNKNOWN,3.0,False,1,0 days 04:23:11.964000,McLaren,NOR,1,False,2021-08-29 16:24:13.091
0 days 04:19:54.819000,22,,1,0 days 04:16:58.998000,,,0 days 00:01:15.657000,0 days 00:01:00.882000,,0 days 04:18:53.937000,0 days 04:19:54.870000,176.0,148.0,184.0,200.0,False,UNKNOWN,1.0,False,1,0 days 04:15:59.115000,AlphaTauri,TSU,1,False,2021-08-29 16:17:00.242
0 days 04:23:12.994000,22,,2,,,0 days 00:01:02.364000,0 days 00:01:16.474000,0 days 00:00:59.470000,0 days 04:20:57.050000,0 days 04:22:13.620000,0 days 04:23:13.137000,196.0,146.0,178.0,107.0,False,UNKNOWN,2.0,False,1,0 days 04:19:54.819000,AlphaTauri,TSU,1,False,2021-08-29 16:20:55.946
0 days 04:26:54.211000,22,,3,,0 days 04:26:34.955000,0 days 00:00:57.867000,0 days 00:01:24.634000,0 days 00:01:18.654000,0 days 04:24:10.932000,0 days 04:25:35.557000,0 days 04:26:54.581000,138.0,150.0,,110.0,False,UNKNOWN,3.0,False,1,0 days 04:23:12.994000,AlphaTauri,TSU,1,False,2021-08-29 16:24:14.121
0 days 04:19:56.023000,47,,1,0 days 04:17:01.700000,,,0 days 00:01:14.604000,0 days 00:00:59.261000,,0 days 04:18:57.082000,0 days 04:19:56.023000,185.0,144.0,180.0,174.0,False,WET,4.0,False,2,0 days 04:15:59.115000,Haas F1 Team,MSC,1,False,2021-08-29 16:17:00.242
0 days 04:23:14.764000,47,,2,,,0 days 00:01:02.079000,0 days 00:01:17.080000,0 days 00:00:59.674000,0 days 04:20:58.010000,0 days 04:22:15.101000,0 days 04:23:14.863000,176.0,135.0,178.0,103.0,False,WET,5.0,False,2,0 days 04:19:56.023000,Haas F1 Team,MSC,1,False,2021-08-29 16:20:57.150
0 days 04:27:04.588000,47,,3,,0 days 04:26:37.027000,0 days 00:00:57.823000,0 days 00:01:25.365000,0 days 00:01:26.618000,0 days 04:24:12.615000,0 days 04:25:37.970000,0 days 04:27:04.953000,157.0,130.0,,118.0,False,WET,6.0,False,2,0 days 04:23:14.764000,Haas F1 Team,MSC,1,False,2021-08-29 16:24:15.891
0 days 04:19:58.460000,9,,1,0 days 04:17:04.610000,,,0 days 00:01:13.457000,0 days 00:01:00.294000,,0 days 04:18:58.192000,0 days 04:19:58.460000,204.0,136.0,161.0,173.0,False,WET,5.0,False,2,0 days 04:15:59.115000,Haas F1 Team,MAZ,1,False,2021-08-29 16:17:00.242
