Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate
0 days 01:03:52.443000,3,,1.0,0 days 00:25:09.902000,,,0 days 00:00:29.470000,0 days 00:00:38.561000,,0 days 01:03:14.284000,0 days 01:03:52.621000,314.0,303.0,256.0,287.0,False,MEDIUM,1.0,True,1,0 days 01:02:14.632000,McLaren,RIC,26,False,2021-09-12 13:03:16.241
0 days 01:05:23.188000,3,0 days 00:01:30.745000,2.0,,,0 days 00:00:32.860000,0 days 00:00:29.263000,0 days 00:00:28.622000,0 days 01:04:25.303000,0 days 01:04:54.566000,0 days 01:05:23.188000,312.0,311.0,306.0,274.0,False,MEDIUM,2.0,True,1,0 days 01:03:52.443000,McLaren,RIC,67,False,2021-09-12 13:04:54.052
0 days 01:06:49.514000,3,0 days 00:01:26.326000,3.0,,,0 days 00:00:28.357000,0 days 00:00:29.409000,0 days 00:00:28.560000,0 days 01:05:51.545000,0 days 01:06:20.954000,0 days 01:06:49.514000,306.0,306.0,307.0,311.0,False,MEDIUM,3.0,True,1,0 days 01:05:23.188000,McLaren,RIC,1,True,2021-09-12 13:06:24.797
0 days 01:08:15.827000,3,0 days 00:01:26.313000,4.0,,,0 days 00:00:28.325000,0 days 00:00:29.399000,0 days 00:00:28.589000,0 days 01:07:17.839000,0 days 01:07:47.238000,0 days 01:08:15.827000,305.0,305.0,306.0,324.0,False,MEDIUM,4.0,True,1,0 days 01:06:49.514000,McLaren,RIC,1,True,2021-09-12 13:07:51.123
0 days 01:09:42.237000,3,0 days 00:01:26.410000,5.0,,,0 days 00:00:28.499000,0 days 00:00:29.329000,0 days 00:00:28.582000,0 days 01:08:44.326000,0 days 01:09:13.655000,0 days 01:09:42.237000,307.0,307.0,306.0,311.0,False,MEDIUM,5.0,True,1,0 days 01:08:15.827000,McLaren,RIC,1,True,2021-09-12 13:09:17.436
0 days 01:11:08.656000,3,0 days 00:01:26.419000,6.0,,,0 days 00:00:28.402000,0 days 00:00:29.383000,0 days 00:00:28.634000,0 days 01:10:10.639000,0 days 01:10:40.022000,0 days 01:11:08.656000,,307.0,307.0,313.0,False,MEDIUM,6.0,True,1,0 days 01:09:42.237000,McLaren,RIC,1,True,2021-09-12 13:10:43.846
0 days 01:12:35.129000,3,0 days 00:01:26.473000,7.0,,,0 days 00:00:28.281000,0 days 00:00:29.388000,0 days 00:00:28.804000,0 days 01:11:36.937000,0 days 01:12:06.325000,0 days 01:12:35.129000,306.0,306.0,307.0,319.0,False,MEDIUM,7.0,True,1,0 days 01:11:08.656000,McLaren,RIC,1,True,2021-09-12 13:12:10.265
0 days 01:14:01.918000,3,0 days 00:01:26.789000,8.0,,,0 days 00:00:28.388000,0 days 00:00:29.527000,0 days 00:00:28.874000,0 days 01:13:03.517000,0 days 01:13:33.044000,0 days 01:14:01.918000,309.0,307.0,307.0,312.0,False,MEDIUM,8.0,True,1,0 days 01:12:35.129000,McLaren,RIC,1,True,2021-09-12 13:13:36.738
0 days 01:15:28.358000,3,0 days 00:01:26.440000,9.0,,,0 days 00:00:28.317000,0 days 00:00:29.405000,0 days 00:00:28.718000,0 days 01:14:30.235000,0 days 01:14:59.640000,0 days 01:15:28.358000,308.0,308.0,307.0,314.0,False,MEDIUM,9.0,True,1,0 days 01:14:01.918000,McLaren,RIC,1,True,2021-09-12 13:15:03.527
0 days 01:16:55.081000,3,0 days 00:01:26.723000,10.0,,,0 days 00:00:28.391000,0 days 00:00:29.524000,0 days 00:00:28.808000,0 days 01:15:56.749000,0 days 01:16:26.273000,0 days 01:16:55.081000,,307.0,307.0,315.0,False,MEDIUM,10.0,True,1,0 days 01:15:28.358000,McLaren,RIC,1,True,2021-09-12 13:16:29.967
0 days 01:18:21.610000,3,0 days 00:01:26.529000,11.0,,,0 days 00:00:28.302000,0 days 00:00:29.499000,0 days 00:00:28.728000,0 days 01:17:23.383000,0 days 01:17:52.882000,0 days 01:18:21.610000,310.0,309.0,308.0,316.0,False,MEDIUM,11.0,True,1,0 days 01:16:55.081000,McLaren,RIC,1,True,2021-09-12 13:17:56.690
0 days 01:19:48.315000,3,0 days 00:01:26.705000,12.0,,,0 days 00:00:28.281000,0 days 00:00:29.667000,0 days 00:00:28.757000,0 days 01:18:49.891000,0 days 01:19:19.558000,0 days 01:19:48.315000,309.0,308.0,310.0,315.0,False,MEDIUM,12.0,True,1,0 days 01:18:21.610000,McLaren,RIC,1,True,2021-09-12 13:19:23.219
