Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate
0 days 01:04:31.979000,44,,1,0 days 00:22:43.808000,,,0 days 00:00:38.273000,0 days 00:00:31.585000,,0 days 01:04:00.538000,0 days 01:04:32.092000,256.0,307.0,159.0,234.0,False,MEDIUM,1.0,True,1,0 days 01:02:41.933000,Mercedes,HAM,1,False,2021-09-26 12:03:43.826
0 days 01:06:14.013000,44,0 days 00:01:42.034000,2,,,0 days 00:00:36.785000,0 days 00:00:35.382000,0 days 00:00:29.867000,0 days 01:05:08.764000,0 days 01:05:44.146000,0 days 01:06:14.013000,253.0,290.0,161.0,285.0,False,MEDIUM,2.0,True,1,0 days 01:04:31.979000,Mercedes,HAM,2,True,2021-09-26 12:05:33.872
0 days 01:07:56.113000,44,0 days 00:01:42.100000,3,,,0 days 00:00:36.105000,0 days 00:00:35.536000,0 days 00:00:30.459000,0 days 01:06:50.118000,0 days 01:07:25.654000,0 days 01:07:56.113000,239.0,311.0,159.0,288.0,False,MEDIUM,3.0,True,1,0 days 01:06:14.013000,Mercedes,HAM,1,True,2021-09-26 12:07:15.906
0 days 01:09:38.847000,44,0 days 00:01:42.734000,4,,,0 days 00:00:36.097000,0 days 00:00:35.595000,0 days 00:00:31.042000,0 days 01:08:32.210000,0 days 01:09:07.805000,0 days 01:09:38.847000,237.0,311.0,157.0,301.0,False,MEDIUM,4.0,True,1,0 days 01:07:56.113000,Mercedes,HAM,1,True,2021-09-26 12:08:58.006
0 days 01:11:21.565000,44,0 days 00:01:42.718000,5,,,0 days 00:00:36.280000,0 days 00:00:35.707000,0 days 00:00:30.731000,0 days 01:10:15.127000,0 days 01:10:50.834000,0 days 01:11:21.565000,230.0,308.0,155.0,297.0,False,MEDIUM,5.0,True,1,0 days 01:09:38.847000,Mercedes,HAM,1,True,2021-09-26 12:10:40.740
0 days 01:13:03.979000,44,0 days 00:01:42.414000,6,,,0 days 00:00:36.220000,0 days 00:00:35.372000,0 days 00:00:30.822000,0 days 01:11:57.785000,0 days 01:12:33.157000,0 days 01:13:03.979000,246.0,319.0,160.0,296.0,False,MEDIUM,6.0,True,1,0 days 01:11:21.565000,Mercedes,HAM,1,True,2021-09-26 12:12:23.458
0 days 01:14:46.279000,44,0 days 00:01:42.300000,7,,,0 days 00:00:36.197000,0 days 00:00:35.442000,0 days 00:00:30.661000,0 days 01:13:40.176000,0 days 01:14:15.618000,0 days 01:14:46.279000,236.0,317.0,157.0,301.0,False,MEDIUM,7.0,True,1,0 days 01:13:03.979000,Mercedes,HAM,1,True,2021-09-26 12:14:05.872
0 days 01:16:28.355000,44,0 days 00:01:42.076000,8,,,0 days 00:00:36.056000,0 days 00:00:35.462000,0 days 00:00:30.558000,0 days 01:15:22.335000,0 days 01:15:57.797000,0 days 01:16:28.355000,243.0,318.0,155.0,,False,MEDIUM,8.0,True,1,0 days 01:14:46.279000,Mercedes,HAM,1,True,2021-09-26 12:15:48.172
0 days 01:18:10.489000,44,0 days 00:01:42.134000,9,,,0 days 00:00:36.219000,0 days 00:00:35.306000,0 days 00:00:30.609000,0 days 01:17:04.574000,0 days 01:17:39.880000,0 days 01:18:10.489000,245.0,318.0,152.0,303.0,False,MEDIUM,9.0,True,1,0 days 01:16:28.355000,Mercedes,HAM,1,True,2021-09-26 12:17:30.248
0 days 01:19:52.700000,44,0 days 00:01:42.211000,10,,,0 days 00:00:36.094000,0 days 00:00:35.436000,0 days 00:00:30.681000,0 days 01:18:46.583000,0 days 01:19:22.019000,0 days 01:19:52.700000,246.0,319.0,155.0,297.0,False,MEDIUM,10.0,True,1,0 days 01:18:10.489000,Mercedes,HAM,1,True,2021-09-26 12:19:12.382
