Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate
0 days 01:03:23.460000,33,,1.0,0 days 00:22:34.441000,,,0 days 00:00:30.727000,0 days 00:00:37.013000,,0 days 01:02:46.483000,0 days 01:03:23.665000,291.0,229.0,184.0,285.0,False,MEDIUM,4.0,False,1,0 days 01:01:55.477000,Red Bull Racing,VER,4,False,2021-07-04 13:02:55.489
0 days 01:05:15.789000,33,0 days 00:01:52.329000,2.0,,,0 days 00:00:21.835000,0 days 00:00:54.595000,0 days 00:00:35.899000,0 days 01:03:45.295000,0 days 01:04:39.890000,0 days 01:05:15.789000,142.0,120.0,206.0,143.0,False,MEDIUM,5.0,False,1,0 days 01:03:23.460000,Red Bull Racing,VER,4,False,2021-07-04 13:04:23.472
0 days 01:07:12.353000,33,0 days 00:01:56.564000,3.0,,,0 days 00:00:26.061000,0 days 00:00:43.423000,0 days 00:00:47.080000,0 days 01:05:41.850000,0 days 01:06:25.273000,0 days 01:07:12.353000,162.0,171.0,233.0,235.0,False,MEDIUM,6.0,False,1,0 days 01:05:15.789000,Red Bull Racing,VER,4,False,2021-07-04 13:06:15.801
0 days 01:08:22.152000,33,0 days 00:01:09.799000,4.0,,,0 days 00:00:17.802000,0 days 00:00:30.663000,0 days 00:00:21.334000,0 days 01:07:30.155000,0 days 01:08:00.818000,0 days 01:08:22.152000,290.0,229.0,269.0,290.0,False,MEDIUM,7.0,False,1,0 days 01:07:12.353000,Red Bull Racing,VER,1,False,2021-07-04 13:08:12.365
0 days 01:09:31.887000,33,0 days 00:01:09.735000,5.0,,,0 days 00:00:17.619000,0 days 00:00:30.770000,0 days 00:00:21.346000,0 days 01:08:39.771000,0 days 01:09:10.541000,0 days 01:09:31.887000,,231.0,269.0,287.0,False,MEDIUM,8.0,False,1,0 days 01:08:22.152000,Red Bull Racing,VER,1,True,2021-07-04 13:09:22.164
0 days 01:10:41.338000,33,0 days 00:01:09.451000,6.0,,,0 days 00:00:17.586000,0 days 00:00:30.629000,0 days 00:00:21.236000,0 days 01:09:49.473000,0 days 01:10:20.102000,0 days 01:10:41.338000,291.0,230.0,270.0,286.0,False,MEDIUM,9.0,False,1,0 days 01:09:31.887000,Red Bull Racing,VER,1,True,2021-07-04 13:10:31.899
0 days 01:11:50.620000,33,0 days 00:01:09.282000,7.0,,,0 days 00:00:17.447000,0 days 00:00:30.707000,0 days 00:00:21.128000,0 days 01:10:58.785000,0 days 01:11:29.492000,0 days 01:11:50.620000,292.0,230.0,269.0,284.0,False,MEDIUM,10.0,False,1,0 days 01:10:41.338000,Red Bull Racing,VER,1,True,2021-07-04 13:11:41.350
0 days 01:12:59.947000,33,0 days 00:01:09.327000,8.0,,,0 days 00:00:17.465000,0 days 00:00:30.746000,0 days 00:00:21.116000,0 days 01:12:08.085000,0 days 01:12:38.831000,0 days 01:12:59.947000,,229.0,270.0,287.0,False,MEDIUM,11.0,False,1,0 days 01:11:50.620000,Red Bull Racing,VER,1,True,2021-07-04 13:12:50.632
0 days 01:14:09.165000,33,0 days 00:01:09.218000,9.0,,,0 days 00:00:17.536000,0 days 00:00:30.618000,0 days 00:00:21.064000,0 days 01:13:17.483000,0 days 01:13:48.101000,0 days 01:14:09.165000,294.0,231.0,269.0,287.0,False,MEDIUM,12.0,False,1,0 days 01:12:59.947000,Red Bull Racing,VER,1,True,2021-07-04 13:13:59.959
0 days 01:15:18.256000,33,0 days 00:01:09.091000,10.0,,,0 days 00:00:17.485000,0 days 00:00:30.604000,0 days 00:00:21.002000,0 days 01:14:26.650000,0 days 01:14:57.254000,0 days 01:15:18.256000,296.0,230.0,270.0,289.0,False,MEDIUM,13.0,False,1,0 days 01:14:09.165000,Red Bull Racing,VER,1,True,2021-07-04 13:15:09.177
