Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate
0 days 00:34:33.385000,44,,1,0 days 00:06:54.846000,,,0 days 00:00:32.671000,0 days 00:00:26.100000,,0 days 00:34:07.338000,0 days 00:34:33.532000,270.0,227.0,235.0,239.0,False,INTERMEDIATE,1.0,True,1,0 days 00:32:57.486000,Mercedes,HAM,1,False,2020-07-19 13:12:57.686
0 days 00:36:04.843000,44,0 days 00:01:31.458000,2,,,0 days 00:00:32.414000,0 days 00:00:32.885000,0 days 00:00:26.159000,0 days 00:35:05.799000,0 days 00:35:38.684000,0 days 00:36:04.843000,268.0,227.0,234.0,280.0,False,INTERMEDIATE,2.0,True,1,0 days 00:34:33.385000,Mercedes,HAM,1,True,2020-07-19 13:14:33.585
0 days 00:37:39.759000,44,0 days 00:01:34.916000,3,,0 days 00:37:38.044000,0 days 00:00:32.579000,0 days 00:00:32.694000,0 days 00:00:29.643000,0 days 00:36:37.422000,0 days 00:37:10.116000,0 days 00:37:39.759000,269.0,225.0,,281.0,False,INTERMEDIATE,3.0,True,1,0 days 00:36:04.843000,Mercedes,HAM,1,False,2020-07-19 13:16:05.043
0 days 00:39:33.580000,44,0 days 00:01:53.821000,4,0 days 00:38:03.240000,,0 days 00:00:55.604000,0 days 00:00:32.267000,0 days 00:00:25.950000,0 days 00:38:35.363000,0 days 00:39:07.630000,0 days 00:39:33.580000,265.0,228.0,242.0,,False,MEDIUM,1.0,True,2,0 days 00:37:39.759000,Mercedes,HAM,2,False,2020-07-19 13:17:39.959
0 days 00:40:59.478000,44,0 days 00:01:25.898000,5,,,0 days 00:00:32.078000,0 days 00:00:30.551000,0 days 00:00:23.269000,0 days 00:40:05.658000,0 days 00:40:36.209000,0 days 00:40:59.478000,268.0,237.0,249.0,282.0,False,MEDIUM,2.0,True,2,0 days 00:39:33.580000,Mercedes,HAM,2,True,2020-07-19 13:19:33.780
0 days 00:42:23.469000,44,0 days 00:01:23.991000,6,,,0 days 00:00:30.868000,0 days 00:00:29.899000,0 days 00:00:23.224000,0 days 00:41:30.346000,0 days 00:42:00.245000,0 days 00:42:23.469000,270.0,239.0,248.0,284.0,False,MEDIUM,3.0,True,2,0 days 00:40:59.478000,Mercedes,HAM,1,True,2020-07-19 13:20:59.678
0 days 00:43:46.796000,44,0 days 00:01:23.327000,7,,,0 days 00:00:30.844000,0 days 00:00:29.482000,0 days 00:00:23.001000,0 days 00:42:54.313000,0 days 00:43:23.795000,0 days 00:43:46.796000,272.0,239.0,248.0,283.0,False,MEDIUM,4.0,True,2,0 days 00:42:23.469000,Mercedes,HAM,1,True,2020-07-19 13:22:23.669
0 days 00:45:08.966000,44,0 days 00:01:22.170000,8,,,0 days 00:00:30.058000,0 days 00:00:29.108000,0 days 00:00:23.004000,0 days 00:44:16.854000,0 days 00:44:45.962000,0 days 00:45:08.966000,274.0,241.0,249.0,,False,MEDIUM,5.0,True,2,0 days 00:43:46.796000,Mercedes,HAM,1,True,2020-07-19 13:23:46.996
0 days 00:46:31.096000,44,0 days 00:01:22.130000,9,,,0 days 00:00:29.887000,0 days 00:00:29.350000,0 days 00:00:22.893000,0 days 00:45:38.853000,0 days 00:46:08.203000,0 days 00:46:31.096000,,239.0,249.0,285.0,False,MEDIUM,6.0,True,2,0 days 00:45:08.966000,Mercedes,HAM,1,True,2020-07-19 13:25:09.166
0 days 00:47:52.618000,44,0 days 00:01:21.522000,10,,,0 days 00:00:29.624000,0 days 00:00:28.925000,0 days 00:00:22.973000,0 days 00:47:00.720000,0 days 00:47:29.645000,0 days 00:47:52.618000,276.0,241.0,247.0,286.0,False,MEDIUM,7.0,True,2,0 days 00:46:31.096000,Mercedes,HAM,1,True,2020-07-19 13:26:31.296
