Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate
0 days 00:35:12.618000,33,,1,0 days 00:00:06.256000,,,0 days 00:00:43.234000,0 days 00:00:40.388000,,0 days 00:34:32.321000,0 days 00:35:12.800000,281.0,282.0,218.0,292.0,False,MEDIUM,4.0,False,1,0 days 00:33:28.601000,Red Bull Racing,VER,1,False,2020-12-13 13:13:28.798
0 days 00:36:54.910000,33,0 days 00:01:42.292000,2,,,0 days 00:00:18.014000,0 days 00:00:43.728000,0 days 00:00:40.550000,0 days 00:35:30.632000,0 days 00:36:14.360000,0 days 00:36:54.910000,270.0,273.0,218.0,286.0,False,MEDIUM,5.0,False,1,0 days 00:35:12.618000,Red Bull Racing,VER,1,True,2020-12-13 13:15:12.815
0 days 00:38:37.117000,33,0 days 00:01:42.207000,3,,,0 days 00:00:17.980000,0 days 00:00:43.865000,0 days 00:00:40.362000,0 days 00:37:12.890000,0 days 00:37:56.755000,0 days 00:38:37.117000,,270.0,218.0,279.0,False,MEDIUM,6.0,False,1,0 days 00:36:54.910000,Red Bull Racing,VER,1,True,2020-12-13 13:16:55.107
0 days 00:40:19.567000,33,0 days 00:01:42.450000,4,,,0 days 00:00:18.028000,0 days 00:00:43.938000,0 days 00:00:40.484000,0 days 00:38:55.145000,0 days 00:39:39.083000,0 days 00:40:19.567000,265.0,268.0,217.0,277.0,False,MEDIUM,7.0,False,1,0 days 00:38:37.117000,Red Bull Racing,VER,1,True,2020-12-13 13:18:37.314
0 days 00:42:02.219000,33,0 days 00:01:42.652000,5,,,0 days 00:00:18.009000,0 days 00:00:44.044000,0 days 00:00:40.599000,0 days 00:40:37.576000,0 days 00:41:21.620000,0 days 00:42:02.219000,271.0,271.0,217.0,278.0,False,MEDIUM,8.0,False,1,0 days 00:40:19.567000,Red Bull Racing,VER,1,True,2020-12-13 13:20:19.764
0 days 00:43:44.781000,33,0 days 00:01:42.562000,6,,,0 days 00:00:18.013000,0 days 00:00:44.034000,0 days 00:00:40.515000,0 days 00:42:20.232000,0 days 00:43:04.266000,0 days 00:43:44.781000,267.0,268.0,217.0,277.0,False,MEDIUM,9.0,False,1,0 days 00:42:02.219000,Red Bull Racing,VER,1,True,2020-12-13 13:22:02.416
0 days 00:45:27.432000,33,0 days 00:01:42.651000,7,,,0 days 00:00:18.001000,0 days 00:00:44.043000,0 days 00:00:40.607000,0 days 00:44:02.782000,0 days 00:44:46.825000,0 days 00:45:27.432000,268.0,267.0,218.0,276.0,False,MEDIUM,10.0,False,1,0 days 00:43:44.781000,Red Bull Racing,VER,1,True,2020-12-13 13:23:44.978
0 days 00:47:09.938000,33,0 days 00:01:42.506000,8,,,0 days 00:00:17.992000,0 days 00:00:43.957000,0 days 00:00:40.557000,0 days 00:45:45.424000,0 days 00:46:29.381000,0 days 00:47:09.938000,271.0,271.0,218.0,278.0,False,MEDIUM,11.0,False,1,0 days 00:45:27.432000,Red Bull Racing,VER,1,True,2020-12-13 13:25:27.629
0 days 00:48:52.399000,33,0 days 00:01:42.461000,9,,,0 days 00:00:17.999000,0 days 00:00:44.046000,0 days 00:00:40.416000,0 days 00:47:27.937000,0 days 00:48:11.983000,0 days 00:48:52.399000,269.0,269.0,218.0,276.0,False,MEDIUM,12.0,False,1,0 days 00:47:09.938000,Red Bull Racing,VER,1,True,2020-12-13 13:27:10.135
0 days 00:50:58.634000,33,0 days 00:02:06.235000,10,,0 days 00:50:57.648000,0 days 00:00:17.952000,0 days 00:00:51.567000,0 days 00:00:56.716000,0 days 00:49:10.351000,0 days 00:50:01.918000,0 days 00:50:58.634000,266.0,229.0,,278.0,False,MEDIUM,13.0,False,1,0 days 00:48:52.399000,Red Bull Racing,VER,26,False,2020-12-13 13:28:52.596
