Time,Distance_LEC,Distance_SAI,DistanceGap_SAI
22.03577235772358,261.9403226414068,217.93251980482026,44.007802836586535
22.28617886178862,265.2529019128097,222.3266994744351,42.92620243837462
22.53658536585366,268.56548118421256,226.46698238955994,42.09849879465261
22.7869918699187,271.9447422461437,230.28862944165346,41.65611280449022
23.03739837398374,275.3512203654333,234.02549023566777,41.3257301297655
23.28780487804878,278.8539239520289,237.6351040299173,41.21881992211158
23.538211382113822,282.5045215164321,241.2447178241668,41.25980369226528
23.788617886178862,286.2916872509033,244.9010744943483,41.39061275655499
24.039024390243902,290.1759125237931,248.5801039384872,41.59580858530589
24.289430894308946,294.43494301559684,252.25913338262617,42.17580963297067
24.539837398373987,299.2085602650899,255.8941312179375,43.31442904715237
24.790243902439027,304.2788346600943,259.50374501218704,44.77508964790724
25.040650406504067,309.6041153231556,263.057555835941,46.54655948721461
25.291056910569107,315.1476153283604,266.52833833041166,48.61927699794876
25.541463414634148,321.2104694661403,269.9991208248823,51.211348641257985
25.791869918699188,328.2056746326701,273.469903319353,54.73577131331706
26.04227642276423,335.81212442421946,276.99093778608295,58.82118663813651
26.29268292682927,344.3646084006133,280.61523253953305,63.74937586108024
26.543089430894312,353.64229965001954,284.3841282052204,69.25817144479913
26.793495934959353,363.18229089986994,288.3856361644381,74.79665473543184
27.043902439024393,372.8496140796783,292.5505751578029,80.29903892187542
27.294308943089433,382.2685991704825,296.80051226220434,85.46808690827817
27.544715447154474,391.6433060598277,301.3090249161988,90.33428114362891
27.795121951219514,401.134396598316,306.145774428956,94.98862216936004
28.045528455284554,409.5614296946032,311.51715290988903,98.04427678471416
28.295934959349594,417.5353536589715,317.0908802640047,100.44447339496679
28.546341463414635,425.04575796698117,322.8900867774981,102.15567118948309
28.79674796747968,432.33104867662473,328.91291761011416,103.41813106651057
29.04715447154472,439.80090176409425,335.12525767443805,104.6756440896562
29.29756097560976,447.88212897709826,342.16292277088866,105.7192062062096
29.5479674796748,456.90151059785677,349.61581966395045,107.28569093390632
29.79837398373984,466.4722571225222,357.41516375509667,109.05709336742552
30.04878048780488,476.0207032195455,365.56311864899925,110.45758457054626
30.29918699186992,484.13314225155256,374.44832183484414,109.68482041670842
30.54959349593496,491.93069748931396,383.51314928355225,108.4175482057617
30.8,499.16742770081237,393.0473144219526,106.12011327885978
31.050406504065045,505.9953972194184,403.0431680060283,102.95222921339013
31.300813008130085,512.8775813603432,413.5956990421391,99.28188231820417
31.551219512195125,519.7792125277355,424.31059057883533,95.46862194890014
31.801626016260165,526.837429571898,435.5840977967521,91.25333177514597
32.052032520325206,533.9358137249042,446.94071673288215,86.99509699202201
32.302439024390246,541.1213670888727,458.2128018314781,82.90856525739463
32.552845528455286,548.3829526195266,469.3456048793219,79.03734774020467
32.80325203252033,556.0002014370601,480.2282411369798,75.77196030008031
33.05365853658537,564.1343614367785,490.9272414481121,73.20711998866636
33.30406504065041,572.6524224203858,501.47842023130295,71.1740021890829
33.55447154471545,581.5919812407448,511.8853339117318,69.70664732901298
33.80487804878049,591.448621003721,522.0909038936485,69.35771711007249
34.05528455284553,600.3047002803287,532.1561731276136,68.14852715271513
