Time,Distance,LapNumber,Driver,DriverNumber,MaxDistance
0 days 00:01:21.188000,2048.3769444444442,2,PER,11,3273.8655555555542
0 days 00:01:21.508000,2052.8213888888886,2,PER,11,3273.8655555555542
0 days 00:01:21.788000,2056.7880555555553,2,PER,11,3273.8655555555542
0 days 00:01:22.028000,2060.1880555555554,2,PER,11,3273.8655555555542
0 days 00:01:22.188000,2062.5436111111107,2,PER,11,3273.8655555555542
0 days 00:01:22.388000,2065.3769444444442,2,PER,11,3273.8655555555542
0 days 00:01:22.628000,2068.576944444444,2,PER,11,3273.8655555555542
0 days 00:01:22.828000,2071.1324999999997,2,PER,11,3273.8655555555542
0 days 00:01:23.108000,2074.7102777777777,2,PER,11,3273.8655555555542
0 days 00:01:23.388000,2078.2102777777777,2,PER,11,3273.8655555555542
0 days 00:01:23.628000,2081.0769444444445,2,PER,11,3273.8655555555542
0 days 00:01:23.948000,2084.6325,2,PER,11,3273.8655555555542
0 days 00:01:24.148000,2086.8547222222223,2,PER,11,3273.8655555555542
0 days 00:01:24.508000,2090.8547222222223,2,PER,11,3273.8655555555542
0 days 00:01:24.668000,2092.676944444445,2,PER,11,3273.8655555555542
0 days 00:01:24.828000,2094.4547222222227,2,PER,11,3273.8655555555542
0 days 00:01:25.068000,2096.988055555556,2,PER,11,3273.8655555555542
0 days 00:01:25.308000,2099.4547222222227,2,PER,11,3273.8655555555542
0 days 00:01:25.509000,2101.408888888889,2,PER,11,3273.8655555555542
0 days 00:01:25.789000,2104.0533333333337,2,PER,11,3273.8655555555542
0 days 00:01:25.948000,2105.5108333333337,2,PER,11,3273.8655555555542
0 days 00:01:26.229000,2108.0086111111113,2,PER,11,3273.8655555555542
0 days 00:01:26.428000,2109.7222222222226,2,PER,11,3273.8655555555542
0 days 00:01:26.748000,2112.388888888889,2,PER,11,3273.8655555555542
0 days 00:01:26.949000,2114.119722222222,2,PER,11,3273.8655555555542
0 days 00:01:27.149000,2115.8419444444444,2,PER,11,3273.8655555555542
0 days 00:01:27.429000,2118.6419444444446,2,PER,11,3273.8655555555542
0 days 00:01:27.709000,2121.4419444444447,2,PER,11,3273.8655555555542
0 days 00:01:27.908000,2124.0400000000004,2,PER,11,3273.8655555555542
0 days 00:01:28.268000,2128.9400000000005,2,PER,11,3273.8655555555542
0 days 00:01:28.428000,2130.9400000000005,2,PER,11,3273.8655555555542
0 days 00:01:28.668000,2133.6066666666675,2,PER,11,3273.8655555555542
0 days 00:01:28.868000,2135.8844444444453,2,PER,11,3273.8655555555542
0 days 00:01:29.188000,2140.062222222223,2,PER,11,3273.8655555555542
0 days 00:01:29.388000,2142.840000000001,2,PER,11,3273.8655555555542
0 days 00:01:29.628000,2146.440000000001,2,PER,11,3273.8655555555542
0 days 00:01:29.988000,2151.240000000001,2,PER,11,3273.8655555555542
0 days 00:01:30.188000,2154.017777777779,2,PER,11,3273.8655555555542
0 days 00:01:30.388000,2157.1288888888903,2,PER,11,3273.8655555555542
0 days 00:01:30.668000,2161.9511111111124,2,PER,11,3273.8655555555542
0 days 00:01:30.908000,2166.151111111112,2,PER,11,3273.8655555555542
0 days 00:01:31.108000,2169.9844444444457,2,PER,11,3273.8655555555542
0 days 00:01:31.348000,2174.9844444444457,2,PER,11,3273.8655555555542
0 days 00:01:31.708000,2183.5844444444456,2,PER,11,3273.8655555555542
0 days 00:01:31.908000,2188.6400000000012,2,PER,11,3273.8655555555542
0 days 00:01:32.068000,2192.8177777777787,2,PER,11,3273.8655555555542
0 days 00:01:32.548000,2206.4177777777786,2,PER,11,3273.8655555555542
0 days 00:01:32.708000,2211.262222222223,2,PER,11,3273.8655555555542
0 days 00:01:33.068000,2223.662222222223,2,PER,11,3273.8655555555542
0 days 00:01:33.349000,2233.887500000001,2,PER,11,3273.8655555555542
0 days 00:01:33.549000,2241.554166666668,2,PER,11,3273.8655555555542
0 days 00:01:33.829000,2253.0652777777786,2,PER,11,3273.8655555555542
0 days 00:01:34.109000,2263.798611111112,2,PER,11,3273.8655555555542
0 days 00:01:34.469000,2276.0986111111124,2,PER,11,3273.8655555555542
0 days 00:01:34.748000,2285.0886111111126,2,PER,11,3273.8655555555542
0 days 00:01:34.948000,2291.144166666668,2,PER,11,3273.8655555555542
0 days 00:01:35.308000,2301.744166666668,2,PER,11,3273.8655555555542
0 days 00:01:35.548000,2308.4775000000013,2,PER,11,3273.8655555555542
0 days 00:01:35.828000,2316.0997222222236,2,PER,11,3273.8655555555542
0 days 00:01:36.148000,2324.544166666668,2,PER,11,3273.8655555555542
0 days 00:01:36.308000,2328.7663888888906,2,PER,11,3273.8655555555542
0 days 00:01:36.588000,2336.0775000000012,2,PER,11,3273.8655555555542
0 days 00:01:36.828000,2342.2775000000015,2,PER,11,3273.8655555555542
