[256 LSTM|256 LSTM|256 LSTM|256 LSTM],mean_squared_error,32,200,21,824.50830078125
[512 LSTM|128 LSTM|256 LSTM],mean_squared_error,32,200,21,824.4157104492188
[256 LSTM|256 LSTM|128 LSTM|512 LSTM],mean_squared_error,32,200,41,821.7622680664062
[128 LSTM|512 LSTM|512 LSTM|512 LSTM],mean_squared_error,32,200,17,821.0000610351562
[256 LSTM|128 LSTM|256 LSTM|256 LSTM],mean_squared_error,32,200,20,824.77294921875
[256 LSTM|512 LSTM],mean_squared_error,32,200,22,824.4395751953125
[512 LSTM|256 LSTM|256 LSTM|512 LSTM],mean_squared_error,32,200,17,820.6868896484375
[128 LSTM|256 LSTM|256 LSTM|512 LSTM],mean_squared_error,32,200,18,821.9688720703125
[128 LSTM|512 LSTM|256 LSTM],mean_squared_error,32,200,21,824.4720458984375
[512 LSTM|512 LSTM|512 LSTM],mean_squared_error,32,200,17,821.5336303710938
[256 LSTM|512 LSTM|128 LSTM],mean_squared_error,32,200,30,825.9415283203125
[512 LSTM|256 LSTM|128 LSTM|128 LSTM],mean_squared_error,32,200,31,826.2437133789062
[512 LSTM|256 LSTM|256 LSTM],mean_squared_error,32,200,20,824.8239135742188
[256 LSTM|256 LSTM|256 LSTM|512 LSTM],mean_squared_error,32,200,17,822.2266845703125
[512 LSTM|128 LSTM|256 LSTM|512 LSTM],mean_squared_error,32,200,17,822.1026611328125
[512 LSTM|512 LSTM|128 LSTM|256 LSTM],mean_squared_error,32,200,21,824.198974609375
[256 LSTM|512 LSTM|512 LSTM|512 LSTM],mean_squared_error,32,200,17,822.1209716796875
[128 LSTM|256 LSTM|128 LSTM],mean_squared_error,32,200,31,826.01708984375
[512 LSTM|256 LSTM|512 LSTM|512 LSTM],mean_squared_error,32,200,17,821.3440551757812
[512 LSTM|128 LSTM|128 LSTM|128 LSTM],mean_squared_error,32,200,31,826.0819091796875
[128 LSTM|128 LSTM|128 LSTM],mean_squared_error,32,200,31,826.2060546875
[512 LSTM|128 LSTM|512 LSTM|512 LSTM],mean_squared_error,32,200,17,820.4546508789062
[256 LSTM|128 LSTM|128 LSTM|256 LSTM],mean_squared_error,32,200,21,824.4109497070312
[128 LSTM|256 LSTM|256 LSTM],mean_squared_error,32,200,21,824.348388671875
[128 LSTM|128 LSTM|128 LSTM|128 LSTM],mean_squared_error,32,200,31,826.1411743164062
