Time,DistanceGap_SAI
15.000540054005398,-25.844597813106702
15.25054905490549,-28.32729130743644
15.500558055805579,-29.977026469034058
15.75056705670567,-31.523217309277356
16.00057605760576,-33.496886720605175
16.25058505850585,-36.271678151975266
16.500594059405937,-37.66429545876463
16.75060306030603,-38.949234417964135
17.00061206120612,-40.15005592493321
17.25062106210621,-40.2740554808106
17.500630063006298,-40.23602936282987
17.750639063906387,-41.41371573645597
18.00064806480648,-42.54763935504002
18.25065706570657,-43.98353023715708
18.50066606660666,-45.10488183000939
18.750675067506748,-45.25691157162396
19.000684068406837,-45.16180264463674
19.25069306930693,-43.848137398750396
19.50070207020702,-42.44841241846666
19.75071107110711,-41.40946276080945
20.000720072007198,-41.35912989003555
20.250729072907287,-41.86094385361548
20.50073807380738,-42.8992111222135
20.75074707470747,-44.04544781147865
21.00075607560756,-44.97183343958409
21.250765076507648,-45.670906374677315
21.500774077407737,-46.118562648754505
21.75078307830783,-46.533198821623046
22.00079207920792,-47.03908758945863
22.25080108010801,-47.70278590785142
22.500810081008098,-47.84598247553299
22.750819081908187,-47.56533427341196
23.00082808280828,-47.45680670298907
23.25083708370837,-48.11905563569394
23.500846084608458,-48.842018164799356
23.750855085508547,-49.00102102701999
24.00086408640864,-48.753001133171665
24.25087308730873,-48.398570349313786
24.50088208820882,-48.41981719221667
24.750891089108908,-48.68956876232164
25.000900090008997,-49.23092286441465
25.25090909090909,-49.89759369782473
25.50091809180918,-50.36697024249224
25.75092709270927,-50.57506764608161
26.000936093609358,-50.371434616281704
26.250945094509447,-49.736642435078465
26.50095409540954,-48.7273491770959
26.75096309630963,-47.88439820440044
27.00097209720972,-47.368446472595224
27.250981098109808,-46.56292472058681
27.500990099009897,-44.89924478762964
27.75099909990999,-43.62726463032777
28.00100810081008,-43.24800068425384
28.25101710171017,-43.080835003878065
28.501026102610258,-43.2373961958026
28.751035103510347,-43.284817334997115
29.00104410441044,-43.004392599896164
29.25105310531053,-42.49939412140475
29.501062106210618,-41.619011782283906
29.751071107110707,-40.456134717762325
30.001080108010797,-39.41310886860424
30.25108910891089,-38.66362815255866
30.50109810981098,-38.578866879933685
30.751107110711068,-38.19228113806503
31.001116111611157,-38.02146484792479
31.251125112511247,-38.05685307858471
31.50113411341134,-38.640784557120014
31.75114311431143,-39.27963957645079
32.00115211521152,-39.2774041734383
32.25116111611161,-39.60023366601877
32.5011701170117,-41.00748731982003
32.75117911791179,-41.84159613246857
33.001188118811875,-40.12660130401923
33.25119711971197,-38.43466364745723
33.50120612061206,-37.19677787700948
33.751215121512146,-35.97421814659515
34.00122412241224,-34.58160563254023
34.251233123312325,-32.290122255963524
34.50124212421242,-29.06958398910001
34.75125112511251,-25.764435831411447
35.001260126012596,-24.746356402746187
35.25126912691269,-24.932873341374034
35.501278127812775,-27.052003224626787
35.75128712871287,-30.18341394771778
36.00129612961296,-31.38361454929236
36.251305130513046,-31.250230831064982
36.50131413141314,-30.182687559700298
36.751323132313225,-29.169862533669402
37.00133213321332,-28.47761163985797
37.25134113411341,-28.154183263607592
37.501350135013496,-27.574884255001052
37.75135913591359,-26.152847346802446
38.001368136813674,-24.653330601466678
38.25137713771377,-23.491692514532133
38.50138613861386,-22.451313470401146
38.751395139513946,-21.594409952043407
39.00140414041404,-21.138237838679743
39.251413141314124,-21.042047158499827
39.50142214221422,-21.14282424501289
39.75143114311431,-21.1034056065223
40.001440144014396,-21.374004685767886
40.25144914491449,-21.733972525338686
40.501458145814574,-22.350829196989707
40.75146714671467,-22.818812709133454
41.00147614761476,-23.041251320493302
41.251485148514845,-23.33433404886364
41.50149414941494,-23.95997264175594
41.751503150315024,-24.457777829639326
42.00151215121512,-25.61873179040913
42.25152115211521,-27.816582877739165
42.501530153015295,-30.587665663642838
42.75153915391539,-32.958303285471175
43.001548154815474,-34.356706339672655
43.25155715571557,-34.69600077244104
43.50156615661566,-34.40712347606177
43.751575157515745,-33.8698279364271
44.00158415841584,-33.34294928620011
44.251593159315924,-32.44860352778005
44.50160216021602,-31.480755405597392
44.75161116111611,-30.558694286137325
45.001620162016195,-29.593448539465044
45.25162916291629,-29.091557058498438
45.501638163816374,-28.424400129594233
45.751647164716466,-28.251522494518213
46.00165616561656,-27.950159605248245
46.251665166516645,-27.68550832140363
46.50167416741674,-27.43513958204403
46.75168316831682,-27.126847134508353
47.001692169216916,-27.054927438275172
47.25170117011701,-27.066283231720263
47.501710171017095,-27.02927562889772
47.75171917191719,-27.00582510563754
48.00172817281728,-27.124860517706566
48.251737173717366,-27.521248712688248
48.50174617461746,-27.90944950925632
48.751755175517545,-28.634540734970415
49.00176417641764,-29.6690029123979
49.25177317731773,-31.11838564530126
49.501782178217816,-32.40238712363953
49.75179117911791,-33.39267506750684
50.001800180017995,-33.38767475345912
50.25180918091809,-32.39338429101508
50.50181818181818,-31.939963186468958
50.751827182718266,-31.26469663814987
51.00183618361836,-31.20618598559031
51.251845184518444,-30.77786987762738
51.50185418541854,-30.59059708046334
51.75186318631863,-30.66896163552292
52.001872187218716,-30.9248171901163
52.25188118811881,-30.865634224261157
52.501890189018894,-30.876371639258196
52.75189918991899,-30.699257668200516
53.00190819081908,-30.497666414412834
53.251917191719166,-30.468839102416496
53.50192619261926,-30.25887136028723
53.751935193519344,-30.05053457822396
54.00194419441944,-30.05135437114268
54.25195319531953,-30.131335179484722
54.501962196219615,-30.63478475484999
54.75197119711971,-31.408877781844694
55.001980198019794,-32.84435019612101
55.25198919891989,-33.44892316452797
55.50199819981998,-33.86377471977221
55.752007200720065,-33.33494488708584
56.00201620162016,-32.918159096623185
56.252025202520244,-31.755431233118088
56.50203420342034,-30.76533900807908
56.75204320432043,-30.086025239901574
57.002052205220515,-29.695155464925847
57.25206120612061,-29.381430927468955
57.502070207020694,-29.082811418392794
57.75207920792079,-28.73514185958993
58.00208820882088,-28.7623970124655
58.252097209720965,-28.984373953496743
58.50210621062106,-29.564247201647504
58.752115211521144,-30.468704905606955
59.002124212421236,-31.384064105490324
59.25213321332133,-32.027691235675775
59.502142214221415,-32.540423461593036
59.75215121512151,-32.638107840503835
60.00216021602159,-32.35568602071089
60.252169216921686,-31.434987129130604
60.50217821782178,-29.027059369345352
60.752187218721865,-24.79865169856248
61.00219621962196,-20.41686559151276
61.25220522052204,-14.968039334497917
61.502214221422136,-7.7955168605344625
61.75222322232223,1.0506928052959665
62.002232223222315,11.273740301900489
62.25224122412241,21.02352990115378
62.50225022502249,30.449841775451205
62.752259225922586,39.64341186834008
63.00226822682268,47.64178774411903
63.252277227722765,54.09714488872942
63.50228622862286,59.68274133980867
63.75229522952294,65.35433799073826
64.00230423042304,70.96245215314275
64.25231323132313,74.80960138700948
64.50232223222322,78.23350056532581
64.7523312331233,80.38006134450325
65.0023402340234,81.29833895515776
65.25234923492349,81.4514377160308
65.50235823582358,80.45878626041122
65.75236723672367,79.74805703937636
66.00237623762375,78.14218929396247
66.25238523852384,75.17225648026943
66.50239423942394,70.86273476183169
66.75240324032403,65.17021083993859
67.00241224122412,57.54528773596576
67.2524212421242,48.94008625320839
67.50243024302429,39.731862196255406
67.75243924392439,29.423127214237866
68.00244824482448,18.12645983168477
68.25245724572457,6.506672741272723
68.50246624662465,-5.445821364255153
68.75247524752474,-16.68495032516421
69.00248424842484,-26.40781497163698
69.25249324932493,-35.057246237217896
69.50250225022502,-42.60344181127721
69.7525112511251,-49.22057293847956
70.00252025202519,-55.441692207973574
70.25252925292529,-60.48328612987643
70.50253825382538,-63.87930417340567
70.75254725472547,-65.42784204448571
71.00255625562555,-65.10088346915609
71.25256525652564,-63.29136077062276
71.50257425742574,-61.749877008780004
71.75258325832583,-60.33631804462584
72.00259225922592,-59.34572116574918
72.252601260126,-59.23042465419485
72.50261026102609,-59.86899901242123
72.75261926192618,-60.412460081437075
73.00262826282628,-61.61861383843143
73.25263726372637,-62.23344267773473
73.50264626462645,-61.204666837400964
73.75265526552654,-58.77616987038482
74.00266426642663,-55.82664871762972
74.25267326732673,-53.22650892612546
74.50268226822682,-50.581862325851944
74.7526912691269,-48.70096227414797
75.00270027002699,-47.244543795076424
75.25270927092708,-46.72373795644717
75.50271827182718,-47.23649431873082
75.75272727272727,-49.29342264693696
76.00273627362735,-52.01734812221457
76.25274527452744,-54.53360131046384
76.50275427542753,-54.26091666834691
76.75276327632763,-53.13076803190006
77.00277227722772,-51.440127963187024
77.2527812781278,-50.237368022867486
77.50279027902789,-50.25384249966646
77.75279927992798,-50.79069724626379
78.00280828082808,-50.86991549705317
78.25281728172817,-51.24266922821789
78.50282628262825,-51.120254636056416
78.75283528352834,-50.35067052945078
79.00284428442843,-49.096526879552584
79.25285328532853,-47.491797354868595
79.50286228622862,-46.42426934107925
79.7528712871287,-46.317646834068
80.00288028802879,-46.79473560593351
80.25288928892888,-47.630308185716785
80.50289828982898,-47.55317368273427
80.75290729072907,-47.165792459408294
81.00291629162915,-47.07956532874323
81.25292529252924,-46.980015040406215
81.50293429342933,-47.148179894601526
81.75294329432943,-47.45287147971612
82.00295229522952,-47.98656520114491
82.2529612961296,-48.47416796203834
82.50297029702969,-48.224084835480426
82.75297929792978,-47.8507623550322
83.00298829882988,-47.296774168532465
83.25299729972997,-46.53042532165364
83.50300630063005,-46.2485089254651
83.75301530153014,-45.89436494780239
84.00302430243023,-45.30162132933492
84.25303330333033,-44.25353444961365
84.50304230423042,-42.88321750524392
84.7530513051305,-40.95146434100843
85.00306030603059,-38.66374556951905
85.25306930693068,-36.05084609772712
85.50307830783078,-33.24878314289708
85.75308730873087,-29.657949842538983
86.00309630963095,-25.855114619066626
86.25310531053104,-21.341555169728963
86.50311431143113,-15.663978871349173
86.75312331233123,-9.918982222647173
87.00313231323132,-2.903441239300264
87.2531413141314,1.4002805901182
87.50315031503149,4.608756262961833
87.75315931593158,5.511816373228612
88.00316831683168,4.5400572383023245
88.25317731773177,1.450294226548067
88.50318631863185,-1.5477496796202104
88.75319531953194,-4.57133953779703
89.00320432043203,-7.046153645078448
89.25321332133213,-8.5071942792365
89.50322232223222,-9.920269521617229
89.7532313231323,-10.885677320956347
90.00324032403239,-9.778575236398865
90.25324932493248,-8.864400041820772
90.50325832583258,-7.989884266848094
90.75326732673267,-6.807734649469239
91.00327632763275,-6.184251270347886
91.25328532853284,-6.629543569998532
91.50329432943293,-4.9231053289777265
91.75330333033303,-3.1984333020573104
92.00331233123312,-3.973723094838533
92.2533213321332,-4.694198942002004
92.50333033303329,-6.260845316126506
92.75333933393338,-7.130686521222742
93.00334833483348,-8.699700457605104
93.25335733573357,-11.80520166975839
93.50336633663365,-15.467328431868737
93.75337533753374,-18.97601116507758
94.00338433843383,-21.020900007497403
94.25339333933393,-21.710846144660536
94.50340234023402,-21.1051666803005
94.7534113411341,-19.565957197077296
95.00342034203419,-19.786278681013755
95.25342934293428,-19.85990063895133
95.50343834383438,-20.43721719547466
95.75344734473447,-20.96856282981298
96.00345634563456,-21.444811761716664
96.25346534653464,-21.834139920732014
96.50347434743473,-22.314577096807625
96.75348334833483,-23.002508197042516
97.00349234923492,-23.96834940998906
97.25350135013501,-24.736001861782825
97.50351035103509,-25.697499478083955
97.75351935193518,-27.050405035949552
98.00352835283527,-28.764025952777956
98.25353735373537,-31.15047313625928
98.50354635463546,-33.1761652542682
98.75355535553554,-35.35485473861627
99.00356435643563,-37.270795280638595
99.25357335733572,-37.801505021107005
99.50358235823582,-36.62810026067291
99.75359135913591,-34.53666983558651
100.00360036003599,-32.92403316936543
100.25360936093608,-32.634882387023936
100.50361836183617,-33.292005751305624
100.75362736273627,-34.47012204502971
101.00363636363636,-35.98428593564131
101.25364536453644,-37.61338274920672
101.50365436543653,-39.794430187885155
101.75366336633662,-41.572899993543615
102.00367236723672,-43.10897643867793
102.25368136813681,-44.16973814137873
102.50369036903689,-44.87578435506657
102.75369936993698,-44.83492917134845
103.00370837083707,-44.14116057728188
103.25371737173717,-43.341539309473774
103.50372637263726,-42.65057885766237
103.75373537353734,-41.740799237617466
104.00374437443743,-40.75961815002938
104.25375337533752,-39.30656985503447
104.50376237623762,-38.05485451218283
104.75377137713771,-37.682547501090994
105.00378037803779,-37.60446042709009
105.25378937893788,-37.369824133679685
105.50379837983797,-37.34256647271923
105.75380738073807,-39.03155863868324
106.00381638163816,-41.14915216304598
106.25382538253824,-41.86088883642333
106.50383438343833,-41.034190412671705
106.75384338433842,-38.42958544438898
107.00385238523852,-37.08442191235372
107.25386138613861,-37.63729253380552
107.50387038703869,-38.193597072741795
107.75387938793878,-35.83496592646861
108.00388838883887,-31.507924129819912
108.25389738973897,-30.058682769167717
108.50390639063906,-29.397139664617498
108.75391539153914,-29.593752128876076
109.00392439243923,-29.56344208145856
109.25393339333932,-28.943665561512717
109.50394239423942,-28.112798451560593
109.75395139513951,-27.758159158428498
110.00396039603959,-28.02017123342648
110.25396939693968,-28.644383791817745
110.50397839783977,-29.41124599263003
110.75398739873987,-30.052602884307817
111.00399639963996,-30.346462005530157
111.25400540054004,-30.2537714890841
111.50401440144013,-30.785132328500367
111.75402340234022,-31.94422065678009
112.00403240324032,-32.7308555479749
112.25404140414041,-31.236942456030192
112.50405040504049,-29.6355712176437
112.75405940594058,-28.861788727011117
113.00406840684067,-28.685310694620966
113.25407740774077,-29.490407803834387
113.50408640864086,-30.683957556093446
113.75409540954094,-31.86727437625177
114.00410441044103,-33.02218341490152
114.25411341134112,-33.715410700737266
114.50412241224122,-33.92710155922123
114.75413141314131,-33.44390467864832
115.00414041404139,-33.3373478787089
115.25414941494148,-33.493329857299614
115.50415841584157,-33.564892954065726
115.75416741674167,-33.00704271867198
116.00417641764176,-32.480810639302945
116.25418541854184,-31.969682735172682
116.50419441944193,-31.41117750864305
116.75420342034202,-30.988408611035993
117.00421242124212,-30.649146026797098
117.25422142214221,-31.00393587776034
117.50423042304229,-30.91162940429149
117.75423942394238,-30.012467647478843
118.00424842484247,-29.90348360649932
118.25425742574257,-29.569079442779184
118.50426642664266,-29.48312552915104
118.75427542754274,-29.00145127342057
119.00428442844283,-28.77891879878007
119.25429342934292,-29.287189122891505
119.50430243024302,-30.252137129271432
119.75431143114311,-30.910246997631475
120.00432043204319,-31.568356865992428
120.25432943294328,-30.725463645198033
120.50433843384337,-29.496652530070605
120.75434743474347,-29.251686949043687
121.00435643564356,-29.892165171746456
121.25436543654364,-31.177821487107394
121.50437443744373,-32.91624928026704
121.75438343834382,-34.373956844370696
122.00439243924392,-34.97159121757704
122.25440144014401,-34.83251830134941
122.50441044104409,-34.15314736772871
122.75441944194418,-33.09583529382053
123.00442844284427,-32.01584646795982
123.25443744374437,-30.628045078768082
123.50444644464446,-29.21345727125299
123.75445544554454,-27.74091877313731
124.00446444644463,-26.51583569988634
124.25447344734472,-25.865556605240272
124.50448244824481,-25.41770013571113
124.75449144914491,-25.031770053301443
125.00450045004499,-24.632569967286145
125.25450945094508,-23.98173773000508
125.50451845184517,-23.47556823503419
125.75452745274526,-23.32899522441494
126.00453645364536,-23.294501328260594
126.25454545454544,-23.337071079261477
126.50455445544553,-23.4878478693945
126.75456345634562,-23.591490433045692
127.00457245724571,-23.452335215203675
127.25458145814581,-23.279424055766867
127.50459045904589,-22.99406791857291
127.75459945994598,-23.238660006691134
128.00460846084607,-23.74678104873601
128.25461746174616,-24.776231066322907
128.50462646264626,-26.354620368054384
128.75463546354635,-28.181971866138156
129.00464446444644,-30.162601724706292
129.25465346534654,-31.359946868978113
129.5046624662466,-31.81790176791037
129.7546714671467,-31.863936560659567
130.0046804680468,-31.59196276696639
130.25468946894688,-31.340112583133305
130.50469846984697,-31.032368429119742
130.75470747074706,-30.599004001261164
131.00471647164716,-30.198528531336706
131.25472547254725,-29.765110422803446
131.50473447344734,-29.250991423559753
131.75474347434744,-28.805629977505305
132.0047524752475,-28.468977660203564
132.2547614761476,-28.615566206167387
132.50477047704769,-28.727757479360662
132.75477947794778,-28.452526165719974
133.00478847884787,-28.109018066450517
133.25479747974796,-28.22407243570433
133.50480648064806,-28.587771681222875
133.75481548154815,-28.759897408520374
134.00482448244824,-28.799190425720553
134.25483348334834,-28.79316658472453
134.5048424842484,-28.735970219158844
134.7548514851485,-29.259282236327635
135.00486048604859,-30.15966555030809
135.25486948694868,-31.486150357753104
135.50487848784877,-33.18893446537368
135.75488748874886,-35.088468194309826
136.00489648964896,-36.56024347592847
136.25490549054905,-38.585070741100026
136.50491449144914,-40.381425257830415
136.75492349234923,-41.86766106742198
137.0049324932493,-43.46564803640831
137.2549414941494,-45.67363318477601
137.50495049504948,-48.62003457888841
137.75495949594958,-52.083437690078426
138.00496849684967,-55.14190370393953
138.25497749774976,-59.049337733039465
138.50498649864986,-62.66531614487485
138.75499549954995,-66.26498249851284
139.00500450045004,-68.78873352160463
139.25501350135013,-70.18813302254785
139.5050225022502,-72.2172526925442
139.7550315031503,-75.47668330822398
140.00504050405038,-79.28926421682809
140.25504950495048,-82.70291972778068
140.50505850585057,-86.70607650116835
140.75506750675066,-89.91375849945962
141.00507650765076,-93.67705245407706
141.25508550855085,-97.69731816686453
141.50509450945094,-100.07423349704095
141.75510351035103,-101.41756773787347
142.0051125112511,-103.27192470713089
142.2551215121512,-104.72718721705223
142.50513051305128,-106.34740374656758
142.75513951395138,-108.99420140491748
143.00514851485147,-111.30104035747809
143.25515751575156,-113.38755143500748
143.50516651665166,-115.80596310133296
143.75517551755175,-116.81822324090444
144.00518451845184,-116.94325676859717
144.25519351935193,-143.55450770753032
144.505202520252,-126.0965682472297
144.7552115211521,-107.70178122614652
145.00522052205218,-89.90435609286396
145.25522952295228,-87.13569448277576
145.50523852385237,-84.35636759338104
145.75524752475246,-81.36537104644867
146.00525652565256,-78.45074246949207
146.25526552655265,-75.37263566481488
146.50527452745274,-71.94780197375076
146.75528352835283,-68.73602322444731
147.0052925292529,-66.6967826097416
147.255301530153,-64.41171116050464
147.50531053105308,-62.858893165900554
147.75531953195318,-60.95242515341306
148.00532853285327,-59.00385070740049
148.25533753375336,-57.37187061249733
148.50534653465346,-55.961452110621394
148.75535553555355,-55.13898565628733
149.00536453645364,-54.3981431705306
149.25537353735373,-53.88505541665654
149.5053825382538,-53.681265350845024
149.7553915391539,-53.46786514586893
150.00540054005398,-53.247823434956445
150.25540954095408,-53.065677046296514
150.50541854185417,-52.883530657635674
150.75542754275426,-52.757130451826924
151.00543654365435,-52.68001961082609
151.25544554455445,-52.75756620894026
151.50545454545454,-53.416824534830994
151.75546354635463,-53.842657939557284
152.0054725472547,-54.225667930156305
152.2554815481548,-54.760240016139505
152.50549054905488,-55.36564058094791
152.75549954995498,-55.775342418021864
153.00550855085507,-56.1746703017061
153.25551755175516,-56.47091732098397
153.50552655265525,-57.03219559779154
153.75553555355535,-57.75388236464096
154.00554455445544,-58.63336231862377
154.25555355535553,-59.41108688461463
154.5055625562556,-60.10902826278107
154.7555715571557,-61.37234392661594
155.00558055805578,-62.65846611192865
155.25558955895588,-63.810727447653335
155.50559855985597,-64.83690303060848
155.75560756075606,-66.23957292849991
156.00561656165615,-67.55345054647842
156.25562556255625,-68.7136262676604
156.50563456345634,-70.07205008275196
156.75564356435643,-71.366287489961
157.0056525652565,-72.59121695359772
157.2556615661566,-73.69483120391396
157.50567056705668,-74.77941111021755
157.75567956795678,-75.67200387034427
158.00568856885687,-75.96789182711291
158.25569756975696,-75.65372656128966
158.50570657065705,-74.49902231165925
158.75571557155715,-73.27756832895375
159.00572457245724,-71.7249011401409
159.25573357335733,-70.11694827742758
159.5057425742574,-68.14496470801441
159.7557515751575,-66.36204717675173
160.00576057605758,-64.67293978009366
160.25576957695768,-62.78827214532066
160.50577857785777,-61.23191618372948
160.75578757875786,-60.06381380510811
161.00579657965795,-58.936463610006285
161.25580558055805,-58.110212601651256
161.50581458145814,-57.07609697250609
161.75582358235823,-56.104041187481016
162.0058325832583,-55.367967828844485
162.2558415841584,-54.700198309764346
162.50585058505848,-54.283438507111896
162.75585958595858,-53.817414776242
163.00586858685867,-53.149150171814654
163.25587758775876,-52.503116236147434
163.50588658865885,-51.95356222135433
163.75589558955895,-51.35470933253964
164.00590459045904,-50.9348849807775
164.25591359135913,-50.89142499521131
164.5059225922592,-50.90613239163213
164.7559315931593,-51.06631263199324
165.00594059405938,-51.34563561975028
165.25594959495947,-51.70636245199694
165.50595859585957,-52.037897729363976
165.75596759675966,-52.102594067619975
166.00597659765975,-51.574333894798656
166.25598559855985,-50.49386943888749
166.50599459945994,-49.65637519193115
166.75600360036003,-48.945949510589344
167.0060126012601,-48.493891082059235
167.2560216021602,-48.07423751385795
167.50603060306028,-47.62459973873956
167.75603960396037,-47.23867793252157
168.00604860486047,-47.00661613264583
168.25605760576056,-46.8143840392886
168.50606660666065,-46.813132242626125
168.75607560756075,-46.75420819925239
169.00608460846084,-46.7898515352299
169.25609360936093,-46.65128666522833
169.506102610261,-46.38606573169454
169.7561116111611,-46.48068102932575
170.00612061206118,-46.771396804708274
170.25612961296127,-46.95118650787026
170.50613861386137,-47.250415668371716
170.75614761476146,-47.21528199444219
171.00615661566155,-47.047045095785506
171.25616561656165,-46.977221027637825
171.50617461746174,-46.065330060949236
171.75618361836183,-45.29030855843848
172.0061926192619,-44.94175471048948
172.256201620162,-44.36138754219883
172.50621062106208,-43.74680667956909
172.75621962196217,-43.29588131807304
173.00622862286227,-42.64990486300121
173.25623762376236,-42.21607528458571
173.50624662466245,-41.20320242053276
173.75625562556255,-40.70365146293807
174.00626462646264,-40.253687990979415
174.25627362736273,-39.81318593156084
174.5062826282628,-39.463707112585325
174.7562916291629,-39.11074022819503
175.00630063006298,-38.95718560705791
175.25630963096307,-38.74682081543415
175.50631863186317,-38.47206578121677
175.75632763276326,-38.31359250341848
176.00633663366335,-38.037766681465655
176.25634563456344,-37.83626623317923
176.50635463546354,-37.72081459893434
176.75636363636363,-37.73048173760799
177.0063726372637,-37.53013485665542
177.2563816381638,-37.3267154033183
177.50639063906388,-37.35113801262287
177.75639963996397,-37.51479800679863
178.00640864086407,-37.35082733748823
178.25641764176416,-37.307864286963195
178.50642664266425,-37.35816664046706
178.75643564356434,-37.215656064100585
179.00644464446444,-36.60756846050663
179.25645364536453,-36.18268488121248
179.5064626462646,-35.78752553148297
179.7564716471647,-35.396542296994994
180.00648064806478,-35.14338494884305
180.25648964896487,-34.790521223808355
180.50649864986497,-34.78907414157311
180.75650765076506,-34.659368322143564
181.00651665166515,-34.48517102751157
181.25652565256524,-34.3075092209956
181.50653465346534,-34.102640059290025
181.75654365436543,-33.9468157941792
182.0065526552655,-33.79707895803767
182.2565616561656,-33.55611731657882
182.50657065706568,-33.24697225534055
182.75657965796577,-32.98305612395143
183.00658865886587,-32.81078826341036
183.25659765976596,-32.65354966448558
183.50660666066605,-32.72650927309951
183.75661566156614,-32.622500773974934
184.00662466246624,-32.252455712283336
184.25663366336633,-31.75856707231742
184.5066426642664,-31.231816041724414
184.7566516651665,-30.69802502049879
185.00666066606658,-30.217562446055126
185.25666966696667,-29.780742564943466
185.50667866786677,-29.57117378318071
185.75668766876686,-29.407506203318917
186.00669666966695,-29.3183259907737
186.25670567056704,-29.274084147389658
186.50671467146714,-29.23033836677405
186.75672367236723,-29.042102070732653
187.0067326732673,-28.789230657515873
187.2567416741674,-28.604303514915046
187.50675067506748,-28.41937637231331
187.75675967596757,-28.168578248789345
188.00676867686767,-27.78996177580302
188.25677767776776,-27.66373366467542
188.50678667866785,-27.83558506443478
188.75679567956794,-27.964876155147977
189.00680468046804,-28.138297881532708
189.25681368136813,-28.636287281648947
189.5068226822682,-28.82052036289042
189.7568316831683,-28.859302747543552
190.00684068406838,-28.719692746336477
190.25684968496847,-28.40285285047048
190.50685868586856,-28.410546785255065
190.75686768676866,-28.503114206308055
191.00687668766875,-28.518671896628803
191.25688568856884,-28.663737265186683
191.50689468946894,-28.538617078141215
191.75690369036903,-28.447428901981766
192.00691269126912,-28.469674933513488
192.2569216921692,-28.49192096504521
192.50693069306928,-28.45358942752955
192.75693969396937,-28.13679135207076
193.00694869486946,-27.997161608748684
193.25695769576956,-27.82176486489152
193.50696669666965,-28.616002799171838
193.75697569756974,-29.175464613078475
194.00698469846984,-29.280157873768985
194.25699369936993,-29.246177404950686
194.50700270027002,-29.035148973935975
194.7570117011701,-28.953848049805856
195.00702070207018,-28.22066196837477
195.25702970297027,-27.228298508313856
195.50703870387036,-27.02733239958161
195.75704770477046,-27.665245884151773
196.00705670567055,-27.96874516225671
196.25706570657064,-27.980905393305875
196.50707470747074,-27.739370600271286
196.75708370837083,-28.231508266686433
197.00709270927092,-28.422736952634295
197.25710171017099,-28.50922523308327
197.50711071107108,-28.46162746088521
197.75711971197117,-29.05744650934139
198.00712871287126,-29.447349316560576
198.25713771377136,-29.421498096651703
198.50714671467145,-29.522775607019867
198.75715571557154,-29.919167103986183
199.00716471647164,-30.462518422742505
199.25717371737173,-31.175405574645993
199.50718271827182,-31.918239454133072
199.75719171917189,-32.7648424666495
200.00720072007198,-33.779075651318635
200.25720972097207,-34.80885850007144
200.50721872187216,-36.35917786089885
200.75722772277226,-37.6165344891906
201.00723672367235,-39.225488098269125
201.25724572457244,-40.57943914233692
201.50725472547254,-42.31129485252859
201.75726372637263,-43.70237110785274
202.00727272727272,-44.68339135470342
202.25728172817279,-45.49432392873496
202.50729072907288,-45.451625429906926
202.75729972997297,-44.43900980117178
203.00730873087306,-43.359875751732034
203.25731773177316,-42.32248475207598
203.50732673267325,-41.06772141633519
203.75733573357334,-40.07608448354404
204.00734473447343,-39.116336451492316
204.25735373537353,-38.24576187810999
204.50736273627362,-37.61111220381281
204.75737173717368,-37.29966544799936
205.00738073807378,-36.34448688968405
205.25738973897387,-35.813410606559046
205.50739873987396,-34.71232658914232
205.75740774077406,-33.59274809067756
