Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate
0 days 01:04:14.256000,16,,1,0 days 00:24:54.765000,,,0 days 00:00:42.120000,0 days 00:00:23.984000,,0 days 01:03:50.298000,0 days 01:04:14.291000,224.0,251.0,273.0,250.0,False,SOFT,1.0,True,1,0 days 01:02:34.872000,Ferrari,LEC,1,False,2022-03-20 15:03:34.889
0 days 01:05:52.109000,16,0 days 00:01:37.853000,2,,,0 days 00:00:31.582000,0 days 00:00:42.159000,0 days 00:00:24.112000,0 days 01:04:45.838000,0 days 01:05:27.997000,0 days 01:05:52.109000,226.0,250.0,273.0,284.0,False,SOFT,2.0,True,1,0 days 01:04:14.256000,Ferrari,LEC,1,True,2022-03-20 15:05:14.273
0 days 01:07:30.381000,16,0 days 00:01:38.272000,3,,,0 days 00:00:31.635000,0 days 00:00:42.404000,0 days 00:00:24.233000,0 days 01:06:23.744000,0 days 01:07:06.148000,0 days 01:07:30.381000,227.0,252.0,273.0,289.0,False,SOFT,3.0,True,1,0 days 01:05:52.109000,Ferrari,LEC,1,True,2022-03-20 15:06:52.126
0 days 01:09:08.795000,16,0 days 00:01:38.414000,4,,,0 days 00:00:31.619000,0 days 00:00:42.482000,0 days 00:00:24.313000,0 days 01:08:02,0 days 01:08:44.482000,0 days 01:09:08.795000,228.0,250.0,273.0,290.0,False,SOFT,4.0,True,1,0 days 01:07:30.381000,Ferrari,LEC,1,True,2022-03-20 15:08:30.398
0 days 01:10:47.266000,16,0 days 00:01:38.471000,5,,,0 days 00:00:31.590000,0 days 00:00:42.565000,0 days 00:00:24.316000,0 days 01:09:40.385000,0 days 01:10:22.950000,0 days 01:10:47.266000,229.0,253.0,273.0,289.0,False,SOFT,5.0,True,1,0 days 01:09:08.795000,Ferrari,LEC,1,True,2022-03-20 15:10:08.812
0 days 01:12:25.978000,16,0 days 00:01:38.712000,6,,,0 days 00:00:31.627000,0 days 00:00:42.652000,0 days 00:00:24.433000,0 days 01:11:18.893000,0 days 01:12:01.545000,0 days 01:12:25.978000,228.0,252.0,273.0,290.0,False,SOFT,6.0,True,1,0 days 01:10:47.266000,Ferrari,LEC,1,True,2022-03-20 15:11:47.283
0 days 01:14:04.813000,16,0 days 00:01:38.835000,7,,,0 days 00:00:31.589000,0 days 00:00:42.750000,0 days 00:00:24.496000,0 days 01:12:57.567000,0 days 01:13:40.317000,0 days 01:14:04.813000,,253.0,273.0,,False,SOFT,7.0,True,1,0 days 01:12:25.978000,Ferrari,LEC,1,True,2022-03-20 15:13:25.995
0 days 01:15:43.764000,16,0 days 00:01:38.951000,8,,,0 days 00:00:31.744000,0 days 00:00:42.811000,0 days 00:00:24.396000,0 days 01:14:36.557000,0 days 01:15:19.368000,0 days 01:15:43.764000,227.0,250.0,273.0,288.0,False,SOFT,8.0,True,1,0 days 01:14:04.813000,Ferrari,LEC,1,True,2022-03-20 15:15:04.830
0 days 01:17:22.571000,16,0 days 00:01:38.807000,9,,,0 days 00:00:31.674000,0 days 00:00:42.665000,0 days 00:00:24.468000,0 days 01:16:15.438000,0 days 01:16:58.103000,0 days 01:17:22.571000,229.0,253.0,274.0,290.0,False,SOFT,9.0,True,1,0 days 01:15:43.764000,Ferrari,LEC,1,True,2022-03-20 15:16:43.781
0 days 01:19:01.694000,16,0 days 00:01:39.123000,10,,,0 days 00:00:31.789000,0 days 00:00:42.769000,0 days 00:00:24.565000,0 days 01:17:54.360000,0 days 01:18:37.129000,0 days 01:19:01.694000,228.0,249.0,273.0,,False,SOFT,10.0,True,1,0 days 01:17:22.571000,Ferrari,LEC,1,True,2022-03-20 15:18:22.588
0 days 01:20:41,16,0 days 00:01:39.306000,11,,,0 days 00:00:31.828000,0 days 00:00:42.940000,0 days 00:00:24.538000,0 days 01:19:33.522000,0 days 01:20:16.462000,0 days 01:20:41,,248.0,274.0,,False,SOFT,11.0,True,1,0 days 01:19:01.694000,Ferrari,LEC,1,True,2022-03-20 15:20:01.711
0 days 01:22:20.256000,16,0 days 00:01:39.256000,12,,,0 days 00:00:31.879000,0 days 00:00:42.818000,0 days 00:00:24.559000,0 days 01:21:12.879000,0 days 01:21:55.697000,0 days 01:22:20.256000,229.0,253.0,273.0,,False,SOFT,12.0,True,1,0 days 01:20:41,Ferrari,LEC,1,True,2022-03-20 15:21:41.017
0 days 01:23:59.535000,16,0 days 00:01:39.279000,13,,,0 days 00:00:31.805000,0 days 00:00:42.910000,0 days 00:00:24.564000,0 days 01:22:52.061000,0 days 01:23:34.971000,0 days 01:23:59.535000,227.0,254.0,273.0,,False,SOFT,13.0,True,1,0 days 01:22:20.256000,Ferrari,LEC,1,True,2022-03-20 15:23:20.273
0 days 01:25:39.164000,16,0 days 00:01:39.629000,14,,,0 days 00:00:31.939000,0 days 00:00:43.019000,0 days 00:00:24.671000,0 days 01:24:31.474000,0 days 01:25:14.493000,0 days 01:25:39.164000,,248.0,273.0,291.0,False,SOFT,14.0,True,1,0 days 01:23:59.535000,Ferrari,LEC,1,True,2022-03-20 15:24:59.552
0 days 01:27:21.205000,16,0 days 00:01:42.041000,15,,0 days 01:27:19.419000,0 days 00:00:31.789000,0 days 00:00:43.159000,0 days 00:00:27.093000,0 days 01:26:10.953000,0 days 01:26:54.112000,0 days 01:27:21.205000,231.0,256.0,,,False,SOFT,15.0,True,1,0 days 01:25:39.164000,Ferrari,LEC,2,False,2022-03-20 15:26:39.181
0 days 01:29:18.865000,16,0 days 00:01:57.660000,16,0 days 01:27:44.452000,,0 days 00:00:52.159000,0 days 00:00:41.644000,0 days 00:00:23.857000,0 days 01:28:13.364000,0 days 01:28:55.008000,0 days 01:29:18.865000,228.0,257.0,264.0,221.0,False,SOFT,4.0,False,2,0 days 01:27:21.205000,Ferrari,LEC,1,False,2022-03-20 15:28:21.222
0 days 01:30:56.385000,16,0 days 00:01:37.520000,17,,,0 days 00:00:31.454000,0 days 00:00:42.077000,0 days 00:00:23.989000,0 days 01:29:50.319000,0 days 01:30:32.396000,0 days 01:30:56.385000,226.0,252.0,274.0,278.0,False,SOFT,5.0,False,2,0 days 01:29:18.865000,Ferrari,LEC,1,True,2022-03-20 15:30:18.882
0 days 01:32:34.019000,16,0 days 00:01:37.634000,18,,,0 days 00:00:31.582000,0 days 00:00:42.018000,0 days 00:00:24.034000,0 days 01:31:27.967000,0 days 01:32:09.985000,0 days 01:32:34.019000,224.0,256.0,275.0,281.0,False,SOFT,6.0,False,2,0 days 01:30:56.385000,Ferrari,LEC,1,True,2022-03-20 15:31:56.402
0 days 01:34:11.427000,16,0 days 00:01:37.408000,19,,,0 days 00:00:31.456000,0 days 00:00:41.903000,0 days 00:00:24.049000,0 days 01:33:05.475000,0 days 01:33:47.378000,0 days 01:34:11.427000,226.0,260.0,275.0,284.0,False,SOFT,7.0,False,2,0 days 01:32:34.019000,Ferrari,LEC,1,True,2022-03-20 15:33:34.036
0 days 01:35:48.989000,16,0 days 00:01:37.562000,20,,,0 days 00:00:31.353000,0 days 00:00:42.110000,0 days 00:00:24.099000,0 days 01:34:42.780000,0 days 01:35:24.890000,0 days 01:35:48.989000,230.0,256.0,275.0,289.0,False,SOFT,8.0,False,2,0 days 01:34:11.427000,Ferrari,LEC,1,True,2022-03-20 15:35:11.444
0 days 01:37:26.796000,16,0 days 00:01:37.807000,21,,,0 days 00:00:31.418000,0 days 00:00:42.200000,0 days 00:00:24.189000,0 days 01:36:20.407000,0 days 01:37:02.607000,0 days 01:37:26.796000,229.0,258.0,275.0,290.0,False,SOFT,9.0,False,2,0 days 01:35:48.989000,Ferrari,LEC,1,True,2022-03-20 15:36:49.006
