Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate
0 days 01:04:05.947000,1,,1.0,0 days 00:21:33.199000,,,0 days 00:00:30.360000,0 days 00:00:29.775000,,0 days 01:03:36.179000,0 days 01:04:05.969000,281.0,298.0,290.0,301.0,False,MEDIUM,1.0,True,1,0 days 01:02:27.563000,Red Bull Racing,VER,1,False,2022-03-27 17:03:27.573
0 days 01:05:41.222000,1,0 days 00:01:35.275000,2.0,,,0 days 00:00:35.387000,0 days 00:00:30.255000,0 days 00:00:29.633000,0 days 01:04:41.334000,0 days 01:05:11.589000,0 days 01:05:41.222000,279.0,300.0,291.0,302.0,False,MEDIUM,2.0,True,1,0 days 01:04:05.947000,Red Bull Racing,VER,1,True,2022-03-27 17:05:05.957
0 days 01:07:16.112000,1,0 days 00:01:34.890000,3.0,,,0 days 00:00:35.145000,0 days 00:00:30.204000,0 days 00:00:29.541000,0 days 01:06:16.367000,0 days 01:06:46.571000,0 days 01:07:16.112000,282.0,301.0,290.0,304.0,False,MEDIUM,3.0,True,1,0 days 01:05:41.222000,Red Bull Racing,VER,1,True,2022-03-27 17:06:41.232
0 days 01:08:50.812000,1,0 days 00:01:34.700000,4.0,,,0 days 00:00:35.025000,0 days 00:00:30.238000,0 days 00:00:29.437000,0 days 01:07:51.137000,0 days 01:08:21.375000,0 days 01:08:50.812000,,302.0,291.0,307.0,False,MEDIUM,4.0,True,1,0 days 01:07:16.112000,Red Bull Racing,VER,1,True,2022-03-27 17:08:16.122
0 days 01:10:25.621000,1,0 days 00:01:34.809000,5.0,,,0 days 00:00:35.107000,0 days 00:00:30.147000,0 days 00:00:29.555000,0 days 01:09:25.919000,0 days 01:09:56.066000,0 days 01:10:25.621000,,303.0,290.0,307.0,False,MEDIUM,5.0,True,1,0 days 01:08:50.812000,Red Bull Racing,VER,1,True,2022-03-27 17:09:50.822
0 days 01:12:00.461000,1,0 days 00:01:34.840000,6.0,,,0 days 00:00:35.157000,0 days 00:00:30.156000,0 days 00:00:29.527000,0 days 01:11:00.778000,0 days 01:11:30.934000,0 days 01:12:00.461000,284.0,303.0,291.0,309.0,False,MEDIUM,6.0,True,1,0 days 01:10:25.621000,Red Bull Racing,VER,1,True,2022-03-27 17:11:25.631
0 days 01:13:35.095000,1,0 days 00:01:34.634000,7.0,,,0 days 00:00:35.083000,0 days 00:00:30.108000,0 days 00:00:29.443000,0 days 01:12:35.544000,0 days 01:13:05.652000,0 days 01:13:35.095000,282.0,304.0,291.0,307.0,False,MEDIUM,7.0,True,1,0 days 01:12:00.461000,Red Bull Racing,VER,1,True,2022-03-27 17:13:00.471
0 days 01:15:09.916000,1,0 days 00:01:34.821000,8.0,,,0 days 00:00:35.108000,0 days 00:00:30.194000,0 days 00:00:29.519000,0 days 01:14:10.203000,0 days 01:14:40.397000,0 days 01:15:09.916000,284.0,304.0,291.0,307.0,False,MEDIUM,8.0,True,1,0 days 01:13:35.095000,Red Bull Racing,VER,1,True,2022-03-27 17:14:35.105
0 days 01:16:44.748000,1,0 days 00:01:34.832000,9.0,,,0 days 00:00:35.150000,0 days 00:00:30.248000,0 days 00:00:29.434000,0 days 01:15:45.066000,0 days 01:16:15.314000,0 days 01:16:44.748000,281.0,304.0,291.0,307.0,False,MEDIUM,9.0,True,1,0 days 01:15:09.916000,Red Bull Racing,VER,1,True,2022-03-27 17:16:09.926
0 days 01:18:20,1,0 days 00:01:35.252000,10.0,,,0 days 00:00:35.219000,0 days 00:00:30.413000,0 days 00:00:29.620000,0 days 01:17:19.967000,0 days 01:17:50.380000,0 days 01:18:20,282.0,303.0,291.0,306.0,False,MEDIUM,10.0,True,1,0 days 01:16:44.748000,Red Bull Racing,VER,1,True,2022-03-27 17:17:44.758
0 days 01:19:54.959000,1,0 days 00:01:34.959000,11.0,,,0 days 00:00:35.104000,0 days 00:00:30.262000,0 days 00:00:29.593000,0 days 01:18:55.104000,0 days 01:19:25.366000,0 days 01:19:54.959000,283.0,302.0,290.0,305.0,False,MEDIUM,11.0,True,1,0 days 01:18:20,Red Bull Racing,VER,1,True,2022-03-27 17:19:20.010
0 days 01:21:30.150000,1,0 days 00:01:35.191000,12.0,,,0 days 00:00:35.303000,0 days 00:00:30.273000,0 days 00:00:29.615000,0 days 01:20:30.262000,0 days 01:21:00.535000,0 days 01:21:30.150000,,302.0,290.0,303.0,False,MEDIUM,12.0,True,1,0 days 01:19:54.959000,Red Bull Racing,VER,1,True,2022-03-27 17:20:54.969
0 days 01:23:05.132000,1,0 days 00:01:34.982000,13.0,,,0 days 00:00:35.203000,0 days 00:00:30.242000,0 days 00:00:29.537000,0 days 01:22:05.353000,0 days 01:22:35.595000,0 days 01:23:05.132000,,303.0,291.0,303.0,False,MEDIUM,13.0,True,1,0 days 01:21:30.150000,Red Bull Racing,VER,1,True,2022-03-27 17:22:30.160
0 days 01:24:40.225000,1,0 days 00:01:35.093000,14.0,,,0 days 00:00:35.142000,0 days 00:00:30.279000,0 days 00:00:29.672000,0 days 01:23:40.274000,0 days 01:24:10.553000,0 days 01:24:40.225000,282.0,304.0,291.0,305.0,False,MEDIUM,14.0,True,1,0 days 01:23:05.132000,Red Bull Racing,VER,1,True,2022-03-27 17:24:05.142
0 days 01:26:15.595000,1,0 days 00:01:35.370000,15.0,,,0 days 00:00:35.190000,0 days 00:00:30.526000,0 days 00:00:29.654000,0 days 01:25:15.415000,0 days 01:25:45.941000,0 days 01:26:15.595000,283.0,304.0,291.0,305.0,False,MEDIUM,15.0,True,1,0 days 01:24:40.225000,Red Bull Racing,VER,1,True,2022-03-27 17:25:40.235
0 days 01:28:00.172000,1,0 days 00:01:44.577000,16.0,,0 days 01:27:59.039000,0 days 00:00:35.375000,0 days 00:00:30.273000,0 days 00:00:38.929000,0 days 01:26:50.970000,0 days 01:27:21.243000,0 days 01:28:00.172000,281.0,304.0,,133.0,False,MEDIUM,16.0,True,1,0 days 01:26:15.595000,Red Bull Racing,VER,264,False,2022-03-27 17:27:15.605
0 days 01:31:02.840000,1,,17.0,0 days 01:28:19.770000,,0 days 00:01:07.639000,0 days 00:00:51.363000,0 days 00:01:03.656000,0 days 01:29:07.821000,0 days 01:29:59.278000,0 days 01:31:02.860000,229.0,144.0,212.0,177.0,False,HARD,1.0,True,2,0 days 01:28:00.172000,Red Bull Racing,VER,4,False,2022-03-27 17:29:00.182
0 days 01:33:42.375000,1,,18.0,,,0 days 00:00:55.341000,0 days 00:00:48.281000,0 days 00:00:55.945000,0 days 01:31:58.220000,0 days 01:32:46.430000,0 days 01:33:42.442000,215.0,169.0,209.0,174.0,False,HARD,2.0,True,2,0 days 01:31:02.840000,Red Bull Racing,VER,4,False,2022-03-27 17:32:02.850
0 days 01:36:12.010000,1,0 days 00:02:29.635000,19.0,,,0 days 00:00:53.413000,0 days 00:00:46.744000,0 days 00:00:49.478000,0 days 01:34:35.788000,0 days 01:35:22.532000,0 days 01:36:12.010000,218.0,214.0,252.0,222.0,False,HARD,3.0,True,2,0 days 01:33:42.375000,Red Bull Racing,VER,4,False,2022-03-27 17:34:42.385
0 days 01:38:55.490000,1,,20.0,,,0 days 00:00:52.136000,0 days 00:00:45.115000,0 days 00:01:06.236000,0 days 01:37:04.246000,0 days 01:37:49.294000,0 days 01:38:55.584000,140.0,150.0,293.0,96.0,False,HARD,4.0,True,2,0 days 01:36:12.010000,Red Bull Racing,VER,4,False,2022-03-27 17:37:12.020
0 days 01:40:30.717000,1,0 days 00:01:35.227000,21.0,,,0 days 00:00:35.577000,0 days 00:00:29.986000,0 days 00:00:29.664000,0 days 01:39:31.067000,0 days 01:40:01.053000,0 days 01:40:30.717000,284.0,299.0,291.0,303.0,False,HARD,5.0,True,2,0 days 01:38:55.490000,Red Bull Racing,VER,1,False,2022-03-27 17:39:55.500
0 days 01:42:04.884000,1,0 days 00:01:34.167000,22.0,,,0 days 00:00:34.979000,0 days 00:00:29.863000,0 days 00:00:29.325000,0 days 01:41:05.696000,0 days 01:41:35.559000,0 days 01:42:04.884000,281.0,300.0,291.0,305.0,False,HARD,6.0,True,2,0 days 01:40:30.717000,Red Bull Racing,VER,1,True,2022-03-27 17:41:30.727
0 days 01:43:38.572000,1,0 days 00:01:33.688000,23.0,,,0 days 00:00:34.814000,0 days 00:00:29.795000,0 days 00:00:29.079000,0 days 01:42:39.698000,0 days 01:43:09.493000,0 days 01:43:38.572000,284.0,301.0,291.0,307.0,False,HARD,7.0,True,2,0 days 01:42:04.884000,Red Bull Racing,VER,1,True,2022-03-27 17:43:04.894
0 days 01:45:12.017000,1,0 days 00:01:33.445000,24.0,,,0 days 00:00:34.675000,0 days 00:00:29.704000,0 days 00:00:29.066000,0 days 01:44:13.247000,0 days 01:44:42.951000,0 days 01:45:12.017000,285.0,302.0,291.0,306.0,False,HARD,8.0,True,2,0 days 01:43:38.572000,Red Bull Racing,VER,1,True,2022-03-27 17:44:38.582
0 days 01:46:45.318000,1,0 days 00:01:33.301000,25.0,,,0 days 00:00:34.521000,0 days 00:00:29.663000,0 days 00:00:29.117000,0 days 01:45:46.538000,0 days 01:46:16.201000,0 days 01:46:45.318000,286.0,303.0,293.0,306.0,False,HARD,9.0,True,2,0 days 01:45:12.017000,Red Bull Racing,VER,1,True,2022-03-27 17:46:12.027
0 days 01:48:18.622000,1,0 days 00:01:33.304000,26.0,,,0 days 00:00:34.575000,0 days 00:00:29.713000,0 days 00:00:29.016000,0 days 01:47:19.893000,0 days 01:47:49.606000,0 days 01:48:18.622000,,304.0,291.0,306.0,False,HARD,10.0,True,2,0 days 01:46:45.318000,Red Bull Racing,VER,1,True,2022-03-27 17:47:45.328
0 days 01:49:51.681000,1,0 days 00:01:33.059000,27.0,,,0 days 00:00:34.458000,0 days 00:00:29.571000,0 days 00:00:29.030000,0 days 01:48:53.080000,0 days 01:49:22.651000,0 days 01:49:51.681000,,303.0,293.0,306.0,False,HARD,11.0,True,2,0 days 01:48:18.622000,Red Bull Racing,VER,1,True,2022-03-27 17:49:18.632
0 days 01:51:24.711000,1,0 days 00:01:33.030000,28.0,,,0 days 00:00:34.398000,0 days 00:00:29.606000,0 days 00:00:29.026000,0 days 01:50:26.079000,0 days 01:50:55.685000,0 days 01:51:24.711000,287.0,303.0,292.0,306.0,False,HARD,12.0,True,2,0 days 01:49:51.681000,Red Bull Racing,VER,1,True,2022-03-27 17:50:51.691
0 days 01:52:57.641000,1,0 days 00:01:32.930000,29.0,,,0 days 00:00:34.306000,0 days 00:00:29.556000,0 days 00:00:29.068000,0 days 01:51:59.017000,0 days 01:52:28.573000,0 days 01:52:57.641000,285.0,304.0,292.0,308.0,False,HARD,13.0,True,2,0 days 01:51:24.711000,Red Bull Racing,VER,1,True,2022-03-27 17:52:24.721
0 days 01:54:30.419000,1,0 days 00:01:32.778000,30.0,,,0 days 00:00:34.243000,0 days 00:00:29.560000,0 days 00:00:28.975000,0 days 01:53:31.884000,0 days 01:54:01.444000,0 days 01:54:30.419000,287.0,306.0,292.0,307.0,False,HARD,14.0,True,2,0 days 01:52:57.641000,Red Bull Racing,VER,1,True,2022-03-27 17:53:57.651
0 days 01:56:03.316000,1,0 days 00:01:32.897000,31.0,,,0 days 00:00:34.328000,0 days 00:00:29.639000,0 days 00:00:28.930000,0 days 01:55:04.747000,0 days 01:55:34.386000,0 days 01:56:03.316000,,305.0,293.0,308.0,False,HARD,15.0,True,2,0 days 01:54:30.419000,Red Bull Racing,VER,1,True,2022-03-27 17:55:30.429
0 days 01:57:36.203000,1,0 days 00:01:32.887000,32.0,,,0 days 00:00:34.333000,0 days 00:00:29.581000,0 days 00:00:28.973000,0 days 01:56:37.649000,0 days 01:57:07.230000,0 days 01:57:36.203000,285.0,302.0,292.0,308.0,False,HARD,16.0,True,2,0 days 01:56:03.316000,Red Bull Racing,VER,1,True,2022-03-27 17:57:03.326
0 days 01:59:09.058000,1,0 days 00:01:32.855000,33.0,,,0 days 00:00:34.310000,0 days 00:00:29.588000,0 days 00:00:28.957000,0 days 01:58:10.513000,0 days 01:58:40.101000,0 days 01:59:09.058000,287.0,305.0,292.0,307.0,False,HARD,17.0,True,2,0 days 01:57:36.203000,Red Bull Racing,VER,1,True,2022-03-27 17:58:36.213
0 days 02:00:41.885000,1,0 days 00:01:32.827000,34.0,,,0 days 00:00:34.322000,0 days 00:00:29.485000,0 days 00:00:29.020000,0 days 01:59:43.380000,0 days 02:00:12.865000,0 days 02:00:41.885000,,304.0,293.0,307.0,False,HARD,18.0,True,2,0 days 01:59:09.058000,Red Bull Racing,VER,1,True,2022-03-27 18:00:09.068
0 days 02:02:14.359000,1,0 days 00:01:32.474000,35.0,,,0 days 00:00:34.189000,0 days 00:00:29.384000,0 days 00:00:28.901000,0 days 02:01:16.074000,0 days 02:01:45.458000,0 days 02:02:14.359000,286.0,306.0,293.0,306.0,False,HARD,19.0,True,2,0 days 02:00:41.885000,Red Bull Racing,VER,1,True,2022-03-27 18:01:41.895
