Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate
0 days 01:03:43.368000,16,,1,0 days 00:24:52.909000,,,0 days 00:00:18.645000,0 days 00:00:36.781000,,0 days 01:03:06.669000,0 days 01:03:43.458000,261.0,301.0,277.0,237.0,False,MEDIUM,1.0,True,1,0 days 01:02:13.396000,Ferrari,LEC,1,False,2022-04-10 05:03:13.407
0 days 01:05:08.114000,16,0 days 00:01:24.746000,2,,,0 days 00:00:29.566000,0 days 00:00:18.608000,0 days 00:00:36.572000,0 days 01:04:12.934000,0 days 01:04:31.542000,0 days 01:05:08.114000,262.0,293.0,280.0,277.0,False,MEDIUM,2.0,True,1,0 days 01:03:43.368000,Ferrari,LEC,2,True,2022-04-10 05:04:43.379
0 days 01:06:51.459000,16,0 days 00:01:43.345000,3,,,0 days 00:00:29.279000,0 days 00:00:24.719000,0 days 00:00:49.347000,0 days 01:05:37.393000,0 days 01:06:02.112000,0 days 01:06:51.459000,268.0,157.0,241.0,280.0,False,MEDIUM,3.0,True,1,0 days 01:05:08.114000,Ferrari,LEC,264,False,2022-04-10 05:06:08.125
0 days 01:09:06.561000,16,0 days 00:02:15.102000,4,,,0 days 00:00:42.800000,0 days 00:00:30.843000,0 days 00:01:01.459000,0 days 01:07:34.259000,0 days 01:08:05.102000,0 days 01:09:06.561000,138.0,171.0,229.0,247.0,False,MEDIUM,4.0,True,1,0 days 01:06:51.459000,Ferrari,LEC,4,False,2022-04-10 05:07:51.470
0 days 01:11:21.497000,16,0 days 00:02:14.936000,5,,,0 days 00:00:45.666000,0 days 00:00:30.394000,0 days 00:00:58.876000,0 days 01:09:52.227000,0 days 01:10:22.621000,0 days 01:11:21.497000,177.0,200.0,221.0,199.0,False,MEDIUM,5.0,True,1,0 days 01:09:06.561000,Ferrari,LEC,4,False,2022-04-10 05:10:06.572
0 days 01:13:46.450000,16,0 days 00:02:24.953000,6,,,0 days 00:00:45.174000,0 days 00:00:31.308000,0 days 00:01:08.471000,0 days 01:12:06.671000,0 days 01:12:37.979000,0 days 01:13:46.450000,185.0,136.0,280.0,134.0,False,MEDIUM,6.0,True,1,0 days 01:11:21.497000,Ferrari,LEC,4,False,2022-04-10 05:12:21.508
0 days 01:15:10.407000,16,0 days 00:01:23.957000,7,,,0 days 00:00:29.295000,0 days 00:00:18.446000,0 days 00:00:36.216000,0 days 01:14:15.745000,0 days 01:14:34.191000,0 days 01:15:10.407000,263.0,299.0,281.0,291.0,False,MEDIUM,7.0,True,1,0 days 01:13:46.450000,Ferrari,LEC,1,False,2022-04-10 05:14:46.461
0 days 01:16:33.996000,16,0 days 00:01:23.589000,8,,,0 days 00:00:29.198000,0 days 00:00:18.450000,0 days 00:00:35.941000,0 days 01:15:39.605000,0 days 01:15:58.055000,0 days 01:16:33.996000,265.0,294.0,282.0,280.0,False,MEDIUM,8.0,True,1,0 days 01:15:10.407000,Ferrari,LEC,1,True,2022-04-10 05:16:10.418
0 days 01:17:57.386000,16,0 days 00:01:23.390000,9,,,0 days 00:00:28.887000,0 days 00:00:18.477000,0 days 00:00:36.026000,0 days 01:17:02.883000,0 days 01:17:21.360000,0 days 01:17:57.386000,270.0,297.0,281.0,284.0,False,MEDIUM,9.0,True,1,0 days 01:16:33.996000,Ferrari,LEC,1,True,2022-04-10 05:17:34.007
0 days 01:19:20.746000,16,0 days 00:01:23.360000,10,,,0 days 00:00:28.936000,0 days 00:00:18.476000,0 days 00:00:35.948000,0 days 01:18:26.322000,0 days 01:18:44.798000,0 days 01:19:20.746000,272.0,300.0,282.0,286.0,False,MEDIUM,10.0,True,1,0 days 01:17:57.386000,Ferrari,LEC,1,True,2022-04-10 05:18:57.397
0 days 01:20:44.102000,16,0 days 00:01:23.356000,11,,,0 days 00:00:28.983000,0 days 00:00:18.444000,0 days 00:00:35.929000,0 days 01:19:49.729000,0 days 01:20:08.173000,0 days 01:20:44.102000,268.0,299.0,281.0,283.0,False,MEDIUM,11.0,True,1,0 days 01:19:20.746000,Ferrari,LEC,1,True,2022-04-10 05:20:20.757
0 days 01:22:07.427000,16,0 days 00:01:23.325000,12,,,0 days 00:00:29.002000,0 days 00:00:18.408000,0 days 00:00:35.915000,0 days 01:21:13.104000,0 days 01:21:31.512000,0 days 01:22:07.427000,269.0,299.0,280.0,281.0,False,MEDIUM,12.0,True,1,0 days 01:20:44.102000,Ferrari,LEC,1,True,2022-04-10 05:21:44.113
0 days 01:23:31.012000,16,0 days 00:01:23.585000,13,,,0 days 00:00:29.028000,0 days 00:00:18.407000,0 days 00:00:36.150000,0 days 01:22:36.455000,0 days 01:22:54.862000,0 days 01:23:31.012000,270.0,298.0,281.0,,False,MEDIUM,13.0,True,1,0 days 01:22:07.427000,Ferrari,LEC,1,True,2022-04-10 05:23:07.438
0 days 01:24:54.917000,16,0 days 00:01:23.905000,14,,,0 days 00:00:29.224000,0 days 00:00:18.483000,0 days 00:00:36.198000,0 days 01:24:00.236000,0 days 01:24:18.719000,0 days 01:24:54.917000,263.0,296.0,282.0,282.0,False,MEDIUM,14.0,True,1,0 days 01:23:31.012000,Ferrari,LEC,1,True,2022-04-10 05:24:31.023
