Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate
0 days 00:08:24.027000,44,,1.0,0 days 00:00:00.908000,,,0 days 00:00:30.062000,0 days 00:00:23.430000,,0 days 00:08:00.706000,0 days 00:08:24.206000,258.0,236.0,250.0,250.0,False,,,,,0 days 00:06:57.186000,Mercedes,HAM,1,False,2018-07-29 13:12:57.363
0 days 00:09:47.211000,44,0 days 00:01:23.184000,2.0,,,0 days 00:00:29.843000,0 days 00:00:30.135000,0 days 00:00:23.206000,0 days 00:08:53.870000,0 days 00:09:24.005000,0 days 00:09:47.211000,273.0,236.0,250.0,289.0,False,,,,,0 days 00:08:24.027000,Mercedes,HAM,1,True,2018-07-29 13:14:24.204
0 days 00:11:10.104000,44,0 days 00:01:22.893000,3.0,,,0 days 00:00:29.583000,0 days 00:00:29.993000,0 days 00:00:23.317000,0 days 00:10:16.794000,0 days 00:10:46.787000,0 days 00:11:10.104000,275.0,237.0,249.0,290.0,False,ULTRASOFT,1.0,True,1.0,0 days 00:09:47.211000,Mercedes,HAM,1,True,2018-07-29 13:15:47.388
0 days 00:12:33.055000,44,0 days 00:01:22.951000,4.0,,,0 days 00:00:29.636000,0 days 00:00:30.063000,0 days 00:00:23.252000,0 days 00:11:39.740000,0 days 00:12:09.803000,0 days 00:12:33.055000,269.0,239.0,249.0,,False,ULTRASOFT,2.0,True,1.0,0 days 00:11:10.104000,Mercedes,HAM,1,True,2018-07-29 13:17:10.281
0 days 00:13:56.698000,44,0 days 00:01:23.643000,5.0,,,0 days 00:00:29.762000,0 days 00:00:30.460000,0 days 00:00:23.421000,0 days 00:13:02.817000,0 days 00:13:33.277000,0 days 00:13:56.698000,275.0,236.0,248.0,291.0,False,ULTRASOFT,3.0,True,1.0,0 days 00:12:33.055000,Mercedes,HAM,1,True,2018-07-29 13:18:33.232
0 days 00:15:24.072000,44,0 days 00:01:27.374000,6.0,,,0 days 00:00:29.753000,0 days 00:00:30.190000,0 days 00:00:27.431000,0 days 00:14:26.451000,0 days 00:14:56.641000,0 days 00:15:24.072000,269.0,236.0,144.0,290.0,False,ULTRASOFT,4.0,True,1.0,0 days 00:13:56.698000,Mercedes,HAM,26,False,2018-07-29 13:19:56.875
0 days 00:17:00.261000,44,0 days 00:01:36.189000,7.0,,,0 days 00:00:39.064000,0 days 00:00:33.662000,0 days 00:00:23.463000,0 days 00:16:03.136000,0 days 00:16:36.798000,0 days 00:17:00.261000,211.0,237.0,248.0,221.0,False,ULTRASOFT,5.0,True,1.0,0 days 00:15:24.072000,Mercedes,HAM,67,False,2018-07-29 13:21:24.249
0 days 00:18:23.578000,44,0 days 00:01:23.317000,8.0,,,0 days 00:00:29.686000,0 days 00:00:30.123000,0 days 00:00:23.508000,0 days 00:17:29.947000,0 days 00:18:00.070000,0 days 00:18:23.578000,270.0,236.0,248.0,290.0,False,ULTRASOFT,6.0,True,1.0,0 days 00:17:00.261000,Mercedes,HAM,1,True,2018-07-29 13:23:00.438
0 days 00:19:47.145000,44,0 days 00:01:23.567000,9.0,,,0 days 00:00:29.664000,0 days 00:00:30.054000,0 days 00:00:23.849000,0 days 00:18:53.242000,0 days 00:19:23.296000,0 days 00:19:47.145000,275.0,238.0,247.0,289.0,False,ULTRASOFT,7.0,True,1.0,0 days 00:18:23.578000,Mercedes,HAM,1,True,2018-07-29 13:24:23.755
0 days 00:21:10.409000,44,0 days 00:01:23.264000,10.0,,,0 days 00:00:29.588000,0 days 00:00:30.138000,0 days 00:00:23.538000,0 days 00:20:16.733000,0 days 00:20:46.871000,0 days 00:21:10.409000,274.0,239.0,248.0,290.0,False,ULTRASOFT,8.0,True,1.0,0 days 00:19:47.145000,Mercedes,HAM,1,True,2018-07-29 13:25:47.322
0 days 00:22:33.475000,44,0 days 00:01:23.066000,11.0,,,0 days 00:00:29.518000,0 days 00:00:30.071000,0 days 00:00:23.477000,0 days 00:21:39.927000,0 days 00:22:09.998000,0 days 00:22:33.475000,276.0,237.0,248.0,,False,ULTRASOFT,9.0,True,1.0,0 days 00:21:10.409000,Mercedes,HAM,1,True,2018-07-29 13:27:10.586
0 days 00:23:56.766000,44,0 days 00:01:23.291000,12.0,,,0 days 00:00:29.644000,0 days 00:00:30.125000,0 days 00:00:23.522000,0 days 00:23:03.119000,0 days 00:23:33.244000,0 days 00:23:56.766000,272.0,237.0,248.0,,False,ULTRASOFT,10.0,True,1.0,0 days 00:22:33.475000,Mercedes,HAM,1,True,2018-07-29 13:28:33.652
