Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate
0 days 00:09:21.122000,3,,1,0 days 00:00:03.737000,,,0 days 00:00:31.387000,0 days 00:00:43.435000,,0 days 00:08:38.223000,0 days 00:09:21.210000,269.0,261.0,250.0,322.0,False,,,,,0 days 00:07:35.940000,Red Bull Racing,RIC,1,False,2018-04-15 06:13:36.058
0 days 00:11:01.602000,3,0 days 00:01:40.480000,2,,,0 days 00:00:26.789000,0 days 00:00:30.247000,0 days 00:00:43.444000,0 days 00:09:47.911000,0 days 00:10:18.158000,0 days 00:11:01.602000,,263.0,252.0,312.0,False,ULTRASOFT,4.0,False,1.0,0 days 00:09:21.122000,Red Bull Racing,RIC,1,True,2018-04-15 06:15:21.240
0 days 00:12:41.661000,3,0 days 00:01:40.059000,3,,,0 days 00:00:26.645000,0 days 00:00:30.241000,0 days 00:00:43.173000,0 days 00:11:28.247000,0 days 00:11:58.488000,0 days 00:12:41.661000,,263.0,251.0,311.0,False,ULTRASOFT,5.0,False,1.0,0 days 00:11:01.602000,Red Bull Racing,RIC,1,True,2018-04-15 06:17:01.720
0 days 00:14:21.746000,3,0 days 00:01:40.085000,4,,,0 days 00:00:26.764000,0 days 00:00:30.243000,0 days 00:00:43.078000,0 days 00:13:08.425000,0 days 00:13:38.668000,0 days 00:14:21.746000,268.0,262.0,251.0,308.0,False,ULTRASOFT,6.0,False,1.0,0 days 00:12:41.661000,Red Bull Racing,RIC,1,True,2018-04-15 06:18:41.779
0 days 00:16:01.461000,3,0 days 00:01:39.715000,5,,,0 days 00:00:26.655000,0 days 00:00:30.072000,0 days 00:00:42.988000,0 days 00:14:48.401000,0 days 00:15:18.473000,0 days 00:16:01.461000,,263.0,252.0,,False,ULTRASOFT,7.0,False,1.0,0 days 00:14:21.746000,Red Bull Racing,RIC,1,True,2018-04-15 06:20:21.864
0 days 00:17:40.686000,3,0 days 00:01:39.225000,6,,,0 days 00:00:26.595000,0 days 00:00:29.895000,0 days 00:00:42.735000,0 days 00:16:28.056000,0 days 00:16:57.951000,0 days 00:17:40.686000,272.0,265.0,253.0,312.0,False,ULTRASOFT,8.0,False,1.0,0 days 00:16:01.461000,Red Bull Racing,RIC,1,True,2018-04-15 06:22:01.579
0 days 00:19:19.908000,3,0 days 00:01:39.222000,7,,,0 days 00:00:26.502000,0 days 00:00:29.763000,0 days 00:00:42.957000,0 days 00:18:07.188000,0 days 00:18:36.951000,0 days 00:19:19.908000,274.0,265.0,254.0,313.0,False,ULTRASOFT,9.0,False,1.0,0 days 00:17:40.686000,Red Bull Racing,RIC,1,True,2018-04-15 06:23:40.804
0 days 00:20:59.119000,3,0 days 00:01:39.211000,8,,,0 days 00:00:26.507000,0 days 00:00:29.740000,0 days 00:00:42.964000,0 days 00:19:46.415000,0 days 00:20:16.155000,0 days 00:20:59.119000,273.0,267.0,253.0,310.0,False,ULTRASOFT,10.0,False,1.0,0 days 00:19:19.908000,Red Bull Racing,RIC,1,True,2018-04-15 06:25:20.026
0 days 00:22:38.374000,3,0 days 00:01:39.255000,9,,,0 days 00:00:26.571000,0 days 00:00:29.860000,0 days 00:00:42.824000,0 days 00:21:25.690000,0 days 00:21:55.550000,0 days 00:22:38.374000,270.0,266.0,253.0,308.0,False,ULTRASOFT,11.0,False,1.0,0 days 00:20:59.119000,Red Bull Racing,RIC,1,True,2018-04-15 06:26:59.237
0 days 00:24:17.540000,3,0 days 00:01:39.166000,10,,,0 days 00:00:26.490000,0 days 00:00:29.935000,0 days 00:00:42.741000,0 days 00:23:04.864000,0 days 00:23:34.799000,0 days 00:24:17.540000,273.0,265.0,254.0,312.0,False,ULTRASOFT,12.0,False,1.0,0 days 00:22:38.374000,Red Bull Racing,RIC,1,True,2018-04-15 06:28:38.492
0 days 00:25:56.904000,3,0 days 00:01:39.364000,11,,,0 days 00:00:26.560000,0 days 00:00:29.862000,0 days 00:00:42.942000,0 days 00:24:44.100000,0 days 00:25:13.962000,0 days 00:25:56.904000,272.0,264.0,253.0,309.0,False,ULTRASOFT,13.0,False,1.0,0 days 00:24:17.540000,Red Bull Racing,RIC,1,True,2018-04-15 06:30:17.658
0 days 00:27:36.179000,3,0 days 00:01:39.275000,12,,,0 days 00:00:26.630000,0 days 00:00:29.822000,0 days 00:00:42.823000,0 days 00:26:23.534000,0 days 00:26:53.356000,0 days 00:27:36.179000,274.0,267.0,253.0,314.0,False,ULTRASOFT,14.0,False,1.0,0 days 00:25:56.904000,Red Bull Racing,RIC,1,True,2018-04-15 06:31:57.022
0 days 00:29:15.736000,3,0 days 00:01:39.557000,13,,,0 days 00:00:26.660000,0 days 00:00:29.847000,0 days 00:00:43.050000,0 days 00:28:02.839000,0 days 00:28:32.686000,0 days 00:29:15.736000,276.0,269.0,255.0,309.0,False,ULTRASOFT,15.0,False,1.0,0 days 00:27:36.179000,Red Bull Racing,RIC,1,True,2018-04-15 06:33:36.297
0 days 00:30:55.191000,3,0 days 00:01:39.455000,14,,,0 days 00:00:26.527000,0 days 00:00:29.871000,0 days 00:00:43.057000,0 days 00:29:42.263000,0 days 00:30:12.134000,0 days 00:30:55.191000,272.0,266.0,253.0,306.0,False,ULTRASOFT,16.0,False,1.0,0 days 00:29:15.736000,Red Bull Racing,RIC,1,True,2018-04-15 06:35:15.854
0 days 00:32:34.935000,3,0 days 00:01:39.744000,15,,,0 days 00:00:26.602000,0 days 00:00:30.008000,0 days 00:00:43.134000,0 days 00:31:21.793000,0 days 00:31:51.801000,0 days 00:32:34.935000,,263.0,254.0,,False,ULTRASOFT,17.0,False,1.0,0 days 00:30:55.191000,Red Bull Racing,RIC,1,True,2018-04-15 06:36:55.309
0 days 00:34:14.306000,3,0 days 00:01:39.371000,16,,,0 days 00:00:26.653000,0 days 00:00:29.849000,0 days 00:00:42.869000,0 days 00:33:01.588000,0 days 00:33:31.437000,0 days 00:34:14.306000,271.0,268.0,253.0,307.0,False,ULTRASOFT,18.0,False,1.0,0 days 00:32:34.935000,Red Bull Racing,RIC,1,True,2018-04-15 06:38:35.053
