Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate
0 days 00:21:03.948000,5,,1.0,0 days 00:00:05.934000,0 days 00:21:00.165000,,0 days 00:01:09.227000,0 days 00:00:46.208000,,0 days 00:20:17.740000,0 days 00:21:04.132000,315.0,145.0,,306.0,False,,,,,0 days 00:18:34.162000,Ferrari,VET,24,False,2018-08-26 13:13:34.188
0 days 00:24:03.979000,5,,2.0,0 days 00:21:19.726000,,0 days 00:00:59.569000,0 days 00:01:15.386000,0 days 00:00:45.096000,0 days 00:22:03.497000,0 days 00:23:18.972000,0 days 00:24:04.100000,204.0,132.0,157.0,167.0,False,,,,,0 days 00:21:03.948000,Ferrari,VET,4,False,2018-08-26 13:16:03.974
0 days 00:26:55.038000,5,,3.0,,,0 days 00:00:53.832000,0 days 00:01:14.346000,0 days 00:00:42.881000,0 days 00:24:57.887000,0 days 00:26:12.157000,0 days 00:26:55.162000,,161.0,152.0,222.0,False,SUPERSOFT,5.0,False,2.0,0 days 00:24:03.979000,Ferrari,VET,4,False,2018-08-26 13:19:04.005
0 days 00:29:56.542000,5,,4.0,,,0 days 00:00:50.630000,0 days 00:01:13.585000,0 days 00:00:57.284000,0 days 00:27:45.728000,0 days 00:28:59.322000,0 days 00:29:56.734000,201.0,96.0,224.0,182.0,False,SUPERSOFT,6.0,False,2.0,0 days 00:26:55.038000,Ferrari,VET,4,False,2018-08-26 13:21:55.064
0 days 00:31:45.198000,5,0 days 00:01:48.656000,5.0,,,0 days 00:00:31.560000,0 days 00:00:47.948000,0 days 00:00:29.148000,0 days 00:30:28.102000,0 days 00:31:16.050000,0 days 00:31:45.198000,311.0,203.0,220.0,303.0,False,SUPERSOFT,7.0,False,2.0,0 days 00:29:56.542000,Ferrari,VET,1,False,2018-08-26 13:24:56.568
0 days 00:33:34.121000,5,0 days 00:01:48.923000,6.0,,,0 days 00:00:31.706000,0 days 00:00:47.823000,0 days 00:00:29.394000,0 days 00:32:16.904000,0 days 00:33:04.727000,0 days 00:33:34.121000,309.0,199.0,219.0,304.0,False,SUPERSOFT,8.0,False,2.0,0 days 00:31:45.198000,Ferrari,VET,1,True,2018-08-26 13:26:45.224
0 days 00:35:22.816000,5,0 days 00:01:48.695000,7.0,,,0 days 00:00:31.747000,0 days 00:00:47.660000,0 days 00:00:29.288000,0 days 00:34:05.868000,0 days 00:34:53.528000,0 days 00:35:22.816000,308.0,199.0,218.0,,False,SUPERSOFT,9.0,False,2.0,0 days 00:33:34.121000,Ferrari,VET,1,True,2018-08-26 13:28:34.147
0 days 00:37:11.462000,5,0 days 00:01:48.646000,8.0,,,0 days 00:00:31.609000,0 days 00:00:47.746000,0 days 00:00:29.291000,0 days 00:35:54.425000,0 days 00:36:42.171000,0 days 00:37:11.462000,309.0,200.0,218.0,,False,SUPERSOFT,10.0,False,2.0,0 days 00:35:22.816000,Ferrari,VET,1,True,2018-08-26 13:30:22.842
0 days 00:39:00.508000,5,0 days 00:01:49.046000,9.0,,,0 days 00:00:31.690000,0 days 00:00:47.915000,0 days 00:00:29.441000,0 days 00:37:43.152000,0 days 00:38:31.067000,0 days 00:39:00.508000,,200.0,217.0,306.0,False,SUPERSOFT,11.0,False,2.0,0 days 00:37:11.462000,Ferrari,VET,1,True,2018-08-26 13:32:11.488
0 days 00:40:49.257000,5,0 days 00:01:48.749000,10.0,,,0 days 00:00:31.662000,0 days 00:00:47.794000,0 days 00:00:29.293000,0 days 00:39:32.170000,0 days 00:40:19.964000,0 days 00:40:49.257000,311.0,198.0,218.0,307.0,False,SUPERSOFT,12.0,False,2.0,0 days 00:39:00.508000,Ferrari,VET,1,True,2018-08-26 13:34:00.534
