Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate
0 days 00:20:15.616000,44,,1,0 days 00:00:05.591000,,,0 days 00:00:34.767000,0 days 00:00:29.295000,,0 days 00:19:46.360000,0 days 00:20:15.692000,255.0,315.0,157.0,311.0,False,,,,,0 days 00:18:33.680000,Mercedes,HAM,2,False,2018-09-30 11:13:33.724
0 days 00:21:55.748000,44,0 days 00:01:40.132000,2,,,0 days 00:00:35.884000,0 days 00:00:34.653000,0 days 00:00:29.595000,0 days 00:20:51.500000,0 days 00:21:26.153000,0 days 00:21:55.748000,243.0,309.0,159.0,296.0,False,ULTRASOFT,4.0,False,1.0,0 days 00:20:15.616000,Mercedes,HAM,1,True,2018-09-30 11:15:15.660
0 days 00:23:35.664000,44,0 days 00:01:39.916000,3,,,0 days 00:00:35.784000,0 days 00:00:34.589000,0 days 00:00:29.543000,0 days 00:22:31.532000,0 days 00:23:06.121000,0 days 00:23:35.664000,251.0,309.0,155.0,294.0,False,ULTRASOFT,5.0,False,1.0,0 days 00:21:55.748000,Mercedes,HAM,1,True,2018-09-30 11:16:55.792
0 days 00:25:15.434000,44,0 days 00:01:39.770000,4,,,0 days 00:00:35.681000,0 days 00:00:34.547000,0 days 00:00:29.542000,0 days 00:24:11.345000,0 days 00:24:45.892000,0 days 00:25:15.434000,249.0,306.0,157.0,293.0,False,ULTRASOFT,6.0,False,1.0,0 days 00:23:35.664000,Mercedes,HAM,2,True,2018-09-30 11:18:35.708
0 days 00:26:55.560000,44,0 days 00:01:40.126000,5,,,0 days 00:00:35.988000,0 days 00:00:34.585000,0 days 00:00:29.553000,0 days 00:25:51.422000,0 days 00:26:26.007000,0 days 00:26:55.560000,250.0,309.0,159.0,295.0,False,ULTRASOFT,7.0,False,1.0,0 days 00:25:15.434000,Mercedes,HAM,1,True,2018-09-30 11:20:15.478
0 days 00:28:35.304000,44,0 days 00:01:39.744000,6,,,0 days 00:00:35.615000,0 days 00:00:34.593000,0 days 00:00:29.536000,0 days 00:27:31.175000,0 days 00:28:05.768000,0 days 00:28:35.304000,249.0,308.0,158.0,300.0,False,ULTRASOFT,8.0,False,1.0,0 days 00:26:55.560000,Mercedes,HAM,1,True,2018-09-30 11:21:55.604
0 days 00:30:14.960000,44,0 days 00:01:39.656000,7,,,0 days 00:00:35.589000,0 days 00:00:34.439000,0 days 00:00:29.628000,0 days 00:29:10.893000,0 days 00:29:45.332000,0 days 00:30:14.960000,254.0,307.0,157.0,301.0,False,ULTRASOFT,9.0,False,1.0,0 days 00:28:35.304000,Mercedes,HAM,1,True,2018-09-30 11:23:35.348
0 days 00:31:54.789000,44,0 days 00:01:39.829000,8,,,0 days 00:00:35.541000,0 days 00:00:34.582000,0 days 00:00:29.706000,0 days 00:30:50.501000,0 days 00:31:25.083000,0 days 00:31:54.789000,256.0,309.0,159.0,297.0,False,ULTRASOFT,10.0,False,1.0,0 days 00:30:14.960000,Mercedes,HAM,1,True,2018-09-30 11:25:15.004
0 days 00:33:35.015000,44,0 days 00:01:40.226000,9,,,0 days 00:00:35.694000,0 days 00:00:34.656000,0 days 00:00:29.876000,0 days 00:32:30.483000,0 days 00:33:05.139000,0 days 00:33:35.015000,255.0,310.0,152.0,299.0,False,ULTRASOFT,11.0,False,1.0,0 days 00:31:54.789000,Mercedes,HAM,1,True,2018-09-30 11:26:54.833
0 days 00:35:15.364000,44,0 days 00:01:40.349000,10,,,0 days 00:00:35.640000,0 days 00:00:34.741000,0 days 00:00:29.968000,0 days 00:34:10.655000,0 days 00:34:45.396000,0 days 00:35:15.364000,262.0,308.0,159.0,290.0,False,ULTRASOFT,12.0,False,1.0,0 days 00:33:35.015000,Mercedes,HAM,1,True,2018-09-30 11:28:35.059
0 days 00:36:55.656000,44,0 days 00:01:40.292000,11,,,0 days 00:00:35.539000,0 days 00:00:34.672000,0 days 00:00:30.081000,0 days 00:35:50.903000,0 days 00:36:25.575000,0 days 00:36:55.656000,254.0,308.0,156.0,299.0,False,ULTRASOFT,13.0,False,1.0,0 days 00:35:15.364000,Mercedes,HAM,1,True,2018-09-30 11:30:15.408
