Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate
0 days 00:08:26.874000,44,,1,0 days 00:00:02.379000,,,0 days 00:00:38.607000,0 days 00:00:25.958000,,0 days 00:08:00.926000,0 days 00:08:26.973000,205.0,249.0,270.0,322.0,False,,,,,0 days 00:06:56.587000,Mercedes,HAM,1,False,2018-07-22 13:13:03.619
0 days 00:09:47.908000,44,0 days 00:01:21.034000,2,,,0 days 00:00:17.963000,0 days 00:00:37.716000,0 days 00:00:25.355000,0 days 00:08:44.837000,0 days 00:09:22.553000,0 days 00:09:47.908000,200.0,253.0,267.0,313.0,False,SOFT,1.0,True,1.0,0 days 00:08:26.874000,Mercedes,HAM,1,True,2018-07-22 13:14:33.906
0 days 00:11:07.880000,44,0 days 00:01:19.972000,3,,,0 days 00:00:17.900000,0 days 00:00:37.274000,0 days 00:00:24.798000,0 days 00:10:05.808000,0 days 00:10:43.082000,0 days 00:11:07.880000,207.0,254.0,273.0,335.0,False,SOFT,2.0,True,1.0,0 days 00:09:47.908000,Mercedes,HAM,1,True,2018-07-22 13:15:54.940
0 days 00:12:27.556000,44,0 days 00:01:19.676000,4,,,0 days 00:00:17.656000,0 days 00:00:36.942000,0 days 00:00:25.078000,0 days 00:11:25.536000,0 days 00:12:02.478000,0 days 00:12:27.556000,197.0,256.0,271.0,346.0,False,SOFT,3.0,True,1.0,0 days 00:11:07.880000,Mercedes,HAM,1,True,2018-07-22 13:17:14.912
0 days 00:13:48,44,0 days 00:01:20.444000,5,,,0 days 00:00:17.617000,0 days 00:00:37.453000,0 days 00:00:25.374000,0 days 00:12:45.173000,0 days 00:13:22.626000,0 days 00:13:48,204.0,254.0,268.0,331.0,False,SOFT,4.0,True,1.0,0 days 00:12:27.556000,Mercedes,HAM,1,True,2018-07-22 13:18:34.588
0 days 00:15:07.236000,44,0 days 00:01:19.236000,6,,,0 days 00:00:17.589000,0 days 00:00:36.744000,0 days 00:00:24.903000,0 days 00:14:05.589000,0 days 00:14:42.333000,0 days 00:15:07.236000,206.0,254.0,267.0,346.0,False,SOFT,5.0,True,1.0,0 days 00:13:48,Mercedes,HAM,1,True,2018-07-22 13:19:55.032
0 days 00:16:27.885000,44,0 days 00:01:20.649000,7,,,0 days 00:00:17.714000,0 days 00:00:37.558000,0 days 00:00:25.377000,0 days 00:15:24.950000,0 days 00:16:02.508000,0 days 00:16:27.885000,203.0,256.0,269.0,331.0,False,SOFT,6.0,True,1.0,0 days 00:15:07.236000,Mercedes,HAM,1,True,2018-07-22 13:21:14.268
0 days 00:17:47.250000,44,0 days 00:01:19.365000,8,,,0 days 00:00:17.901000,0 days 00:00:36.985000,0 days 00:00:24.479000,0 days 00:16:45.786000,0 days 00:17:22.771000,0 days 00:17:47.250000,199.0,254.0,268.0,338.0,False,SOFT,7.0,True,1.0,0 days 00:16:27.885000,Mercedes,HAM,1,True,2018-07-22 13:22:34.917
0 days 00:19:06.651000,44,0 days 00:01:19.401000,9,,,0 days 00:00:17.674000,0 days 00:00:36.725000,0 days 00:00:25.002000,0 days 00:18:04.924000,0 days 00:18:41.649000,0 days 00:19:06.651000,202.0,255.0,268.0,337.0,False,SOFT,8.0,True,1.0,0 days 00:17:47.250000,Mercedes,HAM,1,True,2018-07-22 13:23:54.282
0 days 00:20:26.732000,44,0 days 00:01:20.081000,10,,,0 days 00:00:17.639000,0 days 00:00:37.644000,0 days 00:00:24.798000,0 days 00:19:24.290000,0 days 00:20:01.934000,0 days 00:20:26.732000,200.0,254.0,267.0,307.0,False,SOFT,9.0,True,1.0,0 days 00:19:06.651000,Mercedes,HAM,1,True,2018-07-22 13:25:13.683
0 days 00:21:45.339000,44,0 days 00:01:18.607000,11,,,0 days 00:00:17.369000,0 days 00:00:36.772000,0 days 00:00:24.466000,0 days 00:20:44.101000,0 days 00:21:20.873000,0 days 00:21:45.339000,203.0,253.0,264.0,337.0,False,SOFT,10.0,True,1.0,0 days 00:20:26.732000,Mercedes,HAM,1,True,2018-07-22 13:26:33.764
0 days 00:23:04.212000,44,0 days 00:01:18.873000,12,,,0 days 00:00:17.350000,0 days 00:00:37.273000,0 days 00:00:24.250000,0 days 00:22:02.689000,0 days 00:22:39.962000,0 days 00:23:04.212000,204.0,255.0,267.0,302.0,False,SOFT,11.0,True,1.0,0 days 00:21:45.339000,Mercedes,HAM,1,True,2018-07-22 13:27:52.371
