Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate
0 days 00:20:58.910000,44,,1.0,0 days 00:00:04.477000,,,0 days 00:01:01.475000,0 days 00:00:51.227000,,0 days 00:20:07.683000,0 days 00:20:58.981000,274.0,214.0,150.0,195.0,False,,,,,0 days 00:18:35.334000,Mercedes,HAM,24,False,2018-09-16 12:13:35.432
0 days 00:23:45.722000,44,,2.0,,,0 days 00:00:55.245000,0 days 00:00:59.395000,0 days 00:00:52.170000,0 days 00:21:54.159000,0 days 00:22:53.552000,0 days 00:23:45.788000,107.0,231.0,205.0,113.0,False,,,,,0 days 00:20:58.910000,Mercedes,HAM,4,False,2018-09-16 12:15:59.008
0 days 00:26:24.904000,44,,3.0,,,0 days 00:00:49.626000,0 days 00:00:57.858000,0 days 00:00:51.702000,0 days 00:24:35.371000,0 days 00:25:33.202000,0 days 00:26:24.972000,250.0,220.0,227.0,181.0,False,HYPERSOFT,4.0,False,1.0,0 days 00:23:45.722000,Mercedes,HAM,4,False,2018-09-16 12:18:45.820
0 days 00:29:09.975000,44,,4.0,,,0 days 00:00:47.862000,0 days 00:00:58.065000,0 days 00:00:59.152000,0 days 00:27:12.774000,0 days 00:28:10.823000,0 days 00:29:10.205000,245.0,120.0,247.0,169.0,False,HYPERSOFT,5.0,False,1.0,0 days 00:26:24.904000,Mercedes,HAM,4,False,2018-09-16 12:21:25.002
0 days 00:30:58.027000,44,0 days 00:01:48.052000,5.0,,,0 days 00:00:28.716000,0 days 00:00:41.914000,0 days 00:00:37.422000,0 days 00:29:38.691000,0 days 00:30:20.605000,0 days 00:30:58.027000,285.0,259.0,244.0,287.0,False,HYPERSOFT,6.0,False,1.0,0 days 00:29:09.975000,Mercedes,HAM,1,False,2018-09-16 12:24:10.073
0 days 00:32:46.590000,44,0 days 00:01:48.563000,6.0,,,0 days 00:00:29.222000,0 days 00:00:42.349000,0 days 00:00:36.992000,0 days 00:31:27.249000,0 days 00:32:09.598000,0 days 00:32:46.590000,286.0,266.0,244.0,283.0,False,HYPERSOFT,7.0,False,1.0,0 days 00:30:58.027000,Mercedes,HAM,1,True,2018-09-16 12:25:58.125
0 days 00:34:34.109000,44,0 days 00:01:47.519000,7.0,,,0 days 00:00:28.917000,0 days 00:00:41.824000,0 days 00:00:36.778000,0 days 00:33:15.507000,0 days 00:33:57.331000,0 days 00:34:34.109000,282.0,264.0,246.0,285.0,False,HYPERSOFT,8.0,False,1.0,0 days 00:32:46.590000,Mercedes,HAM,1,True,2018-09-16 12:27:46.688
0 days 00:36:20.855000,44,0 days 00:01:46.746000,8.0,,,0 days 00:00:28.686000,0 days 00:00:41.519000,0 days 00:00:36.541000,0 days 00:35:02.795000,0 days 00:35:44.314000,0 days 00:36:20.855000,285.0,266.0,247.0,280.0,False,HYPERSOFT,9.0,False,1.0,0 days 00:34:34.109000,Mercedes,HAM,1,True,2018-09-16 12:29:34.207
0 days 00:38:08.447000,44,0 days 00:01:47.592000,9.0,,,0 days 00:00:28.969000,0 days 00:00:41.880000,0 days 00:00:36.743000,0 days 00:36:49.824000,0 days 00:37:31.704000,0 days 00:38:08.447000,284.0,264.0,245.0,281.0,False,HYPERSOFT,10.0,False,1.0,0 days 00:36:20.855000,Mercedes,HAM,1,True,2018-09-16 12:31:20.953
0 days 00:39:56.004000,44,0 days 00:01:47.557000,10.0,,,0 days 00:00:29.022000,0 days 00:00:41.871000,0 days 00:00:36.664000,0 days 00:38:37.469000,0 days 00:39:19.340000,0 days 00:39:56.004000,285.0,268.0,247.0,,False,HYPERSOFT,11.0,False,1.0,0 days 00:38:08.447000,Mercedes,HAM,1,True,2018-09-16 12:33:08.545
