Time,DistanceGap_LEC
18.280672268907562,-0.6277864418265153
18.531092436974788,-0.49456018899581977
18.781512605042018,-1.1232150652726887
19.031932773109244,-2.254841425979066
19.28235294117647,-3.3891234902130236
19.5327731092437,-4.211371412069866
19.783193277310925,-4.806935622728247
20.03361344537815,-5.245915780094947
20.284033613445377,-5.524764832908204
20.534453781512603,-5.604914931028475
20.784873949579833,-5.416386281876271
21.03529411764706,-5.01675420954939
21.285714285714285,-4.264601207515057
21.536134453781514,-3.1254036941160166
21.78655462184874,-1.710855541369142
22.036974789915966,-0.0804184206208447
22.287394957983192,1.9939089536453594
22.53781512605042,4.419588707300818
22.788235294117648,7.049688418458345
23.038655462184874,9.973006174888951
23.2890756302521,12.990926390563118
23.53949579831933,16.12945018970663
23.789915966386555,19.41131107308979
24.04033613445378,22.834938870723136
24.290756302521007,26.566804138241196
24.541176470588233,30.837719524795375
24.791596638655463,35.369215496279594
25.04201680672269,39.91651319834591
25.292436974789915,44.33173747234514
25.542857142857144,48.64374332979378
25.79327731092437,52.748268365026206
26.043697478991596,56.570217467862676
26.294117647058822,59.68306172477537
26.54453781512605,62.17445714819405
26.794957983193278,64.40480701260185
27.045378151260504,65.57381372765758
27.29579831932773,66.585859336858
27.54621848739496,67.38871538150124
27.796638655462186,67.93346685029223
28.04705882352941,68.34529044042006
28.297478991596638,68.72863806455825
28.547899159663864,69.05079999107716
28.798319327731093,69.60267399773875
29.04873949579832,70.03890266237522
29.299159663865545,70.29609431352947
29.549579831932775,70.46516392589137
29.8,70.49654905824514
30.050420168067227,70.45655722567676
30.300840336134453,70.4120175479402
30.55126050420168,70.36747787020363
30.80168067226891,70.32293819246706
31.052100840336134,70.21957778259775
31.30252100840336,70.02766958022085
31.55294117647059,69.7820398373558
31.803361344537816,69.7599247075575
32.05378151260504,69.95626928423076
32.30420168067227,70.28251719402715
32.554621848739494,70.73868407685336
32.80504201680672,71.45178207122535
33.055462184873946,72.26444120895144
33.305882352941175,72.97637042928841
33.556302521008405,73.55863591776415
33.80672268907563,74.00182118259772
34.05714285714286,74.24759442333948
34.30756302521009,73.99462095398894
34.55798319327731,73.49171944019736
34.80840336134454,72.88839038927631
35.05882352941177,72.25685256684778
35.30924369747899,71.83125408312571
35.55966386554622,71.51661931760555
35.81008403361344,71.43418229213535
36.06050420168067,71.53987451630724
36.3109243697479,71.79586621541307
36.561344537815124,72.18323633004229
36.811764705882354,72.6660634856596
37.062184873949576,73.21166046585017
37.312605042016806,73.84328358319976
37.563025210084035,74.60959333888172
37.81344537815126,75.41099494457308
38.06386554621849,76.31318957147323
38.31428571428572,77.35789657204032
38.56470588235294,78.53400035882805
38.81512605042017,79.85298492766037
39.0655462184874,81.40371045966822
39.31596638655462,83.0603252862486
39.56638655462185,84.88801080018993
39.81680672268907,86.78014440544939
40.0672268907563,88.75046144442194
40.31764705882353,90.77963866667392
40.568067226890754,93.36041543489614
40.818487394957984,96.29528873464369
41.068907563025206,100.09448361652358
41.319327731092436,103.9309630189382
41.569747899159665,108.09879715494526
41.82016806722689,112.3036981993555
42.07058823529412,116.54510326052628
42.32100840336135,120.76295459018934
42.57142857142857,124.78364687586918
42.8218487394958,128.6443374280484
43.07226890756303,132.33046758501314
43.32268907563025,135.83734033701035
43.57310924369748,139.0538213040645
43.8235294117647,142.01113927932875
44.07394957983193,144.63768695814292
44.32436974789916,146.75932798553936
44.574789915966385,148.33145122650194
44.825210084033614,149.40914142391807
45.07563025210084,149.98584223131593
45.326050420168066,150.12032285240548
45.576470588235296,149.80811664503835
45.82689075630252,148.9222228999622
46.07731092436975,147.45965397706755
46.32773109243698,145.46601744213058
46.5781512605042,142.6027386904018
46.82857142857143,139.1864473092112
47.07899159663866,135.23251369449258
47.32941176470588,130.67038824874908
47.57983193277311,125.65474304772601
47.83025210084033,120.57657238173056
48.08067226890756,115.54536191952525
48.33109243697479,110.30662471329492
48.581512605042015,105.58126965981069
48.831932773109244,101.88006168764446
49.08235294117647,98.98547932208976
49.332773109243696,96.86253745799877
49.583193277310926,95.19274868363573
49.83361344537815,94.28340435503787
50.08403361344538,93.37406002644002
50.33445378151261,92.4647156978424
50.58487394957983,91.70180081414765
50.83529411764706,91.39224738488315
51.08571428571429,91.48429967636707
51.33613445378151,91.95907535250694
51.58655462184874,92.59782345121062
51.83697478991596,93.38908701421678
52.08739495798319,94.4488249460635
52.33781512605042,95.57141231071819
52.588235294117645,96.71930768762331
52.838655462184875,97.86697644386277
53.0890756302521,99.01423656146562
53.33949579831933,100.0628089619031
53.589915966386556,101.0277859944722
53.84033613445378,101.94001463821269
54.09075630252101,102.81960969372244
54.34117647058824,103.62937577749994
54.59159663865546,104.402327306497
54.84201680672269,105.04746942064185
55.09243697478992,105.5245955596763
55.34285714285714,105.70849507139792
55.59327731092437,105.66822362966627
55.843697478991594,105.24264861612915
56.09411764705882,104.62951246602006
56.34453781512605,103.47731107517188
56.594957983193275,102.1120255718779
56.845378151260505,100.18088583880194
57.09579831932773,97.63659047808096
57.34621848739496,94.50599508501273
57.596638655462186,91.27477136951848
57.84705882352941,88.22135945077298
58.09747899159664,85.54013433629734
58.34789915966387,83.36713791282045
58.59831932773109,81.46997320695618
58.84873949579832,79.95911510995256
59.09915966386555,78.52179831223702
59.34957983193277,77.30342336714102
59.6,76.38191729975642
59.850420168067224,75.66915521197143
60.10084033613445,75.26766439244602
60.35126050420168,75.15740007263412
60.601680672268905,75.37884998398295
60.852100840336135,76.13071018665323
61.10252100840336,77.1275405716865
61.35294117647059,78.20688066954654
61.60336134453782,79.48179585153684
61.85378151260504,81.06565859450029
62.10420168067227,82.80447525764157
62.3546218487395,84.75753221155219
62.60504201680672,86.79372669652548
62.85546218487395,89.02043489095558
63.10588235294118,91.46166102644975
63.3563025210084,94.09274433126211
63.60672268907563,96.72596686723273
63.857142857142854,99.36077906542278
64.10756302521008,101.92013250926857
64.3579831932773,104.44289166103408
64.60840336134454,107.237839808447
64.85882352941177,109.81513778165254
65.10924369747899,112.56984209077109
65.35966386554622,116.43085756314349
65.61008403361345,120.68977741701929
65.86050420168067,124.97785643901261
66.11092436974789,128.54421550374173
66.36134453781513,131.71369140281104
66.61176470588235,133.76483821771035
66.86218487394957,135.1737666174181
67.11260504201681,135.7670369490993
67.36302521008403,135.86476313102503
67.61344537815125,135.50587791973294
67.86386554621849,135.00774313942156
68.11428571428571,133.86201740526758
68.36470588235294,132.36993690979716
68.61512605042017,130.6677895988846
68.8655462184874,128.92720141626887
69.11596638655462,127.47966438573576
69.36638655462185,127.0382776557085
69.61680672268908,127.07028996162444
69.8672268907563,128.35112427312833
70.11764705882354,130.75837141888087
70.36806722689076,133.83570036194715
70.61848739495798,137.4275601464601
70.8689075630252,141.42459822278533
71.11932773109244,145.5173229406373
71.36974789915966,149.55566936326568
71.62016806722689,153.54519728004925
71.87058823529412,157.3990842841663
72.12100840336134,161.1607200881972
72.37142857142857,163.8951023109621
72.6218487394958,164.84268524840627
72.87226890756303,165.79026818584998
73.12268907563025,166.73785112329415
73.37310924369748,167.68543406073786
73.62352941176471,167.79847875736732
73.87394957983193,167.20067995221916
74.12436974789915,166.1291189525382
74.37478991596639,164.96885314275232
74.62521008403361,163.40711721328762
74.87563025210083,161.24961815634197
75.12605042016807,159.04457946967887
75.37647058823529,157.51013848304
75.62689075630252,157.2417586933193
75.87731092436975,157.91645875547147
76.12773109243697,159.46974201154626
76.3781512605042,161.54889908941914
76.62857142857143,164.01905720835703
76.87899159663866,166.42998309328777
77.12941176470588,168.4012819565528
77.37983193277311,170.15233906187814
77.63025210084034,171.25957402335052
77.88067226890756,171.6446496878416
78.1310924369748,171.42549280310914
78.38151260504202,170.89263401172775
78.63193277310924,169.95048880707418
78.88235294117646,168.22001694728715
79.1327731092437,165.80159654423142
79.38319327731092,163.07690158241485
79.63361344537815,160.11541763232162
79.88403361344538,156.41089689188948
80.1344537815126,152.49916134981777
80.38487394957983,148.44984440497183
80.63529411764706,144.87578082374603
80.88571428571429,142.53494285124543
81.13613445378151,140.85899656642596
81.38655462184875,139.55028152165187
81.63697478991597,138.4820826952664
81.88739495798319,137.57373101035364
82.13781512605041,136.82027761399695
82.38823529411765,135.92624026153908
82.63865546218487,135.10262859689237
82.8890756302521,134.21109733326466
83.13949579831933,133.35186233660534
83.38991596638655,132.11898555142398
83.64033613445378,130.65108040281712
83.89075630252101,128.83671928135482
84.14117647058823,126.4753727460643
84.39159663865546,124.03555461274209
84.6420168067227,121.48673434603825
84.89243697478992,118.87918346422748
85.14285714285714,116.79733597200538
85.39327731092438,115.90786115416086
85.6436974789916,115.82221134794054
85.89411764705882,117.3769293182072
86.14453781512606,119.78227231898654
86.39495798319328,122.56429387891967
86.6453781512605,125.66441028339523
86.89579831932772,129.0642754155915
87.14621848739496,132.57990621774343
87.39663865546218,135.97493148460717
87.6470588235294,139.2905150226943
87.89747899159664,142.34092098812562
88.14789915966387,145.1106226170332
88.39831932773109,147.46782940042567
88.64873949579832,149.3430608210897
88.89915966386555,150.59865845459353
89.14957983193277,151.2221613078882
89.4,151.31363839084588
89.65042016806723,150.7290538173611
89.90084033613445,149.62762964607418
90.15126050420167,148.0560330836197
90.40168067226891,146.21576714793082
90.65210084033613,143.53700698912144
90.90252100840335,139.70982595637906
91.15294117647059,135.62141189253225
91.40336134453781,131.29498416054048
91.65378151260504,128.26502936929182
91.90420168067227,125.59380819337866
92.1546218487395,123.26296790408605
92.40504201680672,120.90852388045414
92.65546218487395,118.576442117012
92.90588235294118,116.01221128721954
93.1563025210084,113.26068948510147
93.40672268907564,110.24682525097478
93.65714285714286,106.78002393618044
93.90756302521008,102.64336675424056
94.15798319327732,98.42188237853452
94.40840336134454,93.8521222766185
94.65882352941176,89.42435899791553
94.90924369747898,85.54637791131654
95.15966386554622,82.26269612856504
95.41008403361344,79.4289091456385
95.66050420168067,76.9096353748364
95.9109243697479,74.5803325521565
96.16134453781513,72.67965653303372
96.41176470588235,71.2806751189446
96.66218487394958,70.15611041301781
96.9126050420168,69.0298211045997
97.16302521008403,67.90211788543729
97.41344537815127,66.77329400377857
97.66386554621849,65.79269904647981
97.91428571428571,64.88217777541877
98.16470588235293,64.05997214803983
98.41512605042017,63.298183582740876
98.66554621848739,62.97544508468036
98.91596638655462,62.736345585773506
99.16638655462185,62.671946965725056
99.41680672268907,62.74178318940176
99.6672268907563,62.86086255647842
99.91764705882353,63.02214398378101
100.16806722689076,63.281996583023556
100.41848739495798,63.65875418354972
100.66890756302521,64.11214404974999
100.91932773109244,64.70415698035731
101.16974789915966,65.41258837705254
101.4201680672269,66.19334147447762
101.67058823529412,66.93521554742347
101.92100840336134,67.6442328876883
102.17142857142858,68.35375820895888
102.4218487394958,69.01487084596829
102.67226890756302,69.70460585027149
102.92268907563025,70.38453779355814
103.17310924369748,71.02315750357229
103.4235294117647,72.03083092036013
103.67394957983193,73.134967185003
103.92436974789916,74.51220624879716
104.17478991596639,76.1727394111058
104.42521008403361,78.09549642144884
104.67563025210085,80.06601065640552
104.92605042016807,82.03761549838055
105.17647058823529,84.06934892577647
105.42689075630253,86.0518741351525
105.67731092436975,88.17619956106228
105.92773109243697,89.98723039318338
106.1781512605042,91.49921510177955
106.42857142857143,92.852277349014
106.67899159663865,94.11884094745983
106.92941176470588,95.25269068822763
107.17983193277311,97.44425128208331
107.43025210084033,101.07968233218435
107.68067226890756,105.0150468682341
107.9310924369748,109.69494542279062
108.18151260504202,114.4756704376814
108.43193277310924,119.11709467391483
108.68235294117648,123.56267829641638
108.9327731092437,127.71475272592124
109.18319327731092,131.39283465759308
109.43361344537816,134.85774257931644
109.68403361344538,137.9816606753211
109.9344537815126,140.67933683782576
110.18487394957984,143.13179681816928
110.43529411764706,145.17146401666741
110.68571428571428,146.85828703313928
110.9361344537815,148.48601877129477
111.18655462184874,150.51999836576306
111.43697478991596,153.18349708066125
111.68739495798319,156.44123583789587
111.93781512605042,160.33793280836016
112.18823529411765,164.18371416403534
112.43865546218487,168.0742898890303
112.6890756302521,171.8844951086012
112.93949579831933,175.46306471171738
113.18991596638655,178.6415781444739
113.44033613445379,181.36859428125172
113.69075630252101,184.09561041802954
113.94117647058823,186.82262655480827
114.19159663865545,189.18524463705944
114.44201680672269,191.34095552454073
114.69243697478991,193.04033259395237
114.94285714285714,194.8703755406559
115.19327731092437,197.35935850774422
115.4436974789916,200.23729959958746
115.69411764705882,204.52095626110713
115.94453781512605,209.45863098018617
116.19495798319328,214.36709564631383
116.4453781512605,219.23159175438286
116.69579831932774,223.56484055849978
116.94621848739496,227.7066161213943
117.19663865546218,231.5245574163937
117.44705882352942,235.189851047322
117.69747899159664,238.33468424872353
117.94789915966386,240.6440010913866
118.1983193277311,242.3437704749531
118.44873949579832,244.00947104217357
118.69915966386554,245.62880645154655
118.94957983193277,247.24205854285356
119.2,248.7439810339738
119.45042016806723,250.3026064163605
119.70084033613445,251.6172593513138
119.95126050420168,252.77540252918607
120.2016806722689,252.9979498428902
120.45210084033613,252.80811966952933
120.70252100840337,251.98217143625425
120.95294117647059,250.69428146809787
121.20336134453781,248.94595527424917
121.45378151260505,246.54930868135216
121.70420168067227,243.532730403198
121.95462184873949,240.23971761382654
122.20504201680671,236.47169968601338
122.45546218487395,232.13776537137073
122.70588235294117,227.27755713350143
122.9563025210084,222.1833009819702
123.20672268907563,216.80741384761677
123.45714285714286,211.20214123453843
123.70756302521008,205.4570730698033
123.95798319327731,199.56994746530108
124.20840336134454,194.39889741268325
124.45882352941176,190.03282330018646
124.709243697479,186.32856162952885
124.95966386554622,183.05134260281557
125.21008403361344,180.00556316048005
125.46050420168068,177.12337255290186
125.7109243697479,174.4656978942039
125.96134453781512,171.96442900715283
126.21176470588236,169.65476461823164
126.46218487394958,167.55040261168415
126.7126050420168,165.8380666678122
126.96302521008403,164.74536037291728
127.21344537815126,163.8372598365113
127.46386554621849,163.2316147482743
127.71428571428571,162.69137759556634
127.96470588235294,162.06286210741382
128.21512605042017,161.31164442546742
128.4655462184874,160.29135658357154
128.7159663865546,158.438928909095
128.96638655462183,156.5865012346194
129.21680672268909,154.73407356014377
129.4672268907563,152.60992452697883
129.71764705882353,150.122265999119
129.96806722689075,147.22877863606936
130.21848739495798,144.05325125110994
130.4689075630252,140.8879201051077
130.71932773109245,138.74238567243992
130.96974789915967,138.1137480244015
131.2201680672269,137.9566553994582
131.47058823529412,138.1642136295668
131.72100840336134,138.63021847569598
131.97142857142856,139.2780253143237
132.22184873949578,139.7031146143363
132.47226890756303,140.1253455090864
132.72268907563026,140.5457702315971
132.97310924369748,140.30753173752692
133.2235294117647,139.68565008957012
133.47394957983192,138.77302015603982
133.72436974789915,137.4503029110665
133.9747899159664,135.6486919407971
134.22521008403362,133.80812165469342
134.47563025210084,131.4742827006521
134.72605042016806,129.08096581583868
134.9764705882353,126.15039136923133
135.2268907563025,122.93002696358417
135.47731092436976,119.44236746267961
135.72773109243698,116.18845550466449
135.9781512605042,113.12931581807334
136.22857142857143,110.30033497592922
136.47899159663865,107.60959587722573
136.72941176470587,105.28177375835548
136.9798319327731,103.20594440228706
137.23025210084035,101.28337957756685
137.48067226890757,99.47549158082802
137.7310924369748,97.75932035824462
137.981512605042,96.15440911262158
138.23193277310924,94.80375207166071
138.48235294117646,93.67808380761198
138.7327731092437,92.792488828959
138.98319327731093,92.28028357727362
139.23361344537815,92.13444671996422
139.48403361344538,92.32746569360916
139.7344537815126,92.83286977808712
139.98487394957982,93.52755358371996
140.23529411764707,94.5216167406652
140.4857142857143,95.58299482531129
140.73613445378152,96.71550957564978
140.98655462184874,97.52343419695171
141.23697478991596,97.760035017056
141.48739495798318,97.76233900283842
141.7378151260504,97.39029362018755
141.98823529411766,96.70813819006435
142.23865546218488,95.85157213644652
142.4890756302521,94.85673453711024
142.73949579831933,93.7081981620513
142.98991596638655,92.40118373111181
143.24033613445377,90.96937494873328
143.49075630252102,89.37356881608866
143.74117647058824,87.73050563389097
143.99159663865547,86.16813187821299
144.2420168067227,84.7282318152902
144.4924369747899,79.5268915050392
144.74285714285713,73.64121749194328
144.99327731092436,67.75554347884554
145.2436974789916,61.93432549642512
145.49411764705883,56.242937977512156
145.74453781512605,50.79868951539811
145.99495798319327,45.35444105328315
146.2453781512605,40.04614573569597
146.49579831932772,34.749567452028714
146.74621848739497,29.541373031477633
146.9966386554622,24.391408270017564
147.24705882352941,19.151509224602705
147.49747899159664,13.780826750005872
147.74789915966386,8.263007362727876
147.99831932773108,2.6910368119424675
148.2487394957983,9.094947017729282e-13
148.49915966386556,9.094947017729282e-13
148.74957983193278,9.094947017729282e-13
149.0,9.094947017729282e-13
