Time,Distance_PER,Distance_SAI,Distance_NOR
4812.922877976939,126146.56447880562,125812.5311772429,124790.92233163628
4813.172886957147,126156.046694641,125823.15377506842,124795.60488128327
4813.422895937354,126164.80220521527,125832.99746806792,124801.17115811293
4813.672904917562,126173.34769679353,125842.51583141029,124807.49739931591
4813.92291389777,126181.56024087314,125851.92586221779,124814.08645352616
4814.172922877977,126189.50473246454,125861.53443040034,124820.54866387595
4814.422931858185,126197.3936255255,125871.73905887535,124826.70750227259
4814.672940838393,126205.19294526843,125882.58701283729,124832.65777260055
4814.9229498186,126213.17011650154,125893.95331623132,124838.41460444694
4815.1729587988075,126221.53640961717,125905.890404227,124843.89573314918
4815.422967779015,126230.62534400365,125918.77366371722,124849.1766792415
4815.672976759223,126240.52038513783,125932.2460132892,124854.49596092312
4815.92298573943,126251.20483751615,125946.09084628992,124860.0164861561
4816.172994719638,126262.68146720753,125960.05574433236,124865.8510800735
4816.423003699846,126274.49891664948,125974.0206423748,124872.19822435254
4816.673012680053,126287.27170048097,125988.03890748826,124879.0987912257
4816.923021660261,126300.32071004823,126002.21223684477,124886.74226583299
4817.173030640469,126312.85773119066,126016.5467898691,124894.19943913298
4817.423039620676,126324.2313718526,126031.19817206672,124901.0759902808
4817.673048600884,126333.80993149089,126046.13746849426,124907.5382006306
4817.923057581092,126342.79704720469,126061.2834773164,124913.90836663386
4818.1730665612995,126351.04276426209,126076.59961547349,124919.95576165321
4818.4230755415065,126358.1091484298,126091.48347358363,124925.72311067506
4818.673084521714,126364.22033798302,126104.99962921882,124931.31862567202
4818.923093501922,126369.7478128538,126116.81073701591,124936.8775162955
4819.173102482129,126374.9412225844,126127.94120768514,124942.5398555373
4819.423111462337,126379.78971140402,126138.43473719452,124948.5002125562
4819.673120442545,126384.46634469471,126147.90767332127,124955.22847908863
4819.923129422752,126388.7746118027,126157.1428792995,124962.5071109352
4820.17313840296,126392.94184654091,126165.96068535003,124970.27710903794
4820.423147383168,126397.15767412318,126174.40624137894,124979.01456910685
4820.673156363376,126401.7288144139,126182.70728023858,124988.85614200159
4820.923165343583,126406.60571667043,126190.84157005402,124999.33788023476
4821.173174323791,126412.12609408249,126198.83134270018,125010.66033626033
4821.4231833039985,126418.51701984236,126206.80041580097,125022.86007454994
4821.6731922842055,126425.3963495793,126214.79028284013,125035.78449524948
4821.923201264413,126433.41063664539,126223.4498362076,125049.1896343539
4822.173210244621,126441.38753199248,126232.89491377228,125063.61301874564
4822.423219224828,126448.52983800624,126243.20474432944,125078.24635281196
4822.673228205036,126454.92275048906,126254.26494558548,125093.53330202651
4822.923237185244,126460.87265075011,126266.02153933035,125109.04744136371
4823.173246165452,126466.47445409102,126278.85238301683,125124.90660010625
4823.423255145659,126471.78119912169,126291.74295667927,125141.09304461417
4823.673264125867,126476.97932697985,126304.37120980019,125157.7196469937
4823.923273106075,126482.18775442388,126316.09422762615,125174.74374952813
4824.173282086282,126487.643361345,126327.03827689885,125192.08369978156
4824.42329106649,126493.7029279702,126336.76904672376,125209.58638284415
4824.6733000466975,126500.5523059457,126345.1793101204,125227.50865090107
4824.9233090269045,126507.7095883993,126352.25236280635,125245.51720978283
4825.173318007112,126516.46693497911,126358.56594268384,125263.65309044195
4825.42332698732,126526.41278968372,126364.19358816362,125281.87586844205
4825.673335967528,126537.69690676765,126369.3089668719,125300.29117388662
4825.923344947735,126549.50920989108,126373.98448798692,125318.95765625649
4826.173353927943,126562.43401121507,126378.33013088054,125337.84094254898
4826.423362908151,126575.35881253905,126382.44389065306,125356.87533934606
4826.673371888358,126588.86484949473,126386.4223260655,125375.99110973581
4826.923380868566,126603.24977162262,126390.51206133404,125395.3959520224
4827.173389848774,126617.93004630723,126394.68667893755,125415.060527603
4827.423398828981,126633.07846936428,126399.1332136376,125434.06753119938
4827.673407809189,126648.55910693962,126403.9575473439,125449.21550814838
4827.9234167893965,126664.39754300327,126409.68151652052,125464.36348509738
4828.173425769604,126680.53328940313,126416.00393304719,125479.51146204636
4828.423434749811,126697.00198786423,126423.22021579911,125494.6594389953
4828.673443730019,126713.66283680563,126430.99484188955,125509.25019560345
4828.923452710227,126730.69677312233,126438.26369140822,125521.75769950631
4829.173461690434,126748.00527106258,126444.98657018298,125533.02552849939
4829.423470670642,126765.64062832866,126451.33583335171,125543.06015466698
4829.67347965085,126783.44598950334,126457.15209496583,125551.39961708621
4829.923488631058,126801.37393972692,126462.68180203502,125558.87220103272
4830.173497611265,126896.44536171528,126468.0095889428,125565.61932589192
4830.423506591473,126914.84577999687,126473.28984889913,125572.06068748666
4830.673515571681,126933.3298613906,126478.77521521093,125578.37139254878
4830.923524551888,126950.6155941964,126484.63397850552,125584.19777353472
4831.1735335320955,126967.14205525989,126491.87211713746,125589.69544399992
4831.423542512303,126982.2850326714,126499.69394730049,125594.69844556104
4831.67355149251,126996.26849591741,126508.65649380529,125599.29764701103
4831.923560472718,127009.04173450138,126517.84696293679,125603.73833589623
4832.173569452926,127018.78639724368,126528.0310935297,125608.07522554764
4832.423578433134,127027.12508057921,126539.37444563139,125612.77788569946
4832.673587413341,127035.4637639147,126551.21856837958,125617.74922383756
4832.923596393549,127043.53651641497,126564.00235564233,125623.38208114154
4833.173605373757,127050.92303109953,126577.28932224096,125629.8357215749
4833.423614353964,127057.8917141705,126591.07649737038,125637.23798884958
4833.673623334172,127064.67116951333,126605.32103357192,125645.27978607398
4833.92363231438,127071.30063115229,126620.18913397533,125654.2359269897
4834.173641294587,127077.80242699025,126635.53507770045,125663.99632328883
4834.423650274794,127084.15908764541,126651.18239545698,125674.80361074321
4834.673659255002,127090.68308185316,126667.10051093009,125686.35031011031
4834.92366823521,127097.53117515294,126683.56305570371,125698.85781401316
4835.173677215417,127104.90294748064,126700.31205519881,125711.72850624777
4835.423686195625,127112.46525896218,126717.40342295227,125725.15789814903
4835.673695175833,127120.88110819575,126734.75142320855,125738.97644833502
4835.92370415604,127130.64920054153,126752.25392869658,125753.39721911964
4836.173713136248,127141.44697716784,126770.01865959451,125768.5036146383
4836.423722116456,127152.85003114166,126788.0827068136,125784.06850838405
4836.673731096663,127165.08010003371,126875.96122300385,125798.52123416388
4836.923740076871,127177.69878779142,126894.39818875783,125811.8825025594
4837.173749057079,127191.45653162563,126913.01860368018,125824.1909547491
4837.4237580372865,127205.29840670439,126931.52575452194,125835.67846577834
4837.673767017493,127219.40467934692,126947.55816255083,125846.53099986687
4837.923775997701,127234.34385646234,126962.01107266522,125856.97895082744
4838.173784977909,127249.50606300545,126976.4639827796,125867.1470934311
4838.423793958116,127265.02412281987,126990.13016222752,125877.5107535294
4838.673802938324,127280.89513941144,127002.19824546287,125888.25085970401
4838.923811918532,127297.06096068743,127013.32350643289,125899.67940240492
4839.173820898739,127313.69900168052,127023.33008164048,125911.73410273876
4839.423829878947,127330.51534640715,127032.15566562327,125924.31541866553
4839.673838859155,127347.38974630118,127040.0814620766,125937.68965295376
4839.923847839363,127364.69251422242,127047.6208154796,125951.51739337968
4840.17385681957,127382.10356174383,127054.70687891658,125965.76060553038
4840.423865799778,127399.72582599755,127061.42604401686,125980.36222714407
4840.673874779985,127417.5150171133,127067.88097108845,125995.09328729627
4840.923883760192,127435.5374891254,127074.31349718763,126009.82434744845
4841.1738927404,127453.74361440795,127081.05568774807,126024.62977481484
4841.423901720608,127471.97778493298,127088.22804790123,126039.76960472444
4841.673910700815,127490.25339924329,127096.3991220137,126055.67331794527
4841.923919681023,127507.9674976203,127105.41076050837,126071.50953293579
4842.173928661231,127524.38580081909,127115.4166213568,126087.22300983773
4842.423937641439,127539.5559737201,127125.80835511797,126102.44047291954
4842.673946621646,127553.73173539044,127137.62082973063,126116.15189075367
4842.923955601854,127567.17385502845,127149.59996398387,126128.33432465004
4843.173964582062,127579.79325828352,127162.24617160062,126139.7266293044
4843.423973562269,127591.85663298194,127175.88738129221,126149.941090825
4843.673982542477,127603.2389654874,127189.70793067495,126159.60416901973
4843.923991522684,127614.20435384207,127204.12053128878,126169.09933010093
4844.174000502891,127625.04464217823,127218.87778137544,126178.34098576245
4844.424009483099,127635.5791765956,127234.08808800399,126187.31914365881
4844.674018463307,127645.86353453841,127250.02801306236,126195.73917390124
4844.924027443515,127656.07565492281,127266.14856665145,126204.06165993975
4845.174036423722,127666.54074663839,127282.42624213643,126212.31548102979
4845.42404540393,127676.78331711474,127299.17216202852,126220.50959930508
4845.674054384138,127686.72024808956,127316.07934212618,126228.86362049679
4845.924063364345,127696.65717906435,127333.26310074431,126237.75784549433
4846.174072344553,127706.59411003918,127350.63861621871,126247.30609426052
4846.424081324761,127716.50313338178,127368.27959298981,126257.50490945089
4846.674090304968,127726.06202004371,127386.13727519836,126268.3862243761
4846.9240992851755,127735.13708228093,127404.09176003741,126279.99040855262
4847.174108265383,127744.02884068969,127422.25023081865,126292.41232211272
4847.424117245591,127753.15432456482,127440.52436329726,126305.40622894512
4847.674126225798,127762.39636526165,127458.87893521375,126317.55259719233
4847.924135206006,127771.95019416075,127476.63708785942,126328.11448937697
4848.174144186214,127782.12656705297,127493.77704299241,126337.36769507143
4848.424153166421,127792.96685538908,127509.785996151,126345.70603100662
4848.674162146629,127804.31132292395,127525.10599203903,126353.73375640057
4848.924171126837,127816.12279985675,127540.05163811728,126360.46226577509
4849.174180107044,127828.78424589054,127554.01766412493,126366.09064253134
4849.424189087252,127842.14029681805,127566.71163476194,126371.55616480792
4849.67419806746,127856.03580840066,127579.01050538811,126376.81910557562
4849.924207047668,127870.28117419504,127590.59029243089,126381.47467647279
4850.1742160278745,127884.6654029488,127601.71155916314,126386.07793563341
4850.424225008082,127898.07026069309,127612.54556055962,126390.40114988475
4850.67423398829,127910.13171330107,127623.19466309398,126394.45586886037
4850.924242968497,127920.62025125361,127634.36045989042,126398.57583209997
4851.174251948705,127929.7775225251,127645.894993924,126402.95345846597
4851.424260928913,127937.93408789835,127657.42952795759,126407.6066026398
4851.67426990912,127944.81350165013,127668.96406199112,126413.15635787345
4851.924278889328,127951.3810731261,127680.51820619016,126419.17310304884
4852.174287869536,127957.42337148981,127692.1568891811,126425.6644224076
4852.424296849744,127963.34367363837,127703.28220770595,126432.96046635092
4852.674305829951,127968.88831350997,127713.92649636738,126440.5920622938
4852.924314810159,127974.23896865027,127723.5198074784,126447.6871208926
4853.1743237903665,127979.57240704529,127732.8899445142,126454.2970358383
4853.4243327705735,127984.56190222879,127741.7686643762,126460.4014394574
4853.674341750781,127989.71280612671,127750.62988365574,126466.42632774862
4853.924350730989,127995.17512713948,127759.8019227668,126471.77675997373
4854.174359711196,128000.87322741874,127769.29761705313,126477.07511846225
4854.424368691404,128007.11753677604,127779.0343850975,126483.34565895222
4854.674377671612,128014.54332900538,127789.16743913239,126489.66889703643
4854.92438665182,128022.46507817414,127799.65969599427,126495.99213512066
4855.174395632027,128031.67307365031,127811.12778877167,126503.13698753213
4855.424404612235,128040.90732618466,127823.612725231,126511.22132360794
4855.674413592443,128049.31549854799,127836.8149027393,126519.76997133438
4855.92442257265,128056.98801389677,127850.38107157941,126528.97100773883
4856.174431552858,128064.2205748016,127864.66943511047,126539.0275146703
4856.4244405330655,128069.83697119988,127878.97177295272,126550.28817835526
4856.6744495132725,128074.76426615556,127892.38474369106,126562.17225030849
4856.92445849348,128079.3750498916,127904.50672445669,126574.99144336504
4857.174467473688,128083.65466797077,127915.13795160814,126588.54444352895
4857.424476453896,128087.54605352735,127925.03762462933,126602.50027001971
4857.674485434103,128091.34531208836,127933.12251138489,126616.92541489647
4857.924494414311,128095.0057200303,127940.78702243899,126631.76151939212
4858.174503394519,128098.54966044791,127947.73846167259,126647.12907467721
4858.424512374726,128101.95961707419,127953.89315761012,126663.0101436553
4858.674521354934,128105.2086347958,127959.7568359242,126679.4102862953
4858.924530335142,128108.40264292632,127965.08561528758,126696.01194457081
4859.174539315349,128112.07825734389,127970.17996801561,126713.09658872537
4859.424548295557,128115.83066484488,127975.1828984398,126730.53760805658
4859.6745572757645,128120.32457754099,127980.14537404364,126748.1649072102
4859.924566255972,128125.19640946973,127985.20852918964,126766.01186828304
4860.174575236179,128131.05159604618,127990.67549805316,126784.28672120768
4860.424584216387,128137.423482586,127996.53434217788,126802.59425484837
4860.674593196595,128144.16391828221,128003.27135441781,126888.74873722761
4860.924602176802,128150.70322853062,128010.80320051995,126907.5185234004
4861.17461115701,128156.87856926906,128019.02272126278,126926.2319979226
4861.424620137218,128162.82638073593,128028.14698179925,126943.60299179242
4861.674629117425,128168.5467868134,128037.61833083698,126960.775425169
4861.924638097633,128173.99149332606,128047.02450026317,126975.72704439684
4862.174647077841,128179.42643406441,128055.01100563792,126989.55435551725
4862.424656058049,128185.19402337148,128061.99782181533,127002.25880340755
4862.674665038256,128191.23658771042,128068.0619493176,127013.11570655274
4862.9246740184635,128197.97702340664,128073.2038500314,127023.22774087187
4863.174682998671,128205.30304433819,128077.89164578631,127031.92614685123
4863.424691978878,128213.34104194111,128082.05284709361,127040.05577198227
4863.674700959086,128220.96901186781,128085.94401520133,127047.89054364046
4863.924709939294,128227.76230419335,128089.61880052817,127055.41956184653
4864.174718919501,128234.13682708296,128093.13712953891,127062.51597970973
4864.424727899709,128240.02848805074,128096.54190163316,127069.42339796499
4864.674736879917,128245.65709930223,128099.82119535643,127076.24429814835
4864.924745860125,128251.17411748499,128103.08699716112,127083.13522606922
4865.174754840332,128256.99597520677,128106.75309792308,127090.3327947705
4865.42476382054,128262.97203159724,128110.5517911568,127098.16220003949
4865.674772800748,128268.9480879877,128114.65943189686,127106.54874006342
4865.924781780955,128275.01395631077,128119.24131785498,127115.59803174289
4866.1747907611625,128281.66784945324,128124.45270371353,127125.74269216288
4866.42479974137,128288.84278023186,128130.00377569912,127136.16844592249
4866.674808721578,128296.7164996629,128136.43010817602,127147.24461122321
4866.924817701785,128305.37702670222,128143.10978351076,127159.19585500562
4867.174826681993,128315.09502989914,128149.42989302854,127171.84360712668
4867.424835662201,128325.58787309632,128155.34799360552,127185.02187950363
4867.674844642408,128336.0807162935,128161.01555353275,127200.29030834191
4867.924853622616,128348.304180573,128166.29642453609,127215.57678294736
4868.174862602824,128361.38452289015,128171.60115938378,127230.86325755282
4868.424871583031,128375.00437233811,128176.95151553187,127246.14973215823
4868.674880563239,128389.33317513572,128182.61576727737,127261.61391337868
4868.924889543447,128403.80684114051,128188.47688024183,127277.49763420087
4869.1748985236545,128418.76763976693,128194.99820205648,127293.82636843855
4869.4249075038615,128434.40267102096,128202.54992978534,127310.4272130056
4869.674916484069,128450.40915375654,128210.380530582,127327.45078699803
4869.924925464277,128466.59808696338,128218.09699610814,127344.5560090643
4870.174934444484,128483.1655613296,128225.18448087576,127361.95249424862
4870.424943424692,128499.92127735868,128231.9118619355,127379.56162845112
4870.6749524049,128517.04852474172,128237.70384416936,127397.29497083045
4870.924961385107,128534.49027071848,128243.193170607,127415.43028843052
4871.174970365315,128552.0089501146,128248.68249704468,127433.60700875625
4871.424979345523,128569.93711928595,128254.118472289,127451.98743655074
4871.674988325731,128587.86528845734,128259.50940305942,127470.33010909898
4871.924997305938,128605.8943498264,128265.01595720061,127487.08971711244
4872.175006286146,128624.1068706155,128271.19012284579,127503.20665482846
4872.4250152663535,128642.48589186763,128277.48770914324,127518.51087576107
4872.6750242465605,128661.02919600406,128284.32007583731,127533.11462978502
4872.925033226768,128679.77876961353,128291.1991051706,127546.6640050035
4873.175042206976,128698.81876322968,128298.0781345039,127559.38945530393
4873.425051187183,128718.00972427457,128306.8786753616,127571.43005970176
4873.675060167391,128737.27793587238,128317.12453144074,127583.02708959147
4873.925069147599,128756.63013063125,128328.10318431609,127594.33791194126
4874.175078127807,128776.11959796931,128340.11189575984,127605.34182396073
4874.425087108014,128794.81214644633,128352.67116574978,127616.04235618451
4874.675096088222,128810.48577857585,128365.99784615144,127626.55588184235
4874.92510506843,128825.61976922904,128380.24230083148,127636.63105828686
4875.175114048637,128839.30910770482,128394.94503871391,127646.70623473133
4875.425123028845,128852.38009758755,128409.8789522055,127656.78141117585
4875.6751320090525,128863.89201451,128425.44056800877,127667.08796873954
4875.9251409892595,128874.58254225002,128441.27439980357,127677.54010108208
4876.175149969467,128882.92122558554,128457.55934176751,127688.13676488567
4876.425158949675,128890.71062475386,128474.16629137009,127698.76781313402
4876.675167929883,128897.86017083122,128491.01272801337,127709.09392787109
4876.92517691009,128904.50382001302,128508.31452906369,127718.84020503244
4877.175185890298,128910.30982756714,128525.75661379268,127728.33585640938
4877.425194870506,128915.95690121464,128543.48776630808,127737.50774117265
4877.675203850713,128921.4465344105,128561.37496581611,127746.21448055684
4877.925212830921,128926.6225082324,128579.36567880199,127754.88508529878
4878.175221811129,128931.44823498993,128597.57319262772,127763.76037679426
4878.425230791336,128935.94731874797,128615.97978387905,127772.89187181041
4878.675239771544,128940.25563847134,128634.60180268023,127782.3670315144
4878.9252487517515,128944.67687207411,128653.38745207882,127792.44107600904
4879.175257731959,128949.46085892919,128672.28984730285,127802.87416909343
4879.425266712166,128954.87825580461,128691.37569169515,127814.42893219029
4879.675275692374,128960.97287457397,128710.64498525583,127826.51914392368
4879.925284672582,128967.82805941874,128730.10082579442,127839.3373592748
4880.175293652789,128975.43446785856,128749.69357141614,127852.7147398603
4880.425302632997,128983.90812811938,128768.93800683603,127866.49013235455
4880.675311613205,128993.38969905257,128787.00414447901,127880.45641142588
4880.925320593412,129004.12427480902,128804.35904298209,127894.1535903513
4881.17532957362,129015.19300728575,128819.73784926973,127906.26380868764
4881.425338553828,129027.63154326123,128833.84153344586,127917.1727928379
4881.675347534036,129040.21084025496,128845.93194863766,127926.8772734712
4881.925356514243,129053.37385905984,128857.37051994244,127935.00689860225
4882.1753654944505,129067.16628442852,128867.75136205692,127942.76541218637
4882.425374474658,129081.23440368107,128877.17606121446,127949.66321404911
4882.675383454865,129095.91948554007,128884.7751281142,127955.98197653326
4882.925392435073,129111.12081807999,128892.04018424587,127962.09656637543
4883.175401415281,129126.19282510942,128898.74355947597,127968.00493321932
4883.425410395488,129140.46479006554,128904.8338944687,127973.67337523025
4883.675419375696,129153.31914490892,128910.47393697078,127979.34849941332
4883.925428355904,129165.37610692829,128915.71430975548,127984.55290713994
4884.175437336112,129176.3235836873,128920.67852111024,127989.62523734994
4884.425446316319,129186.60795980107,128925.3389691894,127994.92800266878
4884.675455296527,129196.86135734686,128929.71213861476,128000.48672070712
4884.925464276735,129207.2121005142,128933.85999553963,128006.64063692202
4885.175473256942,129217.88218913495,128938.0797869007,128013.24249808729
4885.4254822371495,129229.34787872128,128942.5739305921,128020.49560446163
4885.675491217357,129241.48727066217,128947.41423472883,128028.52374974401
4885.925500197564,129254.06728653783,128952.9559465862,128037.14712324277
4886.175509177772,129267.23977708661,128959.36626198849,128046.24952403059
4886.42551815798,129281.12426663114,128966.66220219046,128054.57949803861
4886.675527138188,129295.30021508323,128974.79416630969,128062.19390451311
4886.925536118395,129309.89140983755,128984.73054201329,128069.21756311992
4887.175545098603,129324.62308373033,128994.91023233092,128074.9253654669
4887.425554078811,129339.25383311693,129005.88553386585,128079.09440399567
4887.675563059018,129353.76227622351,129017.55693997715,128083.2634425244
4887.925572039226,129368.27202017274,129029.86111504537,128087.43248105317
4888.175581019434,129383.19752376441,129043.00257072362,128091.44428492276
4888.425589999641,129398.49711159304,129056.8301145349,128095.27225083543
4888.6755989798485,129414.02317905954,129071.02435742233,128098.88181342854
4888.925607960056,129429.78601521249,129085.69489825479,128102.35601220252
4889.175616940264,129443.82279882731,129100.89721027798,128105.64592255176
4889.425625920471,129456.31958078538,129115.70054673633,128108.73973223042
4889.675634900679,129467.81007296263,129129.61810352103,128111.79702715151
4889.925643880887,129478.36692226374,129142.54234045022,128115.00100996278
4890.175652861094,129488.06947521426,129154.41055622575,128118.7599823011
4890.425661841302,129497.24202688332,129165.00845126338,128123.05314017506
4890.67567082151,129506.20379696522,129175.17829172227,128127.95778498656
4890.925679801717,129514.80467901606,129184.9756971363,128133.3547755079
4891.175688781925,129523.17343764212,129194.95841420014,128139.40675897039
4891.425697762133,129531.11601183383,129205.05696428822,128145.6933059481
4891.6757067423405,129538.90848014082,129215.56870721065,128151.92158965397
4891.9257157225475,129546.61993402573,129226.96536081316,128157.75824359422
4892.175724702755,129554.6380973835,129238.78631102617,128163.45806120415
4892.425733682963,129563.171556547,129251.25766375866,128168.87781129155
4892.67574266317,129572.40779494995,129264.112415543,128174.15929731258
4892.925751643378,129582.54053538208,129277.78741684894,128179.39039973434
4893.175760623586,129593.34499661325,129291.91618520228,128184.63991861424
4893.425769603793,129604.87724474723,129306.28113369242,128190.254257936
4893.675778584001,129617.10731363934,129320.78694143982,128196.16039585174
4893.925787564209,129629.5713541248,129335.3890462334,128202.43137417603
4894.175796544417,129641.8709120447,129350.12278202797,128209.13594688333
4894.425805524624,129653.94714808388,129365.02062762779,128216.70469062557
4894.675814504832,129665.34334864242,129380.3073594795,128224.25230624761
4894.9258234850395,129674.72313216752,129395.72573231575,128231.2397944918
4895.1758324652465,129683.46209721336,129411.15523235928,128237.67694449218
4895.425841445454,129690.75855068337,129426.67309726047,128243.81783813222
4895.675850425662,129696.94307415721,129441.29665393519,128249.72397604796
4895.925859405869,129702.76769207104,129453.87346514045,128255.43127530499
4896.175868386077,129707.92519934353,129465.61547540696,128260.97672855291
4896.425877366285,129712.96141399725,129476.315331768,128266.43292351456
4896.675886346493,129717.6171788596,129486.33177032198,128271.97619269944
4896.9258953267,129721.86954050655,129495.68496336526,128277.74336266422
4897.175904306908,129726.10837120212,129504.68792891584,128284.01048013537
4897.425913287116,129730.1965791983,129513.33551962199,128290.6114578059
4897.675922267323,129734.49035430899,129521.32099116556,128298.02534425924
4897.925931247531,129738.98319703383,129529.11144968525,128306.39010427149
4898.1759402277385,129743.83497339081,129536.78902018281,128315.41214091155
4898.425949207945,129749.32460658668,129544.43238610865,128325.13989747863
4898.675958188153,129755.58790234319,129552.24323959653,128335.83634110956
