[128 LSTM|128 LSTM|256 LSTM|512 LSTM],mean_squared_error,32,100,42,819.46630859375
[256 LSTM|512 LSTM|128 LSTM|256 LSTM],mean_squared_error,32,100,32,826.271240234375
[128 LSTM|128 LSTM|512 LSTM|256 LSTM],mean_squared_error,32,100,42,825.4359130859375
[128 LSTM|512 LSTM|128 LSTM|256 LSTM],mean_squared_error,32,100,32,826.7440185546875
[512 LSTM|128 LSTM|128 LSTM],mean_squared_error,32,100,65,826.9763793945312
[512 LSTM|256 LSTM|256 LSTM|512 LSTM],mean_squared_error,32,100,42,819.7725219726562
[128 LSTM|128 LSTM|128 LSTM|128 LSTM],mean_squared_error,32,100,65,826.481201171875
[256 LSTM|256 LSTM|128 LSTM|256 LSTM],mean_squared_error,32,100,42,825.7348022460938
[256 LSTM|512 LSTM|128 LSTM],mean_squared_error,32,100,65,826.9700927734375
[256 LSTM|512 LSTM],mean_squared_error,32,100,42,820.412353515625
[512 LSTM|128 LSTM|512 LSTM|512 LSTM],mean_squared_error,32,100,42,820.0215454101562
[128 LSTM|512 LSTM|512 LSTM],mean_squared_error,32,100,42,820.0833740234375
[512 LSTM|128 LSTM|512 LSTM|128 LSTM],mean_squared_error,32,100,65,826.9749145507812
[128 LSTM|128 LSTM|256 LSTM|256 LSTM],mean_squared_error,32,100,32,826.3030395507812
[256 LSTM|256 LSTM|512 LSTM],mean_squared_error,32,100,42,819.7606201171875
[256 LSTM|512 LSTM|256 LSTM|256 LSTM],mean_squared_error,32,100,32,826.4186401367188
[512 LSTM|512 LSTM|512 LSTM|128 LSTM],mean_squared_error,32,100,65,826.9774780273438
[256 LSTM|128 LSTM|128 LSTM|256 LSTM],mean_squared_error,32,100,32,826.2792358398438
[128 LSTM|128 LSTM|128 LSTM],mean_squared_error,32,100,65,826.9744262695312
[512 LSTM|512 LSTM|128 LSTM|256 LSTM],mean_squared_error,32,100,32,826.398193359375
[256 LSTM|128 LSTM],mean_squared_error,32,100,65,826.9752807617188
[256 LSTM|128 LSTM|128 LSTM|512 LSTM],mean_squared_error,32,100,42,818.9216918945312
[256 LSTM|256 LSTM|512 LSTM|256 LSTM],mean_squared_error,32,100,32,826.5252075195312
[256 LSTM|128 LSTM|128 LSTM],mean_squared_error,32,100,65,826.973388671875
[512 LSTM|512 LSTM|512 LSTM|512 LSTM],mean_squared_error,32,100,42,819.9644165039062
[256 LSTM|512 LSTM|512 LSTM|512 LSTM],mean_squared_error,32,100,42,819.75927734375
[256 LSTM],mean_squared_error,32,100,100,807.7891235351562
[128 LSTM|128 LSTM],mean_squared_error,32,100,65,826.9718627929688
