Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate
0 days 00:34:15.589000,33,,1,0 days 00:00:02.014000,,,0 days 00:00:37.140000,0 days 00:00:16.756000,,0 days 00:33:58.878000,0 days 00:34:15.761000,304.0,251.0,297.0,215.0,False,SOFT,4.0,True,1,0 days 00:32:59.284000,Red Bull Racing,VER,1,False,2019-11-17 17:13:00.100
0 days 00:35:28.688000,33,0 days 00:01:13.099000,2,,,0 days 00:00:19.026000,0 days 00:00:37.303000,0 days 00:00:16.770000,0 days 00:34:34.615000,0 days 00:35:11.918000,0 days 00:35:28.688000,298.0,253.0,301.0,287.0,False,SOFT,5.0,True,1,0 days 00:34:15.589000,Red Bull Racing,VER,1,True,2019-11-17 17:14:16.405
0 days 00:36:41.695000,33,0 days 00:01:13.007000,3,,,0 days 00:00:18.991000,0 days 00:00:37.266000,0 days 00:00:16.750000,0 days 00:35:47.679000,0 days 00:36:24.945000,0 days 00:36:41.695000,300.0,255.0,301.0,281.0,False,SOFT,6.0,True,1,0 days 00:35:28.688000,Red Bull Racing,VER,1,True,2019-11-17 17:15:29.504
0 days 00:37:55.031000,33,0 days 00:01:13.336000,4,,,0 days 00:00:18.917000,0 days 00:00:37.620000,0 days 00:00:16.799000,0 days 00:37:00.612000,0 days 00:37:38.232000,0 days 00:37:55.031000,298.0,255.0,300.0,286.0,False,SOFT,7.0,True,1,0 days 00:36:41.695000,Red Bull Racing,VER,1,True,2019-11-17 17:16:42.511
0 days 00:39:08.493000,33,0 days 00:01:13.462000,5,,,0 days 00:00:19.020000,0 days 00:00:37.605000,0 days 00:00:16.837000,0 days 00:38:14.051000,0 days 00:38:51.656000,0 days 00:39:08.493000,299.0,256.0,301.0,283.0,False,SOFT,8.0,True,1,0 days 00:37:55.031000,Red Bull Racing,VER,1,True,2019-11-17 17:17:55.847
0 days 00:40:21.986000,33,0 days 00:01:13.493000,6,,,0 days 00:00:18.964000,0 days 00:00:37.678000,0 days 00:00:16.851000,0 days 00:39:27.457000,0 days 00:40:05.135000,0 days 00:40:21.986000,300.0,256.0,302.0,284.0,False,SOFT,9.0,True,1,0 days 00:39:08.493000,Red Bull Racing,VER,1,True,2019-11-17 17:19:09.309
0 days 00:41:35.591000,33,0 days 00:01:13.605000,7,,,0 days 00:00:18.922000,0 days 00:00:37.748000,0 days 00:00:16.935000,0 days 00:40:40.908000,0 days 00:41:18.656000,0 days 00:41:35.591000,301.0,254.0,302.0,287.0,False,SOFT,10.0,True,1,0 days 00:40:21.986000,Red Bull Racing,VER,1,True,2019-11-17 17:20:22.802
0 days 00:42:49.109000,33,0 days 00:01:13.518000,8,,,0 days 00:00:18.914000,0 days 00:00:37.693000,0 days 00:00:16.911000,0 days 00:41:54.505000,0 days 00:42:32.198000,0 days 00:42:49.109000,,255.0,303.0,288.0,False,SOFT,11.0,True,1,0 days 00:41:35.591000,Red Bull Racing,VER,2,True,2019-11-17 17:21:36.407
0 days 00:44:02.792000,33,0 days 00:01:13.683000,9,,,0 days 00:00:19.011000,0 days 00:00:37.790000,0 days 00:00:16.882000,0 days 00:43:08.120000,0 days 00:43:45.910000,0 days 00:44:02.792000,300.0,253.0,303.0,283.0,False,SOFT,12.0,True,1,0 days 00:42:49.109000,Red Bull Racing,VER,1,True,2019-11-17 17:22:49.925
0 days 00:45:16.511000,33,0 days 00:01:13.719000,10,,,0 days 00:00:18.929000,0 days 00:00:37.874000,0 days 00:00:16.916000,0 days 00:44:21.721000,0 days 00:44:59.595000,0 days 00:45:16.511000,303.0,256.0,303.0,287.0,False,SOFT,13.0,True,1,0 days 00:44:02.792000,Red Bull Racing,VER,1,True,2019-11-17 17:24:03.608
0 days 00:46:29.995000,33,0 days 00:01:13.484000,11,,,0 days 00:00:18.889000,0 days 00:00:37.691000,0 days 00:00:16.904000,0 days 00:45:35.400000,0 days 00:46:13.091000,0 days 00:46:29.995000,305.0,257.0,304.0,289.0,False,SOFT,14.0,True,1,0 days 00:45:16.511000,Red Bull Racing,VER,1,True,2019-11-17 17:25:17.327
0 days 00:47:43.606000,33,0 days 00:01:13.611000,12,,,0 days 00:00:18.956000,0 days 00:00:37.733000,0 days 00:00:16.922000,0 days 00:46:48.951000,0 days 00:47:26.684000,0 days 00:47:43.606000,304.0,256.0,304.0,288.0,False,SOFT,15.0,True,1,0 days 00:46:29.995000,Red Bull Racing,VER,1,True,2019-11-17 17:26:30.811
0 days 00:48:57.270000,33,0 days 00:01:13.664000,13,,,0 days 00:00:18.966000,0 days 00:00:37.772000,0 days 00:00:16.926000,0 days 00:48:02.572000,0 days 00:48:40.344000,0 days 00:48:57.270000,300.0,255.0,303.0,289.0,False,SOFT,16.0,True,1,0 days 00:47:43.606000,Red Bull Racing,VER,1,True,2019-11-17 17:27:44.422
0 days 00:50:10.916000,33,0 days 00:01:13.646000,14,,,0 days 00:00:19.001000,0 days 00:00:37.696000,0 days 00:00:16.949000,0 days 00:49:16.271000,0 days 00:49:53.967000,0 days 00:50:10.916000,301.0,255.0,304.0,,False,SOFT,17.0,True,1,0 days 00:48:57.270000,Red Bull Racing,VER,1,True,2019-11-17 17:28:58.086
0 days 00:51:24.472000,33,0 days 00:01:13.556000,15,,,0 days 00:00:18.890000,0 days 00:00:37.720000,0 days 00:00:16.946000,0 days 00:50:29.806000,0 days 00:51:07.526000,0 days 00:51:24.472000,303.0,254.0,305.0,292.0,False,SOFT,18.0,True,1,0 days 00:50:10.916000,Red Bull Racing,VER,1,True,2019-11-17 17:30:11.732
0 days 00:52:37.966000,33,0 days 00:01:13.494000,16,,,0 days 00:00:18.930000,0 days 00:00:37.632000,0 days 00:00:16.932000,0 days 00:51:43.402000,0 days 00:52:21.034000,0 days 00:52:37.966000,304.0,255.0,304.0,289.0,False,SOFT,19.0,True,1,0 days 00:51:24.472000,Red Bull Racing,VER,1,True,2019-11-17 17:31:25.288
0 days 00:53:51.655000,33,0 days 00:01:13.689000,17,,,0 days 00:00:18.898000,0 days 00:00:37.826000,0 days 00:00:16.965000,0 days 00:52:56.864000,0 days 00:53:34.690000,0 days 00:53:51.655000,306.0,254.0,304.0,290.0,False,SOFT,20.0,True,1,0 days 00:52:37.966000,Red Bull Racing,VER,1,True,2019-11-17 17:32:38.782
0 days 00:55:05.556000,33,0 days 00:01:13.901000,18,,,0 days 00:00:18.951000,0 days 00:00:37.938000,0 days 00:00:17.012000,0 days 00:54:10.606000,0 days 00:54:48.544000,0 days 00:55:05.556000,305.0,254.0,304.0,291.0,False,SOFT,21.0,True,1,0 days 00:53:51.655000,Red Bull Racing,VER,1,True,2019-11-17 17:33:52.471
0 days 00:56:19.524000,33,0 days 00:01:13.968000,19,,,0 days 00:00:18.937000,0 days 00:00:37.987000,0 days 00:00:17.044000,0 days 00:55:24.493000,0 days 00:56:02.480000,0 days 00:56:19.524000,,255.0,305.0,294.0,False,SOFT,22.0,True,1,0 days 00:55:05.556000,Red Bull Racing,VER,1,True,2019-11-17 17:35:06.372
0 days 00:57:33.539000,33,0 days 00:01:14.015000,20,,,0 days 00:00:18.973000,0 days 00:00:37.926000,0 days 00:00:17.116000,0 days 00:56:38.497000,0 days 00:57:16.423000,0 days 00:57:33.539000,304.0,254.0,308.0,291.0,False,SOFT,23.0,True,1,0 days 00:56:19.524000,Red Bull Racing,VER,1,True,2019-11-17 17:36:20.340
0 days 00:58:51.680000,33,0 days 00:01:18.141000,21,,0 days 00:58:50.133000,0 days 00:00:18.788000,0 days 00:00:38.151000,0 days 00:00:21.202000,0 days 00:57:52.327000,0 days 00:58:30.478000,0 days 00:58:51.680000,313.0,250.0,,303.0,False,SOFT,24.0,True,1,0 days 00:57:33.539000,Red Bull Racing,VER,1,False,2019-11-17 17:37:34.355
0 days 01:00:21.808000,33,0 days 00:01:30.128000,22,0 days 00:59:11.624000,,0 days 00:00:36.506000,0 days 00:00:36.904000,0 days 00:00:16.718000,0 days 00:59:28.186000,0 days 01:00:05.090000,0 days 01:00:21.808000,312.0,244.0,330.0,,False,SOFT,1.0,True,2,0 days 00:58:51.680000,Red Bull Racing,VER,1,False,2019-11-17 17:38:52.496
0 days 01:01:34.256000,33,0 days 00:01:12.448000,23,,,0 days 00:00:18.469000,0 days 00:00:37.229000,0 days 00:00:16.750000,0 days 01:00:40.277000,0 days 01:01:17.506000,0 days 01:01:34.256000,310.0,252.0,300.0,322.0,False,SOFT,2.0,True,2,0 days 01:00:21.808000,Red Bull Racing,VER,1,True,2019-11-17 17:40:22.624
0 days 01:02:46.923000,33,0 days 00:01:12.667000,24,,,0 days 00:00:18.799000,0 days 00:00:37.206000,0 days 00:00:16.662000,0 days 01:01:53.055000,0 days 01:02:30.261000,0 days 01:02:46.923000,303.0,254.0,306.0,290.0,False,SOFT,3.0,True,2,0 days 01:01:34.256000,Red Bull Racing,VER,1,True,2019-11-17 17:41:35.072
0 days 01:03:59.560000,33,0 days 00:01:12.637000,25,,,0 days 00:00:18.787000,0 days 00:00:37.189000,0 days 00:00:16.661000,0 days 01:03:05.710000,0 days 01:03:42.899000,0 days 01:03:59.560000,307.0,257.0,309.0,291.0,False,SOFT,4.0,True,2,0 days 01:02:46.923000,Red Bull Racing,VER,1,True,2019-11-17 17:42:47.739
0 days 01:05:13.020000,33,0 days 00:01:13.460000,26,,,0 days 00:00:18.747000,0 days 00:00:37.796000,0 days 00:00:16.917000,0 days 01:04:18.307000,0 days 01:04:56.103000,0 days 01:05:13.020000,306.0,251.0,321.0,301.0,False,SOFT,5.0,True,2,0 days 01:03:59.560000,Red Bull Racing,VER,1,True,2019-11-17 17:44:00.376
0 days 01:06:25.947000,33,0 days 00:01:12.927000,27,,,0 days 00:00:18.723000,0 days 00:00:37.450000,0 days 00:00:16.754000,0 days 01:05:31.743000,0 days 01:06:09.193000,0 days 01:06:25.947000,302.0,257.0,304.0,306.0,False,SOFT,6.0,True,2,0 days 01:05:13.020000,Red Bull Racing,VER,1,True,2019-11-17 17:45:13.836
0 days 01:07:39.054000,33,0 days 00:01:13.107000,28,,,0 days 00:00:18.925000,0 days 00:00:37.472000,0 days 00:00:16.710000,0 days 01:06:44.872000,0 days 01:07:22.344000,0 days 01:07:39.054000,303.0,255.0,305.0,287.0,False,SOFT,7.0,True,2,0 days 01:06:25.947000,Red Bull Racing,VER,1,True,2019-11-17 17:46:26.763
0 days 01:08:52.231000,33,0 days 00:01:13.177000,29,,,0 days 00:00:18.841000,0 days 00:00:37.597000,0 days 00:00:16.739000,0 days 01:07:57.895000,0 days 01:08:35.492000,0 days 01:08:52.231000,302.0,256.0,306.0,290.0,False,SOFT,8.0,True,2,0 days 01:07:39.054000,Red Bull Racing,VER,1,True,2019-11-17 17:47:39.870
0 days 01:10:04.979000,33,0 days 00:01:12.748000,30,,,0 days 00:00:18.765000,0 days 00:00:37.308000,0 days 00:00:16.675000,0 days 01:09:10.996000,0 days 01:09:48.304000,0 days 01:10:04.979000,306.0,255.0,306.0,287.0,False,SOFT,9.0,True,2,0 days 01:08:52.231000,Red Bull Racing,VER,1,True,2019-11-17 17:48:53.047
0 days 01:11:17.559000,33,0 days 00:01:12.580000,31,,,0 days 00:00:18.764000,0 days 00:00:37.194000,0 days 00:00:16.622000,0 days 01:10:23.743000,0 days 01:11:00.937000,0 days 01:11:17.559000,,257.0,309.0,288.0,False,SOFT,10.0,True,2,0 days 01:10:04.979000,Red Bull Racing,VER,1,True,2019-11-17 17:50:05.795
