Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate
0 days 00:35:44.615000,16,,1.0,0 days 00:00:07.751000,,,0 days 00:01:02.080000,0 days 00:00:41.784000,,0 days 00:35:02.831000,0 days 00:35:45.064000,318.0,150.0,154.0,304.0,False,SOFT,4.0,False,1,0 days 00:33:26.693000,Ferrari,LEC,24,False,2019-09-01 13:13:26.907
0 days 00:38:43.880000,16,,2.0,,,0 days 00:01:01.565000,0 days 00:01:15.830000,0 days 00:00:41.921000,0 days 00:36:46.253000,0 days 00:38:01.959000,0 days 00:38:44.298000,231.0,179.0,172.0,91.0,False,SOFT,5.0,False,1,0 days 00:35:44.615000,Ferrari,LEC,4,False,2019-09-01 13:15:44.829
0 days 00:41:46.053000,16,,3.0,,,0 days 00:00:53.749000,0 days 00:01:15.827000,0 days 00:00:52.617000,0 days 00:39:37.664000,0 days 00:40:53.436000,0 days 00:41:46.183000,230.0,90.0,166.0,99.0,False,SOFT,6.0,False,1,0 days 00:38:43.880000,Ferrari,LEC,4,False,2019-09-01 13:18:44.094
0 days 00:44:39.519000,16,,4.0,,,0 days 00:00:43.045000,0 days 00:01:16.287000,0 days 00:00:54.175000,0 days 00:42:29.143000,0 days 00:43:45.363000,0 days 00:44:39.922000,258.0,108.0,220.0,187.0,False,SOFT,7.0,False,1,0 days 00:41:46.053000,Ferrari,LEC,4,False,2019-09-01 13:21:46.267
0 days 00:46:29.204000,16,0 days 00:01:49.685000,5.0,,,0 days 00:00:31.398000,0 days 00:00:48.596000,0 days 00:00:29.691000,0 days 00:45:10.917000,0 days 00:45:59.513000,0 days 00:46:29.204000,314.0,194.0,218.0,307.0,False,SOFT,8.0,False,1,0 days 00:44:39.519000,Ferrari,LEC,1,False,2019-09-01 13:24:39.733
0 days 00:48:18.762000,16,0 days 00:01:49.558000,6.0,,,0 days 00:00:31.569000,0 days 00:00:48.377000,0 days 00:00:29.612000,0 days 00:47:00.773000,0 days 00:47:49.150000,0 days 00:48:18.762000,309.0,195.0,217.0,306.0,False,SOFT,9.0,False,1,0 days 00:46:29.204000,Ferrari,LEC,1,True,2019-09-01 13:26:29.418
0 days 00:50:08.250000,16,0 days 00:01:49.488000,7.0,,,0 days 00:00:31.504000,0 days 00:00:48.492000,0 days 00:00:29.492000,0 days 00:48:50.266000,0 days 00:49:38.758000,0 days 00:50:08.250000,314.0,197.0,217.0,307.0,False,SOFT,10.0,False,1,0 days 00:48:18.762000,Ferrari,LEC,1,True,2019-09-01 13:28:18.976
0 days 00:51:57.702000,16,0 days 00:01:49.452000,8.0,,,0 days 00:00:31.463000,0 days 00:00:48.386000,0 days 00:00:29.603000,0 days 00:50:39.713000,0 days 00:51:28.099000,0 days 00:51:57.702000,315.0,195.0,216.0,309.0,False,SOFT,11.0,False,1,0 days 00:50:08.250000,Ferrari,LEC,1,True,2019-09-01 13:30:08.464
0 days 00:53:47.793000,16,0 days 00:01:50.091000,9.0,,,0 days 00:00:31.499000,0 days 00:00:49.034000,0 days 00:00:29.558000,0 days 00:52:29.201000,0 days 00:53:18.235000,0 days 00:53:47.793000,316.0,195.0,218.0,308.0,False,SOFT,12.0,False,1,0 days 00:51:57.702000,Ferrari,LEC,1,True,2019-09-01 13:31:57.916
0 days 00:55:37.461000,16,0 days 00:01:49.668000,10.0,,,0 days 00:00:31.543000,0 days 00:00:48.559000,0 days 00:00:29.566000,0 days 00:54:19.336000,0 days 00:55:07.895000,0 days 00:55:37.461000,312.0,196.0,218.0,307.0,False,SOFT,13.0,False,1,0 days 00:53:47.793000,Ferrari,LEC,1,True,2019-09-01 13:33:48.007
