Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate
0 days 00:35:11.557000,44,,1,0 days 00:00:07.776000,,,0 days 00:00:42.993000,0 days 00:00:23.801000,,0 days 00:34:48.556000,0 days 00:35:11.659000,239.0,251.0,277.0,264.0,False,SOFT,4.0,False,1,0 days 00:33:31.386000,Mercedes,HAM,2,False,2019-03-31 15:13:31.471
0 days 00:36:49.550000,44,0 days 00:01:37.993000,2,,,0 days 00:00:31.473000,0 days 00:00:42.727000,0 days 00:00:23.793000,0 days 00:35:43.030000,0 days 00:36:25.757000,0 days 00:36:49.550000,235.0,245.0,280.0,305.0,False,SOFT,5.0,False,1,0 days 00:35:11.557000,Mercedes,HAM,2,True,2019-03-31 15:15:11.642
0 days 00:38:26.309000,44,0 days 00:01:36.759000,3,,,0 days 00:00:30.677000,0 days 00:00:42.383000,0 days 00:00:23.699000,0 days 00:37:20.227000,0 days 00:38:02.610000,0 days 00:38:26.309000,233.0,247.0,279.0,287.0,False,SOFT,6.0,False,1,0 days 00:36:49.550000,Mercedes,HAM,1,True,2019-03-31 15:16:49.635
0 days 00:40:03.878000,44,0 days 00:01:37.569000,4,,,0 days 00:00:30.920000,0 days 00:00:42.480000,0 days 00:00:24.169000,0 days 00:38:57.229000,0 days 00:39:39.709000,0 days 00:40:03.878000,234.0,241.0,278.0,285.0,False,SOFT,7.0,False,1,0 days 00:38:26.309000,Mercedes,HAM,2,True,2019-03-31 15:18:26.394
0 days 00:41:40.845000,44,0 days 00:01:36.967000,5,,,0 days 00:00:30.881000,0 days 00:00:42.314000,0 days 00:00:23.772000,0 days 00:40:34.759000,0 days 00:41:17.073000,0 days 00:41:40.845000,236.0,244.0,280.0,289.0,False,SOFT,8.0,False,1,0 days 00:40:03.878000,Mercedes,HAM,1,True,2019-03-31 15:20:03.963
0 days 00:43:17.874000,44,0 days 00:01:37.029000,6,,,0 days 00:00:30.666000,0 days 00:00:42.419000,0 days 00:00:23.944000,0 days 00:42:11.511000,0 days 00:42:53.930000,0 days 00:43:17.874000,,241.0,280.0,301.0,False,SOFT,9.0,False,1,0 days 00:41:40.845000,Mercedes,HAM,2,True,2019-03-31 15:21:40.930
0 days 00:44:55.511000,44,0 days 00:01:37.637000,7,,,0 days 00:00:30.659000,0 days 00:00:43.040000,0 days 00:00:23.938000,0 days 00:43:48.533000,0 days 00:44:31.573000,0 days 00:44:55.511000,234.0,245.0,279.0,290.0,False,SOFT,10.0,False,1,0 days 00:43:17.874000,Mercedes,HAM,1,True,2019-03-31 15:23:17.959
0 days 00:46:33.006000,44,0 days 00:01:37.495000,8,,,0 days 00:00:30.813000,0 days 00:00:42.610000,0 days 00:00:24.072000,0 days 00:45:26.324000,0 days 00:46:08.934000,0 days 00:46:33.006000,,247.0,280.0,285.0,False,SOFT,11.0,False,1,0 days 00:44:55.511000,Mercedes,HAM,1,True,2019-03-31 15:24:55.596
0 days 00:48:10.314000,44,0 days 00:01:37.308000,9,,,0 days 00:00:30.761000,0 days 00:00:42.589000,0 days 00:00:23.958000,0 days 00:47:03.767000,0 days 00:47:46.356000,0 days 00:48:10.314000,,248.0,280.0,290.0,False,SOFT,12.0,False,1,0 days 00:46:33.006000,Mercedes,HAM,1,True,2019-03-31 15:26:33.091
0 days 00:49:48.665000,44,0 days 00:01:38.351000,10,,,0 days 00:00:30.622000,0 days 00:00:43.680000,0 days 00:00:24.049000,0 days 00:48:40.936000,0 days 00:49:24.616000,0 days 00:49:48.665000,,248.0,279.0,288.0,False,SOFT,13.0,False,1,0 days 00:48:10.314000,Mercedes,HAM,1,True,2019-03-31 15:28:10.399
0 days 00:51:25.981000,44,0 days 00:01:37.316000,11,,,0 days 00:00:30.647000,0 days 00:00:42.773000,0 days 00:00:23.896000,0 days 00:50:19.312000,0 days 00:51:02.085000,0 days 00:51:25.981000,229.0,246.0,281.0,298.0,False,SOFT,14.0,False,1,0 days 00:49:48.665000,Mercedes,HAM,1,True,2019-03-31 15:29:48.750
0 days 00:53:03.264000,44,0 days 00:01:37.283000,12,,,0 days 00:00:30.615000,0 days 00:00:42.716000,0 days 00:00:23.952000,0 days 00:51:56.596000,0 days 00:52:39.312000,0 days 00:53:03.264000,,249.0,288.0,301.0,False,SOFT,15.0,False,1,0 days 00:51:25.981000,Mercedes,HAM,2,True,2019-03-31 15:31:26.066
0 days 00:54:43.984000,44,0 days 00:01:40.720000,13,,0 days 00:54:42.260000,0 days 00:00:30.870000,0 days 00:00:43.096000,0 days 00:00:26.754000,0 days 00:53:34.134000,0 days 00:54:17.230000,0 days 00:54:43.984000,228.0,249.0,,315.0,False,SOFT,16.0,False,1,0 days 00:53:03.264000,Mercedes,HAM,2,False,2019-03-31 15:33:03.349
0 days 00:56:38.269000,44,0 days 00:01:54.285000,14,0 days 00:55:06.495000,,0 days 00:00:50.318000,0 days 00:00:40.970000,0 days 00:00:22.997000,0 days 00:55:34.302000,0 days 00:56:15.272000,0 days 00:56:38.269000,238.0,249.0,281.0,222.0,False,SOFT,1.0,True,2,0 days 00:54:43.984000,Mercedes,HAM,1,False,2019-03-31 15:34:44.069
0 days 00:58:13.120000,44,0 days 00:01:34.851000,15,,,0 days 00:00:30.039000,0 days 00:00:41.342000,0 days 00:00:23.470000,0 days 00:57:08.308000,0 days 00:57:49.650000,0 days 00:58:13.120000,236.0,246.0,295.0,300.0,False,SOFT,2.0,True,2,0 days 00:56:38.269000,Mercedes,HAM,1,True,2019-03-31 15:36:38.354
