Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate
0 days 00:34:40.360000,44,,1,0 days 00:00:03.143000,,,0 days 00:00:33.700000,0 days 00:00:32.027000,,0 days 00:34:09.529000,0 days 00:34:40.553000,282.0,284.0,151.0,316.0,False,MEDIUM,4.0,False,1,0 days 00:33:01.144000,Mercedes,HAM,6,False,2019-10-27 19:13:01.464
0 days 00:36:26.364000,44,0 days 00:01:46.004000,2,,,0 days 00:00:37.047000,0 days 00:00:41.599000,0 days 00:00:27.358000,0 days 00:35:17.407000,0 days 00:35:59.006000,0 days 00:36:26.364000,194.0,218.0,160.0,284.0,False,MEDIUM,5.0,False,1,0 days 00:34:40.360000,Mercedes,HAM,67,False,2019-10-27 19:14:40.680
0 days 00:37:52.846000,44,0 days 00:01:26.482000,3,,,0 days 00:00:32.916000,0 days 00:00:32.198000,0 days 00:00:21.368000,0 days 00:36:59.280000,0 days 00:37:31.478000,0 days 00:37:52.846000,272.0,291.0,249.0,257.0,False,MEDIUM,6.0,False,1,0 days 00:36:26.364000,Mercedes,HAM,7,False,2019-10-27 19:16:26.684
0 days 00:39:14.121000,44,0 days 00:01:21.275000,4,,,0 days 00:00:28.300000,0 days 00:00:31.769000,0 days 00:00:21.206000,0 days 00:38:21.146000,0 days 00:38:52.915000,0 days 00:39:14.121000,279.0,284.0,246.0,352.0,False,MEDIUM,7.0,False,1,0 days 00:37:52.846000,Mercedes,HAM,1,True,2019-10-27 19:17:53.166
0 days 00:40:36.103000,44,0 days 00:01:21.982000,5,,,0 days 00:00:28.804000,0 days 00:00:31.763000,0 days 00:00:21.415000,0 days 00:39:42.925000,0 days 00:40:14.688000,0 days 00:40:36.103000,284.0,284.0,248.0,329.0,False,MEDIUM,8.0,False,1,0 days 00:39:14.121000,Mercedes,HAM,2,True,2019-10-27 19:19:14.441
0 days 00:41:57.744000,44,0 days 00:01:21.641000,6,,,0 days 00:00:28.771000,0 days 00:00:31.733000,0 days 00:00:21.137000,0 days 00:41:04.874000,0 days 00:41:36.607000,0 days 00:41:57.744000,288.0,282.0,247.0,330.0,False,MEDIUM,9.0,False,1,0 days 00:40:36.103000,Mercedes,HAM,1,True,2019-10-27 19:20:36.423
0 days 00:43:19.574000,44,0 days 00:01:21.830000,7,,,0 days 00:00:28.686000,0 days 00:00:31.811000,0 days 00:00:21.333000,0 days 00:42:26.430000,0 days 00:42:58.241000,0 days 00:43:19.574000,290.0,282.0,247.0,332.0,False,MEDIUM,10.0,False,1,0 days 00:41:57.744000,Mercedes,HAM,1,True,2019-10-27 19:21:58.064
0 days 00:44:41.389000,44,0 days 00:01:21.815000,8,,,0 days 00:00:28.750000,0 days 00:00:31.810000,0 days 00:00:21.255000,0 days 00:43:48.324000,0 days 00:44:20.134000,0 days 00:44:41.389000,285.0,282.0,247.0,334.0,False,MEDIUM,11.0,False,1,0 days 00:43:19.574000,Mercedes,HAM,1,True,2019-10-27 19:23:19.894
0 days 00:46:03.243000,44,0 days 00:01:21.854000,9,,,0 days 00:00:28.680000,0 days 00:00:31.781000,0 days 00:00:21.393000,0 days 00:45:10.069000,0 days 00:45:41.850000,0 days 00:46:03.243000,282.0,282.0,247.0,,False,MEDIUM,12.0,False,1,0 days 00:44:41.389000,Mercedes,HAM,1,True,2019-10-27 19:24:41.709
0 days 00:47:24.869000,44,0 days 00:01:21.626000,10,,,0 days 00:00:28.424000,0 days 00:00:31.859000,0 days 00:00:21.343000,0 days 00:46:31.667000,0 days 00:47:03.526000,0 days 00:47:24.869000,284.0,290.0,246.0,350.0,False,MEDIUM,13.0,False,1,0 days 00:46:03.243000,Mercedes,HAM,1,True,2019-10-27 19:26:03.563
